order_id,order_date,customer_id,total_amount,order_status,timestamp
26018,2025-02-20,13504,116.88,DELIVERED,2025-02-20T14:14:30.771-07:00
26019,2025-02-20,21244,4455.1,DELIVERED,2025-02-20T14:14:30.771-07:00
26020,2025-02-20,27025,453.79,PENDING,2025-02-20T14:14:30.771-07:00
26021,2025-02-20,27796,816.86,CANCELLED,2025-02-20T14:14:30.771-07:00
26022,2025-02-20,24114,437.73,SHIPPED,2025-02-20T14:14:30.771-07:00
26023,2025-02-20,26148,3374.1,SHIPPED,2025-02-20T14:14:30.771-07:00
26024,2025-02-20,21729,2048.63,CANCELLED,2025-02-20T14:14:30.771-07:00
26025,2025-02-20,12033,3750.99,PENDING,2025-02-20T14:14:30.771-07:00
26026,2025-02-20,16155,2572.77,CANCELLED,2025-02-20T14:14:30.771-07:00
26027,2025-02-20,8191,2652.4,PENDING,2025-02-20T14:14:30.771-07:00
26028,2025-02-20,889,3280.55,PENDING,2025-02-20T14:14:30.771-07:00
26029,2025-02-20,9177,1855.88,DELIVERED,2025-02-20T14:14:30.771-07:00
26030,2025-02-20,21999,962.37,CANCELLED,2025-02-20T14:14:30.771-07:00
26031,2025-02-20,11210,276.32,DELIVERED,2025-02-20T14:14:30.771-07:00
26032,2025-02-20,16369,3097.48,DELIVERED,2025-02-20T14:14:30.771-07:00
26033,2025-02-20,19174,4797.23,SHIPPED,2025-02-20T14:14:30.771-07:00
26034,2025-02-20,19127,3297.48,DELIVERED,2025-02-20T14:14:30.771-07:00
26035,2025-02-20,998,1806.81,CANCELLED,2025-02-20T14:14:30.771-07:00
26036,2025-02-20,22143,2260.57,SHIPPED,2025-02-20T14:14:30.771-07:00
26037,2025-02-20,11079,1040.32,PENDING,2025-02-20T14:14:30.771-07:00
26038,2025-02-20,8403,1198.09,PENDING,2025-02-20T14:14:30.771-07:00
26039,2025-02-20,25457,3134.73,CANCELLED,2025-02-20T14:14:30.771-07:00
26040,2025-02-20,1768,4187.92,PENDING,2025-02-20T14:14:30.771-07:00
26041,2025-02-20,5526,4746.54,SHIPPED,2025-02-20T14:14:30.771-07:00
26042,2025-02-20,17805,2103.55,PENDING,2025-02-20T14:14:30.771-07:00
26043,2025-02-20,16480,652.77,PENDING,2025-02-20T14:14:30.771-07:00
26044,2025-02-20,4970,3912.44,DELIVERED,2025-02-20T14:14:30.771-07:00
26045,2025-02-20,29135,3835.17,PENDING,2025-02-20T14:14:30.771-07:00
26046,2025-02-20,534,937.03,DELIVERED,2025-02-20T14:14:30.771-07:00
26047,2025-02-20,4199,2779.08,CANCELLED,2025-02-20T14:14:30.771-07:00
26048,2025-02-20,25092,2119.71,PENDING,2025-02-20T14:14:30.771-07:00
26049,2025-02-20,21380,3123.49,PENDING,2025-02-20T14:14:30.771-07:00
26050,2025-02-20,21767,1224.75,CANCELLED,2025-02-20T14:14:30.771-07:00
26051,2025-02-20,16762,213.49,DELIVERED,2025-02-20T14:14:30.771-07:00
26052,2025-02-20,20640,4330.21,CANCELLED,2025-02-20T14:14:30.771-07:00
26053,2025-02-20,27561,1022.71,PENDING,2025-02-20T14:14:30.771-07:00
26054,2025-02-20,12455,3131.95,CANCELLED,2025-02-20T14:14:30.771-07:00
26055,2025-02-20,27023,3044.7,SHIPPED,2025-02-20T14:14:30.771-07:00
26056,2025-02-20,3969,4316.51,PENDING,2025-02-20T14:14:30.771-07:00
26057,2025-02-20,5920,368.69,CANCELLED,2025-02-20T14:14:30.771-07:00
26058,2025-02-20,16234,1466.88,SHIPPED,2025-02-20T14:14:30.771-07:00
26059,2025-02-20,4200,3480.17,SHIPPED,2025-02-20T14:14:30.771-07:00
26060,2025-02-20,18812,4169.54,PENDING,2025-02-20T14:14:30.771-07:00
26061,2025-02-20,25638,159.24,CANCELLED,2025-02-20T14:14:30.771-07:00
26062,2025-02-20,9891,2942.37,SHIPPED,2025-02-20T14:14:30.771-07:00
26063,2025-02-20,14031,2756.98,CANCELLED,2025-02-20T14:14:30.771-07:00
26064,2025-02-20,13456,1259.35,CANCELLED,2025-02-20T14:14:30.771-07:00
26065,2025-02-20,6896,2028.21,DELIVERED,2025-02-20T14:14:30.771-07:00
26066,2025-02-20,25240,2189.07,DELIVERED,2025-02-20T14:14:30.771-07:00
26067,2025-02-20,26758,2815.46,PENDING,2025-02-20T14:14:30.771-07:00
26068,2025-02-20,18727,1008.41,CANCELLED,2025-02-20T14:14:30.771-07:00
26069,2025-02-20,5808,195.54,DELIVERED,2025-02-20T14:14:30.771-07:00
26070,2025-02-20,15750,133.06,SHIPPED,2025-02-20T14:14:30.771-07:00
26071,2025-02-20,15773,1542.28,PENDING,2025-02-20T14:14:30.771-07:00
26072,2025-02-20,22112,3978.39,PENDING,2025-02-20T14:14:30.771-07:00
26073,2025-02-20,1416,542.0,CANCELLED,2025-02-20T14:14:30.771-07:00
26074,2025-02-20,1442,1344.23,DELIVERED,2025-02-20T14:14:30.771-07:00
26075,2025-02-20,24639,3612.7,SHIPPED,2025-02-20T14:14:30.771-07:00
26076,2025-02-20,854,342.96,SHIPPED,2025-02-20T14:14:30.771-07:00
26077,2025-02-20,11219,4779.3,SHIPPED,2025-02-20T14:14:30.771-07:00
26078,2025-02-20,2850,401.11,PENDING,2025-02-20T14:14:30.771-07:00
26079,2025-02-20,9424,2702.48,DELIVERED,2025-02-20T14:14:30.771-07:00
26080,2025-02-20,209,944.39,DELIVERED,2025-02-20T14:14:30.771-07:00
26081,2025-02-20,20222,1206.65,DELIVERED,2025-02-20T14:14:30.771-07:00
26082,2025-02-20,10071,2804.9,DELIVERED,2025-02-20T14:14:30.771-07:00
26083,2025-02-20,10046,766.38,PENDING,2025-02-20T14:14:30.771-07:00
26084,2025-02-20,7672,2112.29,PENDING,2025-02-20T14:14:30.771-07:00
26085,2025-02-20,28601,2477.18,PENDING,2025-02-20T14:14:30.771-07:00
26086,2025-02-20,28607,3820.79,PENDING,2025-02-20T14:14:30.771-07:00
26087,2025-02-20,19161,613.57,DELIVERED,2025-02-20T14:14:30.771-07:00
26088,2025-02-20,18761,445.38,PENDING,2025-02-20T14:14:30.771-07:00
26089,2025-02-20,21389,4582.36,CANCELLED,2025-02-20T14:14:30.771-07:00
26090,2025-02-20,21049,4425.69,PENDING,2025-02-20T14:14:30.771-07:00
26091,2025-02-20,21405,984.14,DELIVERED,2025-02-20T14:14:30.771-07:00
26092,2025-02-20,17466,4007.01,PENDING,2025-02-20T14:14:30.771-07:00
26093,2025-02-20,10319,2429.22,PENDING,2025-02-20T14:14:30.771-07:00
26094,2025-02-20,13916,1638.5,CANCELLED,2025-02-20T14:14:30.771-07:00
26095,2025-02-20,23187,4112.13,PENDING,2025-02-20T14:14:30.771-07:00
26096,2025-02-20,14174,813.31,CANCELLED,2025-02-20T14:14:30.771-07:00
26097,2025-02-20,13085,2054.4,SHIPPED,2025-02-20T14:14:30.771-07:00
26098,2025-02-20,22134,3582.93,PENDING,2025-02-20T14:14:30.771-07:00
26099,2025-02-20,12817,314.74,PENDING,2025-02-20T14:14:30.771-07:00
26100,2025-02-20,3699,4947.12,SHIPPED,2025-02-20T14:14:30.771-07:00
26101,2025-02-20,29092,1216.35,SHIPPED,2025-02-20T14:14:30.771-07:00
26102,2025-02-20,26481,2206.66,PENDING,2025-02-20T14:14:30.771-07:00
26103,2025-02-20,9010,4848.56,PENDING,2025-02-20T14:14:30.771-07:00
26104,2025-02-20,923,1185.59,DELIVERED,2025-02-20T14:14:30.771-07:00
26105,2025-02-20,14365,3845.56,PENDING,2025-02-20T14:14:30.771-07:00
26106,2025-02-20,3955,2088.18,SHIPPED,2025-02-20T14:14:30.771-07:00
26107,2025-02-20,7775,1951.02,PENDING,2025-02-20T14:14:30.771-07:00
26108,2025-02-20,10772,3194.96,SHIPPED,2025-02-20T14:14:30.771-07:00
26109,2025-02-20,15779,3887.12,SHIPPED,2025-02-20T14:14:30.771-07:00
26110,2025-02-20,15755,4158.98,DELIVERED,2025-02-20T14:14:30.771-07:00
26111,2025-02-20,3013,1703.49,SHIPPED,2025-02-20T14:14:30.771-07:00
26112,2025-02-20,27558,313.51,PENDING,2025-02-20T14:14:30.771-07:00
26113,2025-02-20,14113,4822.95,DELIVERED,2025-02-20T14:14:30.771-07:00
26114,2025-02-20,2901,4212.64,PENDING,2025-02-20T14:14:30.771-07:00
26115,2025-02-20,10681,4682.66,CANCELLED,2025-02-20T14:14:30.771-07:00
26116,2025-02-20,18942,365.07,PENDING,2025-02-20T14:14:30.771-07:00
26117,2025-02-20,6693,985.41,SHIPPED,2025-02-20T14:14:30.771-07:00
26118,2025-02-20,16455,540.12,CANCELLED,2025-02-20T14:14:30.771-07:00
26119,2025-02-20,18782,3823.65,CANCELLED,2025-02-20T14:14:30.771-07:00
26120,2025-02-20,11013,1431.06,SHIPPED,2025-02-20T14:14:30.771-07:00
26121,2025-02-20,6144,91.04,DELIVERED,2025-02-20T14:14:30.771-07:00
26122,2025-02-20,21937,4415.12,PENDING,2025-02-20T14:14:30.771-07:00
26123,2025-02-20,1549,3574.61,PENDING,2025-02-20T14:14:30.771-07:00
26124,2025-02-20,14708,1442.66,DELIVERED,2025-02-20T14:14:30.771-07:00
26125,2025-02-20,2356,4367.61,CANCELLED,2025-02-20T14:14:30.771-07:00
26126,2025-02-20,1463,1211.43,DELIVERED,2025-02-20T14:14:30.771-07:00
26127,2025-02-20,20837,4191.56,DELIVERED,2025-02-20T14:14:30.771-07:00
26128,2025-02-20,4425,1485.2,SHIPPED,2025-02-20T14:14:30.771-07:00
26129,2025-02-20,22403,417.19,CANCELLED,2025-02-20T14:14:30.771-07:00
26130,2025-02-20,28160,1262.17,PENDING,2025-02-20T14:14:30.771-07:00
26131,2025-02-20,22210,4588.97,SHIPPED,2025-02-20T14:14:30.771-07:00
26132,2025-02-20,6824,2560.83,DELIVERED,2025-02-20T14:14:30.771-07:00
26133,2025-02-20,18625,4724.23,CANCELLED,2025-02-20T14:14:30.771-07:00
26134,2025-02-20,29800,401.23,DELIVERED,2025-02-20T14:14:30.771-07:00
26135,2025-02-20,14200,56.17,CANCELLED,2025-02-20T14:14:30.771-07:00
26136,2025-02-20,497,3854.37,PENDING,2025-02-20T14:14:30.771-07:00
26137,2025-02-20,23852,2931.7,DELIVERED,2025-02-20T14:14:30.771-07:00
26138,2025-02-20,9749,2997.22,SHIPPED,2025-02-20T14:14:30.771-07:00
26139,2025-02-20,1268,1300.32,DELIVERED,2025-02-20T14:14:30.771-07:00
26140,2025-02-20,24072,3406.93,CANCELLED,2025-02-20T14:14:30.771-07:00
26141,2025-02-20,18794,1529.65,SHIPPED,2025-02-20T14:14:30.771-07:00
26142,2025-02-20,20262,277.98,CANCELLED,2025-02-20T14:14:30.771-07:00
26143,2025-02-20,27501,2373.33,DELIVERED,2025-02-20T14:14:30.771-07:00
26144,2025-02-20,26267,3483.56,PENDING,2025-02-20T14:14:30.771-07:00
26145,2025-02-20,9958,2083.49,CANCELLED,2025-02-20T14:14:30.771-07:00
26146,2025-02-20,5467,4367.61,SHIPPED,2025-02-20T14:14:30.771-07:00
26147,2025-02-20,26100,3561.66,PENDING,2025-02-20T14:14:30.771-07:00
26148,2025-02-20,16444,2937.35,PENDING,2025-02-20T14:14:30.771-07:00
26149,2025-02-20,3001,4013.97,CANCELLED,2025-02-20T14:14:30.771-07:00
26150,2025-02-20,2847,353.41,DELIVERED,2025-02-20T14:14:30.771-07:00
26151,2025-02-20,7197,4647.61,SHIPPED,2025-02-20T14:14:30.771-07:00
26152,2025-02-20,3633,4127.32,CANCELLED,2025-02-20T14:14:30.771-07:00
26153,2025-02-20,15673,1819.12,DELIVERED,2025-02-20T14:14:30.771-07:00
26154,2025-02-20,25992,2805.84,PENDING,2025-02-20T14:14:30.771-07:00
26155,2025-02-20,12082,4375.29,CANCELLED,2025-02-20T14:14:30.771-07:00
26156,2025-02-20,18974,3158.42,DELIVERED,2025-02-20T14:14:30.771-07:00
26157,2025-02-20,7227,4871.13,SHIPPED,2025-02-20T14:14:30.771-07:00
26158,2025-02-20,29043,1192.93,DELIVERED,2025-02-20T14:14:30.771-07:00
26159,2025-02-20,7973,4461.21,DELIVERED,2025-02-20T14:14:30.771-07:00
26160,2025-02-20,25904,2486.91,CANCELLED,2025-02-20T14:14:30.771-07:00
26161,2025-02-20,6043,891.16,PENDING,2025-02-20T14:14:30.771-07:00
26162,2025-02-20,8257,1457.27,DELIVERED,2025-02-20T14:14:30.771-07:00
26163,2025-02-20,25511,3198.42,CANCELLED,2025-02-20T14:14:30.771-07:00
26164,2025-02-20,21932,3877.84,SHIPPED,2025-02-20T14:14:30.771-07:00
26165,2025-02-20,11200,708.61,SHIPPED,2025-02-20T14:14:30.771-07:00
26166,2025-02-20,1062,3008.16,SHIPPED,2025-02-20T14:14:30.771-07:00
26167,2025-02-20,6531,3491.19,DELIVERED,2025-02-20T14:14:30.771-07:00
26168,2025-02-20,21133,1129.9,PENDING,2025-02-20T14:14:30.771-07:00
26169,2025-02-20,7321,4815.82,PENDING,2025-02-20T14:14:30.771-07:00
26170,2025-02-20,14015,3601.47,SHIPPED,2025-02-20T14:14:30.771-07:00
26171,2025-02-20,11849,4949.06,SHIPPED,2025-02-20T14:14:30.771-07:00
26172,2025-02-20,27914,1523.52,SHIPPED,2025-02-20T14:14:30.771-07:00
26173,2025-02-20,16350,4956.81,DELIVERED,2025-02-20T14:14:30.771-07:00
26174,2025-02-20,8328,4399.53,CANCELLED,2025-02-20T14:14:30.771-07:00
26175,2025-02-20,26566,3702.65,PENDING,2025-02-20T14:14:30.771-07:00
26176,2025-02-20,15664,3184.79,PENDING,2025-02-20T14:14:30.771-07:00
26177,2025-02-20,21849,556.41,DELIVERED,2025-02-20T14:14:30.771-07:00
26178,2025-02-20,12698,4843.42,DELIVERED,2025-02-20T14:14:30.771-07:00
26179,2025-02-20,7889,3540.13,PENDING,2025-02-20T14:14:30.771-07:00
26180,2025-02-20,3936,2847.02,CANCELLED,2025-02-20T14:14:30.771-07:00
26181,2025-02-20,25092,3511.27,CANCELLED,2025-02-20T14:14:30.771-07:00
26182,2025-02-20,22996,4634.87,PENDING,2025-02-20T14:14:30.771-07:00
26183,2025-02-20,9742,4408.63,CANCELLED,2025-02-20T14:14:30.771-07:00
26184,2025-02-20,16480,826.43,SHIPPED,2025-02-20T14:14:30.771-07:00
26185,2025-02-20,26434,2767.92,DELIVERED,2025-02-20T14:14:30.771-07:00
26186,2025-02-20,2850,2786.81,PENDING,2025-02-20T14:14:30.771-07:00
26187,2025-02-20,29741,4480.15,PENDING,2025-02-20T14:14:30.771-07:00
26188,2025-02-20,9578,66.58,PENDING,2025-02-20T14:14:30.771-07:00
26189,2025-02-20,23094,3341.48,SHIPPED,2025-02-20T14:14:30.771-07:00
26190,2025-02-20,8662,3143.43,CANCELLED,2025-02-20T14:14:30.771-07:00
26191,2025-02-20,16226,1513.92,PENDING,2025-02-20T14:14:30.771-07:00
26192,2025-02-20,17735,4702.11,PENDING,2025-02-20T14:14:30.771-07:00
26193,2025-02-20,11507,3279.1,PENDING,2025-02-20T14:14:30.771-07:00
26194,2025-02-20,23298,1890.31,SHIPPED,2025-02-20T14:14:30.771-07:00
26195,2025-02-20,540,1063.78,PENDING,2025-02-20T14:14:30.771-07:00
26196,2025-02-20,4456,241.67,SHIPPED,2025-02-20T14:14:30.771-07:00
26197,2025-02-20,6443,210.55,CANCELLED,2025-02-20T14:14:30.771-07:00
26198,2025-02-20,12947,2600.51,CANCELLED,2025-02-20T14:14:30.771-07:00
26199,2025-02-20,15426,4160.56,SHIPPED,2025-02-20T14:14:30.771-07:00
26200,2025-02-20,8859,483.92,PENDING,2025-02-20T14:14:30.771-07:00
26201,2025-02-20,21332,380.65,SHIPPED,2025-02-20T14:14:30.771-07:00
26202,2025-02-20,16774,1210.35,PENDING,2025-02-20T14:14:30.771-07:00
26203,2025-02-20,11813,687.85,DELIVERED,2025-02-20T14:14:30.771-07:00
26204,2025-02-20,23873,3177.34,DELIVERED,2025-02-20T14:14:30.771-07:00
26205,2025-02-20,23613,1863.94,PENDING,2025-02-20T14:14:30.771-07:00
26206,2025-02-20,4211,3385.6,DELIVERED,2025-02-20T14:14:30.771-07:00
26207,2025-02-20,27445,1428.66,DELIVERED,2025-02-20T14:14:30.771-07:00
26208,2025-02-20,11814,2570.11,SHIPPED,2025-02-20T14:14:30.771-07:00
26209,2025-02-20,24904,3623.98,SHIPPED,2025-02-20T14:14:30.771-07:00
26210,2025-02-20,10974,2294.07,PENDING,2025-02-20T14:14:30.771-07:00
26211,2025-02-20,14630,2364.63,CANCELLED,2025-02-20T14:14:30.771-07:00
26212,2025-02-20,16777,4421.44,DELIVERED,2025-02-20T14:14:30.771-07:00
26213,2025-02-20,9471,1121.12,DELIVERED,2025-02-20T14:14:30.771-07:00
26214,2025-02-20,24547,3705.48,DELIVERED,2025-02-20T14:14:30.771-07:00
26215,2025-02-20,5987,776.79,SHIPPED,2025-02-20T14:14:30.771-07:00
26216,2025-02-20,19336,24.55,PENDING,2025-02-20T14:14:30.771-07:00
26217,2025-02-20,24925,4266.1,CANCELLED,2025-02-20T14:14:30.771-07:00
26218,2025-02-20,23643,45.33,PENDING,2025-02-20T14:14:30.771-07:00
26219,2025-02-20,26405,4166.85,PENDING,2025-02-20T14:14:30.771-07:00
26220,2025-02-20,28412,3279.36,CANCELLED,2025-02-20T14:14:30.771-07:00
26221,2025-02-20,9795,3958.52,CANCELLED,2025-02-20T14:14:30.771-07:00
26222,2025-02-20,27174,911.22,DELIVERED,2025-02-20T14:14:30.771-07:00
26223,2025-02-20,5600,3131.81,DELIVERED,2025-02-20T14:14:30.771-07:00
26224,2025-02-20,8729,1806.9,CANCELLED,2025-02-20T14:14:30.771-07:00
26225,2025-02-20,24135,4716.32,SHIPPED,2025-02-20T14:14:30.771-07:00
26226,2025-02-20,11692,1849.91,CANCELLED,2025-02-20T14:14:30.771-07:00
26227,2025-02-20,9091,4371.77,CANCELLED,2025-02-20T14:14:30.771-07:00
26228,2025-02-20,28845,4252.47,DELIVERED,2025-02-20T14:14:30.771-07:00
26229,2025-02-20,23890,3536.43,DELIVERED,2025-02-20T14:14:30.771-07:00
26230,2025-02-20,10481,4036.1,SHIPPED,2025-02-20T14:14:30.771-07:00
26231,2025-02-20,23675,1136.56,DELIVERED,2025-02-20T14:14:30.771-07:00
26232,2025-02-20,8841,4102.55,SHIPPED,2025-02-20T14:14:30.771-07:00
26233,2025-02-20,651,4743.97,DELIVERED,2025-02-20T14:14:30.771-07:00
26234,2025-02-20,27212,2068.48,DELIVERED,2025-02-20T14:14:30.771-07:00
26235,2025-02-20,18089,3956.64,SHIPPED,2025-02-20T14:14:30.771-07:00
26236,2025-02-20,4811,2492.76,CANCELLED,2025-02-20T14:14:30.771-07:00
26237,2025-02-20,5090,1329.04,CANCELLED,2025-02-20T14:14:30.771-07:00
26238,2025-02-20,27011,3724.54,CANCELLED,2025-02-20T14:14:30.771-07:00
26239,2025-02-20,104,2990.24,SHIPPED,2025-02-20T14:14:30.771-07:00
26240,2025-02-20,6787,1556.21,SHIPPED,2025-02-20T14:14:30.771-07:00
26241,2025-02-20,25770,1362.55,CANCELLED,2025-02-20T14:14:30.771-07:00
26242,2025-02-20,2987,3442.57,CANCELLED,2025-02-20T14:14:30.771-07:00
26243,2025-02-20,21157,4083.06,DELIVERED,2025-02-20T14:14:30.771-07:00
26244,2025-02-20,2384,4481.18,PENDING,2025-02-20T14:14:30.771-07:00
26245,2025-02-20,13455,2792.71,SHIPPED,2025-02-20T14:14:30.771-07:00
26246,2025-02-20,18786,364.05,CANCELLED,2025-02-20T14:14:30.771-07:00
26247,2025-02-20,12934,4432.92,CANCELLED,2025-02-20T14:14:30.771-07:00
26248,2025-02-20,1909,2134.39,PENDING,2025-02-20T14:14:30.771-07:00
26249,2025-02-20,4688,2198.11,SHIPPED,2025-02-20T14:14:30.771-07:00
26250,2025-02-20,26629,3894.48,CANCELLED,2025-02-20T14:14:30.771-07:00
26251,2025-02-20,25637,897.57,DELIVERED,2025-02-20T14:14:30.771-07:00
26252,2025-02-20,2480,1020.98,CANCELLED,2025-02-20T14:14:30.771-07:00
26253,2025-02-20,22193,3907.41,DELIVERED,2025-02-20T14:14:30.771-07:00
26254,2025-02-20,3934,1482.44,CANCELLED,2025-02-20T14:14:30.771-07:00
26255,2025-02-20,21154,780.87,DELIVERED,2025-02-20T14:14:30.771-07:00
26256,2025-02-20,12725,622.29,PENDING,2025-02-20T14:14:30.771-07:00
26257,2025-02-20,22680,4063.08,DELIVERED,2025-02-20T14:14:30.771-07:00
26258,2025-02-20,22033,3440.66,PENDING,2025-02-20T14:14:30.771-07:00
26259,2025-02-20,7839,1673.88,CANCELLED,2025-02-20T14:14:30.771-07:00
26260,2025-02-20,27139,3239.16,SHIPPED,2025-02-20T14:14:30.771-07:00
26261,2025-02-20,65,4443.56,DELIVERED,2025-02-20T14:14:30.771-07:00
26262,2025-02-20,28686,2072.83,PENDING,2025-02-20T14:14:30.771-07:00
26263,2025-02-20,13471,2695.63,SHIPPED,2025-02-20T14:14:30.771-07:00
26264,2025-02-20,6988,1231.24,PENDING,2025-02-20T14:14:30.771-07:00
26265,2025-02-20,25077,2243.93,PENDING,2025-02-20T14:14:30.771-07:00
26266,2025-02-20,22297,776.79,SHIPPED,2025-02-20T14:14:30.771-07:00
26267,2025-02-20,18709,1039.74,CANCELLED,2025-02-20T14:14:30.771-07:00
26268,2025-02-20,29487,3185.99,CANCELLED,2025-02-20T14:14:30.771-07:00
26269,2025-02-20,1991,2286.36,DELIVERED,2025-02-20T14:14:30.771-07:00
26270,2025-02-20,4233,1310.33,CANCELLED,2025-02-20T14:14:30.771-07:00
26271,2025-02-20,14199,2401.59,CANCELLED,2025-02-20T14:14:30.771-07:00
26272,2025-02-20,21491,4721.37,PENDING,2025-02-20T14:14:30.771-07:00
26273,2025-02-20,14602,1747.05,PENDING,2025-02-20T14:14:30.771-07:00
26274,2025-02-20,16941,3650.74,PENDING,2025-02-20T14:14:30.771-07:00
26275,2025-02-20,1470,3975.17,SHIPPED,2025-02-20T14:14:30.771-07:00
26276,2025-02-20,5110,2134.91,CANCELLED,2025-02-20T14:14:30.771-07:00
26277,2025-02-20,8065,1312.14,SHIPPED,2025-02-20T14:14:30.771-07:00
26278,2025-02-20,9772,2051.94,PENDING,2025-02-20T14:14:30.771-07:00
26279,2025-02-20,10392,2014.12,CANCELLED,2025-02-20T14:14:30.771-07:00
26280,2025-02-20,23286,1716.17,SHIPPED,2025-02-20T14:14:30.771-07:00
26281,2025-02-20,1213,1416.82,SHIPPED,2025-02-20T14:14:30.771-07:00
26282,2025-02-20,4085,1986.46,PENDING,2025-02-20T14:14:30.771-07:00
26283,2025-02-20,20099,964.37,CANCELLED,2025-02-20T14:14:30.771-07:00
26284,2025-02-20,7193,1510.85,SHIPPED,2025-02-20T14:14:30.771-07:00
26285,2025-02-20,9787,2682.31,DELIVERED,2025-02-20T14:14:30.771-07:00
26286,2025-02-20,15200,2142.18,DELIVERED,2025-02-20T14:14:30.771-07:00
26287,2025-02-20,2673,2057.35,SHIPPED,2025-02-20T14:14:30.771-07:00
26288,2025-02-20,26775,607.72,PENDING,2025-02-20T14:14:30.771-07:00
26289,2025-02-20,13805,1643.88,PENDING,2025-02-20T14:14:30.771-07:00
26290,2025-02-20,291,1656.59,DELIVERED,2025-02-20T14:14:30.771-07:00
26291,2025-02-20,16521,4489.0,PENDING,2025-02-20T14:14:30.771-07:00
26292,2025-02-20,29835,3484.14,DELIVERED,2025-02-20T14:14:30.771-07:00
26293,2025-02-20,29553,1549.1,PENDING,2025-02-20T14:14:30.771-07:00
26294,2025-02-20,911,649.0,CANCELLED,2025-02-20T14:14:30.771-07:00
26295,2025-02-20,9685,2924.84,SHIPPED,2025-02-20T14:14:30.771-07:00
26296,2025-02-20,3154,4638.49,SHIPPED,2025-02-20T14:14:30.771-07:00
26297,2025-02-20,15671,1688.09,SHIPPED,2025-02-20T14:14:30.771-07:00
26298,2025-02-20,21383,4247.82,SHIPPED,2025-02-20T14:14:30.771-07:00
26299,2025-02-20,8844,2988.74,DELIVERED,2025-02-20T14:14:30.771-07:00
26300,2025-02-20,27850,2567.87,SHIPPED,2025-02-20T14:14:30.771-07:00
26301,2025-02-20,21383,1743.67,CANCELLED,2025-02-20T14:14:30.771-07:00
26302,2025-02-20,11242,3683.53,SHIPPED,2025-02-20T14:14:30.771-07:00
26303,2025-02-20,24608,4292.49,SHIPPED,2025-02-20T14:14:30.771-07:00
26304,2025-02-20,14863,1458.6,PENDING,2025-02-20T14:14:30.771-07:00
26305,2025-02-20,13587,492.37,DELIVERED,2025-02-20T14:14:30.771-07:00
26306,2025-02-20,11979,4422.7,DELIVERED,2025-02-20T14:14:30.771-07:00
26307,2025-02-20,3989,1242.69,PENDING,2025-02-20T14:14:30.771-07:00
26308,2025-02-20,24377,2548.6,PENDING,2025-02-20T14:14:30.771-07:00
26309,2025-02-20,10218,1890.91,PENDING,2025-02-20T14:14:30.771-07:00
26310,2025-02-20,12244,3635.09,CANCELLED,2025-02-20T14:14:30.771-07:00
26311,2025-02-20,22902,4922.73,CANCELLED,2025-02-20T14:14:30.771-07:00
26312,2025-02-20,12430,3449.19,PENDING,2025-02-20T14:14:30.771-07:00
26313,2025-02-20,29424,4791.28,CANCELLED,2025-02-20T14:14:30.771-07:00
26314,2025-02-20,26124,3739.7,DELIVERED,2025-02-20T14:14:30.771-07:00
26315,2025-02-20,134,4161.28,CANCELLED,2025-02-20T14:14:30.771-07:00
26316,2025-02-20,19853,351.22,DELIVERED,2025-02-20T14:14:30.771-07:00
26317,2025-02-20,7726,2289.62,SHIPPED,2025-02-20T14:14:30.771-07:00
26318,2025-02-20,6349,2585.77,DELIVERED,2025-02-20T14:14:30.771-07:00
26319,2025-02-20,25782,2501.51,DELIVERED,2025-02-20T14:14:30.771-07:00
26320,2025-02-20,12908,3505.65,DELIVERED,2025-02-20T14:14:30.771-07:00
26321,2025-02-20,6868,1061.56,SHIPPED,2025-02-20T14:14:30.771-07:00
26322,2025-02-20,20503,4658.65,SHIPPED,2025-02-20T14:14:30.771-07:00
26323,2025-02-20,3669,822.68,PENDING,2025-02-20T14:14:30.771-07:00
26324,2025-02-20,2043,1427.4,DELIVERED,2025-02-20T14:14:30.771-07:00
26325,2025-02-20,23976,3715.67,CANCELLED,2025-02-20T14:14:30.771-07:00
26326,2025-02-20,182,4836.72,PENDING,2025-02-20T14:14:30.771-07:00
26327,2025-02-20,16766,2721.82,SHIPPED,2025-02-20T14:14:30.771-07:00
26328,2025-02-20,14785,4917.73,CANCELLED,2025-02-20T14:14:30.771-07:00
26329,2025-02-20,13649,174.15,DELIVERED,2025-02-20T14:14:30.771-07:00
26330,2025-02-20,3681,4050.66,PENDING,2025-02-20T14:14:30.771-07:00
26331,2025-02-20,22517,1055.57,SHIPPED,2025-02-20T14:14:30.771-07:00
26332,2025-02-20,16181,4965.54,DELIVERED,2025-02-20T14:14:30.771-07:00
26333,2025-02-20,10504,3936.12,SHIPPED,2025-02-20T14:14:30.771-07:00
26334,2025-02-20,5771,3396.48,SHIPPED,2025-02-20T14:14:30.771-07:00
26335,2025-02-20,10332,2823.23,CANCELLED,2025-02-20T14:14:30.771-07:00
26336,2025-02-20,9002,3487.3,PENDING,2025-02-20T14:14:30.771-07:00
26337,2025-02-20,2116,691.1,DELIVERED,2025-02-20T14:14:30.771-07:00
26338,2025-02-20,8287,3301.83,PENDING,2025-02-20T14:14:30.771-07:00
26339,2025-02-20,28363,3066.91,CANCELLED,2025-02-20T14:14:30.771-07:00
26340,2025-02-20,3121,1531.12,DELIVERED,2025-02-20T14:14:30.771-07:00
