order_id,order_date,customer_id,total_amount,order_status,timestamp
31016,2025-02-26,31637,1990.01,PENDING,2025-02-26T10:18:49.019-07:00
31017,2025-02-26,26690,3779.18,SHIPPED,2025-02-26T10:18:49.019-07:00
31018,2025-02-26,22545,1882.36,CANCELLED,2025-02-26T10:18:49.019-07:00
31019,2025-02-26,26045,3006.85,SHIPPED,2025-02-26T10:18:49.019-07:00
31020,2025-02-26,9091,1925.23,DELIVERED,2025-02-26T10:18:49.019-07:00
31021,2025-02-26,8089,4107.88,PENDING,2025-02-26T10:18:49.019-07:00
31022,2025-02-26,26561,3376.43,SHIPPED,2025-02-26T10:18:49.019-07:00
31023,2025-02-26,21703,4370.24,SHIPPED,2025-02-26T10:18:49.019-07:00
31024,2025-02-26,20604,4514.14,PENDING,2025-02-26T10:18:49.019-07:00
31025,2025-02-26,3657,1602.69,SHIPPED,2025-02-26T10:18:49.019-07:00
31026,2025-02-26,16644,4738.96,SHIPPED,2025-02-26T10:18:49.019-07:00
31027,2025-02-26,27656,2048.06,PENDING,2025-02-26T10:18:49.019-07:00
31028,2025-02-26,21711,4458.53,PENDING,2025-02-26T10:18:49.019-07:00
31029,2025-02-26,34911,837.84,PENDING,2025-02-26T10:18:49.019-07:00
31030,2025-02-26,3326,2592.0,SHIPPED,2025-02-26T10:18:49.019-07:00
31031,2025-02-26,1678,4393.87,DELIVERED,2025-02-26T10:18:49.019-07:00
31032,2025-02-26,10956,3243.5,SHIPPED,2025-02-26T10:18:49.019-07:00
31033,2025-02-26,10557,4338.05,PENDING,2025-02-26T10:18:49.019-07:00
31034,2025-02-26,16428,1746.06,CANCELLED,2025-02-26T10:18:49.019-07:00
31035,2025-02-26,13139,589.92,CANCELLED,2025-02-26T10:18:49.019-07:00
31036,2025-02-26,31381,263.25,CANCELLED,2025-02-26T10:18:49.019-07:00
31037,2025-02-26,11058,3890.02,PENDING,2025-02-26T10:18:49.019-07:00
31038,2025-02-26,21161,845.08,CANCELLED,2025-02-26T10:18:49.019-07:00
31039,2025-02-26,19361,1577.94,SHIPPED,2025-02-26T10:18:49.019-07:00
31040,2025-02-26,4500,4666.56,DELIVERED,2025-02-26T10:18:49.019-07:00
31041,2025-02-26,27407,4772.17,SHIPPED,2025-02-26T10:18:49.019-07:00
31042,2025-02-26,21216,3498.58,PENDING,2025-02-26T10:18:49.019-07:00
31043,2025-02-26,33014,780.91,CANCELLED,2025-02-26T10:18:49.019-07:00
31044,2025-02-26,27319,1623.86,CANCELLED,2025-02-26T10:18:49.019-07:00
31045,2025-02-26,6024,1704.29,DELIVERED,2025-02-26T10:18:49.019-07:00
31046,2025-02-26,22325,4172.01,CANCELLED,2025-02-26T10:18:49.019-07:00
31047,2025-02-26,12463,3682.35,SHIPPED,2025-02-26T10:18:49.019-07:00
31048,2025-02-26,3536,3175.6,DELIVERED,2025-02-26T10:18:49.019-07:00
31049,2025-02-26,4120,1139.6,SHIPPED,2025-02-26T10:18:49.019-07:00
31050,2025-02-26,3260,4996.79,SHIPPED,2025-02-26T10:18:49.019-07:00
31051,2025-02-26,14035,4083.75,CANCELLED,2025-02-26T10:18:49.019-07:00
31052,2025-02-26,4469,2253.65,SHIPPED,2025-02-26T10:18:49.019-07:00
31053,2025-02-26,19320,2676.67,DELIVERED,2025-02-26T10:18:49.019-07:00
31054,2025-02-26,21326,2819.56,PENDING,2025-02-26T10:18:49.019-07:00
31055,2025-02-26,30188,2245.14,PENDING,2025-02-26T10:18:49.019-07:00
31056,2025-02-26,20275,4379.87,PENDING,2025-02-26T10:18:49.019-07:00
31057,2025-02-26,28905,2096.87,CANCELLED,2025-02-26T10:18:49.019-07:00
31058,2025-02-26,33896,2678.42,CANCELLED,2025-02-26T10:18:49.019-07:00
31059,2025-02-26,320,1939.1,CANCELLED,2025-02-26T10:18:49.019-07:00
31060,2025-02-26,23256,2665.18,DELIVERED,2025-02-26T10:18:49.019-07:00
31061,2025-02-26,13066,4425.0,DELIVERED,2025-02-26T10:18:49.019-07:00
31062,2025-02-26,27111,3942.01,SHIPPED,2025-02-26T10:18:49.019-07:00
31063,2025-02-26,5146,3379.38,CANCELLED,2025-02-26T10:18:49.019-07:00
31064,2025-02-26,3919,2524.6,CANCELLED,2025-02-26T10:18:49.019-07:00
31065,2025-02-26,32091,3351.72,SHIPPED,2025-02-26T10:18:49.019-07:00
31066,2025-02-26,26727,1907.65,SHIPPED,2025-02-26T10:18:49.019-07:00
31067,2025-02-26,25428,661.45,CANCELLED,2025-02-26T10:18:49.019-07:00
31068,2025-02-26,17581,3595.37,CANCELLED,2025-02-26T10:18:49.019-07:00
31069,2025-02-26,18566,3971.12,PENDING,2025-02-26T10:18:49.019-07:00
31070,2025-02-26,34061,16.73,SHIPPED,2025-02-26T10:18:49.019-07:00
31071,2025-02-26,29932,2336.76,DELIVERED,2025-02-26T10:18:49.019-07:00
31072,2025-02-26,33333,3627.53,DELIVERED,2025-02-26T10:18:49.019-07:00
31073,2025-02-26,4896,4554.17,SHIPPED,2025-02-26T10:18:49.019-07:00
31074,2025-02-26,21718,933.11,PENDING,2025-02-26T10:18:49.019-07:00
31075,2025-02-26,19068,2928.41,SHIPPED,2025-02-26T10:18:49.019-07:00
31076,2025-02-26,23769,681.46,SHIPPED,2025-02-26T10:18:49.019-07:00
31077,2025-02-26,13246,2493.26,DELIVERED,2025-02-26T10:18:49.019-07:00
31078,2025-02-26,10464,1981.39,SHIPPED,2025-02-26T10:18:49.019-07:00
31079,2025-02-26,11445,1983.38,SHIPPED,2025-02-26T10:18:49.019-07:00
31080,2025-02-26,25520,2682.23,PENDING,2025-02-26T10:18:49.019-07:00
31081,2025-02-26,3139,1070.45,PENDING,2025-02-26T10:18:49.019-07:00
31082,2025-02-26,25785,3664.4,PENDING,2025-02-26T10:18:49.019-07:00
31083,2025-02-26,10815,516.7,DELIVERED,2025-02-26T10:18:49.019-07:00
31084,2025-02-26,2578,1781.31,SHIPPED,2025-02-26T10:18:49.019-07:00
31085,2025-02-26,32146,873.24,PENDING,2025-02-26T10:18:49.019-07:00
31086,2025-02-26,7536,1989.77,PENDING,2025-02-26T10:18:49.019-07:00
31087,2025-02-26,9575,1833.27,DELIVERED,2025-02-26T10:18:49.019-07:00
31088,2025-02-26,26314,4076.1,CANCELLED,2025-02-26T10:18:49.019-07:00
31089,2025-02-26,8063,839.81,PENDING,2025-02-26T10:18:49.019-07:00
31090,2025-02-26,9722,2315.79,CANCELLED,2025-02-26T10:18:49.019-07:00
31091,2025-02-26,30946,2585.24,PENDING,2025-02-26T10:18:49.019-07:00
31092,2025-02-26,5604,1456.17,PENDING,2025-02-26T10:18:49.019-07:00
31093,2025-02-26,25554,798.74,SHIPPED,2025-02-26T10:18:49.019-07:00
31094,2025-02-26,5089,2568.45,SHIPPED,2025-02-26T10:18:49.019-07:00
31095,2025-02-26,3077,818.48,SHIPPED,2025-02-26T10:18:49.019-07:00
31096,2025-02-26,20890,3098.7,PENDING,2025-02-26T10:18:49.019-07:00
31097,2025-02-26,6905,4357.61,CANCELLED,2025-02-26T10:18:49.019-07:00
31098,2025-02-26,28464,2421.66,DELIVERED,2025-02-26T10:18:49.019-07:00
31099,2025-02-26,11078,986.78,DELIVERED,2025-02-26T10:18:49.019-07:00
31100,2025-02-26,5595,2393.66,CANCELLED,2025-02-26T10:18:49.019-07:00
31101,2025-02-26,3427,3723.41,SHIPPED,2025-02-26T10:18:49.019-07:00
31102,2025-02-26,3213,1581.01,SHIPPED,2025-02-26T10:18:49.019-07:00
31103,2025-02-26,13931,4313.23,DELIVERED,2025-02-26T10:18:49.019-07:00
31104,2025-02-26,6290,4542.3,CANCELLED,2025-02-26T10:18:49.019-07:00
31105,2025-02-26,9229,4904.58,DELIVERED,2025-02-26T10:18:49.019-07:00
31106,2025-02-26,23339,3186.83,DELIVERED,2025-02-26T10:18:49.019-07:00
31107,2025-02-26,1317,3855.19,PENDING,2025-02-26T10:18:49.019-07:00
31108,2025-02-26,32612,1120.44,CANCELLED,2025-02-26T10:18:49.019-07:00
31109,2025-02-26,30819,3997.61,DELIVERED,2025-02-26T10:18:49.019-07:00
31110,2025-02-26,11382,1317.69,PENDING,2025-02-26T10:18:49.019-07:00
31111,2025-02-26,12453,457.22,DELIVERED,2025-02-26T10:18:49.019-07:00
31112,2025-02-26,22653,859.11,DELIVERED,2025-02-26T10:18:49.019-07:00
31113,2025-02-26,2841,1875.58,CANCELLED,2025-02-26T10:18:49.019-07:00
31114,2025-02-26,6241,3932.46,PENDING,2025-02-26T10:18:49.019-07:00
31115,2025-02-26,27492,3.95,PENDING,2025-02-26T10:18:49.019-07:00
31116,2025-02-26,33444,1846.96,CANCELLED,2025-02-26T10:18:49.019-07:00
31117,2025-02-26,27339,3278.66,PENDING,2025-02-26T10:18:49.019-07:00
31118,2025-02-26,19987,1170.33,CANCELLED,2025-02-26T10:18:49.019-07:00
31119,2025-02-26,13538,4085.95,CANCELLED,2025-02-26T10:18:49.019-07:00
31120,2025-02-26,22609,3534.81,PENDING,2025-02-26T10:18:49.019-07:00
31121,2025-02-26,29174,3282.17,DELIVERED,2025-02-26T10:18:49.019-07:00
31122,2025-02-26,5097,1161.93,DELIVERED,2025-02-26T10:18:49.019-07:00
31123,2025-02-26,30204,4310.37,DELIVERED,2025-02-26T10:18:49.019-07:00
31124,2025-02-26,727,93.83,CANCELLED,2025-02-26T10:18:49.019-07:00
31125,2025-02-26,3463,4749.08,CANCELLED,2025-02-26T10:18:49.019-07:00
31126,2025-02-26,4824,3044.51,SHIPPED,2025-02-26T10:18:49.019-07:00
31127,2025-02-26,14219,4941.27,PENDING,2025-02-26T10:18:49.019-07:00
31128,2025-02-26,1847,602.18,CANCELLED,2025-02-26T10:18:49.019-07:00
31129,2025-02-26,4849,2852.88,PENDING,2025-02-26T10:18:49.019-07:00
31130,2025-02-26,30482,3958.74,CANCELLED,2025-02-26T10:18:49.019-07:00
31131,2025-02-26,22861,3788.03,CANCELLED,2025-02-26T10:18:49.019-07:00
31132,2025-02-26,21931,2944.01,CANCELLED,2025-02-26T10:18:49.019-07:00
31133,2025-02-26,21375,241.1,CANCELLED,2025-02-26T10:18:49.019-07:00
31134,2025-02-26,20899,2387.93,CANCELLED,2025-02-26T10:18:49.019-07:00
31135,2025-02-26,11653,463.71,DELIVERED,2025-02-26T10:18:49.019-07:00
31136,2025-02-26,27171,4112.72,PENDING,2025-02-26T10:18:49.019-07:00
31137,2025-02-26,15233,1744.85,DELIVERED,2025-02-26T10:18:49.019-07:00
31138,2025-02-26,12282,4964.25,SHIPPED,2025-02-26T10:18:49.019-07:00
31139,2025-02-26,25303,1558.06,PENDING,2025-02-26T10:18:49.019-07:00
31140,2025-02-26,33336,4604.41,CANCELLED,2025-02-26T10:18:49.019-07:00
31141,2025-02-26,3992,1296.48,DELIVERED,2025-02-26T10:18:49.019-07:00
31142,2025-02-26,2359,4047.19,SHIPPED,2025-02-26T10:18:49.019-07:00
31143,2025-02-26,20532,4279.35,PENDING,2025-02-26T10:18:49.019-07:00
31144,2025-02-26,23499,915.47,SHIPPED,2025-02-26T10:18:49.019-07:00
31145,2025-02-26,1529,904.99,SHIPPED,2025-02-26T10:18:49.019-07:00
31146,2025-02-26,1899,3454.99,DELIVERED,2025-02-26T10:18:49.019-07:00
31147,2025-02-26,6411,2776.85,CANCELLED,2025-02-26T10:18:49.019-07:00
31148,2025-02-26,33501,3698.57,PENDING,2025-02-26T10:18:49.019-07:00
31149,2025-02-26,13257,2386.79,CANCELLED,2025-02-26T10:18:49.019-07:00
31150,2025-02-26,29512,4657.49,SHIPPED,2025-02-26T10:18:49.019-07:00
31151,2025-02-26,13237,532.76,DELIVERED,2025-02-26T10:18:49.019-07:00
31152,2025-02-26,24617,1350.39,DELIVERED,2025-02-26T10:18:49.019-07:00
31153,2025-02-26,10329,4588.81,PENDING,2025-02-26T10:18:49.019-07:00
31154,2025-02-26,3445,2451.07,DELIVERED,2025-02-26T10:18:49.019-07:00
31155,2025-02-26,20978,1911.24,CANCELLED,2025-02-26T10:18:49.019-07:00
31156,2025-02-26,28954,3378.24,DELIVERED,2025-02-26T10:18:49.019-07:00
31157,2025-02-26,12010,348.39,DELIVERED,2025-02-26T10:18:49.019-07:00
31158,2025-02-26,13121,3720.2,PENDING,2025-02-26T10:18:49.019-07:00
31159,2025-02-26,23270,1573.13,PENDING,2025-02-26T10:18:49.019-07:00
31160,2025-02-26,9877,1951.32,CANCELLED,2025-02-26T10:18:49.019-07:00
31161,2025-02-26,2648,318.74,SHIPPED,2025-02-26T10:18:49.019-07:00
31162,2025-02-26,18286,1316.98,SHIPPED,2025-02-26T10:18:49.019-07:00
31163,2025-02-26,421,4577.36,SHIPPED,2025-02-26T10:18:49.019-07:00
31164,2025-02-26,17692,2260.42,DELIVERED,2025-02-26T10:18:49.019-07:00
31165,2025-02-26,29693,163.47,DELIVERED,2025-02-26T10:18:49.019-07:00
31166,2025-02-26,7741,630.31,CANCELLED,2025-02-26T10:18:49.019-07:00
31167,2025-02-26,18978,741.32,SHIPPED,2025-02-26T10:18:49.019-07:00
31168,2025-02-26,8490,2499.45,SHIPPED,2025-02-26T10:18:49.019-07:00
31169,2025-02-26,29541,3123.53,PENDING,2025-02-26T10:18:49.019-07:00
31170,2025-02-26,12655,4972.27,PENDING,2025-02-26T10:18:49.019-07:00
31171,2025-02-26,33353,4619.62,SHIPPED,2025-02-26T10:18:49.019-07:00
31172,2025-02-26,7104,2779.8,CANCELLED,2025-02-26T10:18:49.019-07:00
31173,2025-02-26,29496,3909.63,PENDING,2025-02-26T10:18:49.019-07:00
31174,2025-02-26,17447,2173.65,DELIVERED,2025-02-26T10:18:49.019-07:00
31175,2025-02-26,18065,604.14,CANCELLED,2025-02-26T10:18:49.019-07:00
31176,2025-02-26,10100,1054.86,PENDING,2025-02-26T10:18:49.019-07:00
31177,2025-02-26,19169,4893.82,PENDING,2025-02-26T10:18:49.019-07:00
31178,2025-02-26,10190,3829.29,CANCELLED,2025-02-26T10:18:49.019-07:00
31179,2025-02-26,7269,2260.41,PENDING,2025-02-26T10:18:49.019-07:00
31180,2025-02-26,26861,1532.85,SHIPPED,2025-02-26T10:18:49.019-07:00
31181,2025-02-26,21396,3480.98,DELIVERED,2025-02-26T10:18:49.019-07:00
31182,2025-02-26,16109,524.74,CANCELLED,2025-02-26T10:18:49.019-07:00
31183,2025-02-26,27321,2379.89,CANCELLED,2025-02-26T10:18:49.019-07:00
31184,2025-02-26,29890,2886.08,SHIPPED,2025-02-26T10:18:49.019-07:00
31185,2025-02-26,4183,372.37,PENDING,2025-02-26T10:18:49.019-07:00
31186,2025-02-26,16842,4142.83,PENDING,2025-02-26T10:18:49.019-07:00
31187,2025-02-26,12910,2350.9,PENDING,2025-02-26T10:18:49.019-07:00
31188,2025-02-26,25699,4412.6,DELIVERED,2025-02-26T10:18:49.019-07:00
31189,2025-02-26,14121,548.12,DELIVERED,2025-02-26T10:18:49.019-07:00
31190,2025-02-26,27192,768.05,SHIPPED,2025-02-26T10:18:49.019-07:00
31191,2025-02-26,32822,3853.91,CANCELLED,2025-02-26T10:18:49.019-07:00
31192,2025-02-26,30073,3978.8,SHIPPED,2025-02-26T10:18:49.019-07:00
31193,2025-02-26,28207,20.13,CANCELLED,2025-02-26T10:18:49.019-07:00
31194,2025-02-26,29348,2666.12,PENDING,2025-02-26T10:18:49.019-07:00
31195,2025-02-26,1815,4587.36,SHIPPED,2025-02-26T10:18:49.019-07:00
31196,2025-02-26,1571,2561.26,PENDING,2025-02-26T10:18:49.019-07:00
31197,2025-02-26,22126,3855.9,DELIVERED,2025-02-26T10:18:49.019-07:00
31198,2025-02-26,4730,3397.1,SHIPPED,2025-02-26T10:18:49.019-07:00
31199,2025-02-26,14774,4761.05,DELIVERED,2025-02-26T10:18:49.019-07:00
31200,2025-02-26,15441,2985.35,PENDING,2025-02-26T10:18:49.019-07:00
31201,2025-02-26,11485,137.41,SHIPPED,2025-02-26T10:18:49.019-07:00
31202,2025-02-26,21251,2490.75,CANCELLED,2025-02-26T10:18:49.019-07:00
31203,2025-02-26,25191,3310.88,SHIPPED,2025-02-26T10:18:49.019-07:00
31204,2025-02-26,21007,219.43,PENDING,2025-02-26T10:18:49.019-07:00
31205,2025-02-26,25740,1797.55,DELIVERED,2025-02-26T10:18:49.019-07:00
31206,2025-02-26,2124,2437.32,CANCELLED,2025-02-26T10:18:49.019-07:00
31207,2025-02-26,2505,2657.73,DELIVERED,2025-02-26T10:18:49.019-07:00
31208,2025-02-26,6787,2808.75,PENDING,2025-02-26T10:18:49.019-07:00
31209,2025-02-26,2476,4074.01,CANCELLED,2025-02-26T10:18:49.019-07:00
31210,2025-02-26,33998,322.23,DELIVERED,2025-02-26T10:18:49.019-07:00
31211,2025-02-26,34269,1093.54,CANCELLED,2025-02-26T10:18:49.019-07:00
31212,2025-02-26,34299,3913.34,PENDING,2025-02-26T10:18:49.019-07:00
31213,2025-02-26,32780,1482.77,SHIPPED,2025-02-26T10:18:49.019-07:00
31214,2025-02-26,29792,2840.04,PENDING,2025-02-26T10:18:49.019-07:00
31215,2025-02-26,20340,139.15,DELIVERED,2025-02-26T10:18:49.019-07:00
31216,2025-02-26,14706,2130.99,CANCELLED,2025-02-26T10:18:49.019-07:00
31217,2025-02-26,924,1266.73,SHIPPED,2025-02-26T10:18:49.019-07:00
31218,2025-02-26,14932,679.36,SHIPPED,2025-02-26T10:18:49.019-07:00
31219,2025-02-26,9599,2738.03,CANCELLED,2025-02-26T10:18:49.019-07:00
31220,2025-02-26,8946,3065.39,SHIPPED,2025-02-26T10:18:49.019-07:00
31221,2025-02-26,30954,590.99,PENDING,2025-02-26T10:18:49.019-07:00
31222,2025-02-26,27697,167.7,DELIVERED,2025-02-26T10:18:49.019-07:00
31223,2025-02-26,28324,1531.09,DELIVERED,2025-02-26T10:18:49.019-07:00
31224,2025-02-26,26881,787.47,SHIPPED,2025-02-26T10:18:49.019-07:00
31225,2025-02-26,3776,4059.66,DELIVERED,2025-02-26T10:18:49.019-07:00
31226,2025-02-26,31996,2078.72,DELIVERED,2025-02-26T10:18:49.019-07:00
31227,2025-02-26,10893,668.77,PENDING,2025-02-26T10:18:49.019-07:00
31228,2025-02-26,20624,1693.55,DELIVERED,2025-02-26T10:18:49.019-07:00
31229,2025-02-26,5650,158.12,CANCELLED,2025-02-26T10:18:49.019-07:00
31230,2025-02-26,30579,2888.42,DELIVERED,2025-02-26T10:18:49.019-07:00
31231,2025-02-26,24649,4577.57,SHIPPED,2025-02-26T10:18:49.019-07:00
31232,2025-02-26,20321,2866.19,CANCELLED,2025-02-26T10:18:49.019-07:00
31233,2025-02-26,8365,2872.63,CANCELLED,2025-02-26T10:18:49.019-07:00
31234,2025-02-26,1230,3162.78,DELIVERED,2025-02-26T10:18:49.019-07:00
31235,2025-02-26,24475,1607.26,CANCELLED,2025-02-26T10:18:49.019-07:00
31236,2025-02-26,12947,882.21,CANCELLED,2025-02-26T10:18:49.019-07:00
31237,2025-02-26,8612,3554.42,DELIVERED,2025-02-26T10:18:49.019-07:00
31238,2025-02-26,14221,4843.65,DELIVERED,2025-02-26T10:18:49.019-07:00
31239,2025-02-26,34023,378.77,CANCELLED,2025-02-26T10:18:49.019-07:00
31240,2025-02-26,22051,3872.06,SHIPPED,2025-02-26T10:18:49.019-07:00
31241,2025-02-26,26413,1603.79,PENDING,2025-02-26T10:18:49.019-07:00
31242,2025-02-26,26713,4332.66,SHIPPED,2025-02-26T10:18:49.019-07:00
31243,2025-02-26,9585,4828.95,PENDING,2025-02-26T10:18:49.019-07:00
31244,2025-02-26,7909,356.06,CANCELLED,2025-02-26T10:18:49.019-07:00
31245,2025-02-26,29967,2837.28,CANCELLED,2025-02-26T10:18:49.019-07:00
31246,2025-02-26,13893,3400.73,DELIVERED,2025-02-26T10:18:49.019-07:00
31247,2025-02-26,11599,4377.08,DELIVERED,2025-02-26T10:18:49.019-07:00
31248,2025-02-26,31344,1712.91,CANCELLED,2025-02-26T10:18:49.019-07:00
31249,2025-02-26,1743,1651.59,CANCELLED,2025-02-26T10:18:49.019-07:00
31250,2025-02-26,34332,1462.44,PENDING,2025-02-26T10:18:49.019-07:00
31251,2025-02-26,31930,2148.44,PENDING,2025-02-26T10:18:49.019-07:00
31252,2025-02-26,19882,2682.7,SHIPPED,2025-02-26T10:18:49.019-07:00
31253,2025-02-26,30646,14.16,CANCELLED,2025-02-26T10:18:49.019-07:00
31254,2025-02-26,19281,2362.73,DELIVERED,2025-02-26T10:18:49.019-07:00
31255,2025-02-26,10538,3507.26,SHIPPED,2025-02-26T10:18:49.019-07:00
31256,2025-02-26,8385,410.56,DELIVERED,2025-02-26T10:18:49.019-07:00
31257,2025-02-26,26334,4469.17,SHIPPED,2025-02-26T10:18:49.019-07:00
31258,2025-02-26,32284,1292.21,PENDING,2025-02-26T10:18:49.019-07:00
31259,2025-02-26,15537,2275.98,DELIVERED,2025-02-26T10:18:49.019-07:00
31260,2025-02-26,26284,2527.46,CANCELLED,2025-02-26T10:18:49.019-07:00
31261,2025-02-26,33631,554.18,SHIPPED,2025-02-26T10:18:49.019-07:00
31262,2025-02-26,13942,869.56,DELIVERED,2025-02-26T10:18:49.019-07:00
31263,2025-02-26,29319,3160.04,DELIVERED,2025-02-26T10:18:49.019-07:00
31264,2025-02-26,23592,268.97,PENDING,2025-02-26T10:18:49.019-07:00
31265,2025-02-26,19576,4738.23,DELIVERED,2025-02-26T10:18:49.019-07:00
31266,2025-02-26,13365,962.88,DELIVERED,2025-02-26T10:18:49.019-07:00
31267,2025-02-26,22495,770.56,PENDING,2025-02-26T10:18:49.019-07:00
31268,2025-02-26,5056,3860.23,PENDING,2025-02-26T10:18:49.019-07:00
31269,2025-02-26,22627,2215.78,SHIPPED,2025-02-26T10:18:49.019-07:00
31270,2025-02-26,17114,1143.45,SHIPPED,2025-02-26T10:18:49.019-07:00
31271,2025-02-26,17199,3724.93,SHIPPED,2025-02-26T10:18:49.019-07:00
31272,2025-02-26,22463,2420.11,CANCELLED,2025-02-26T10:18:49.019-07:00
31273,2025-02-26,30441,1689.62,CANCELLED,2025-02-26T10:18:49.019-07:00
31274,2025-02-26,13310,113.09,DELIVERED,2025-02-26T10:18:49.019-07:00
31275,2025-02-26,2451,952.89,PENDING,2025-02-26T10:18:49.019-07:00
31276,2025-02-26,9546,673.91,PENDING,2025-02-26T10:18:49.019-07:00
31277,2025-02-26,25417,780.25,PENDING,2025-02-26T10:18:49.019-07:00
31278,2025-02-26,27996,2279.77,SHIPPED,2025-02-26T10:18:49.019-07:00
31279,2025-02-26,16317,2149.41,CANCELLED,2025-02-26T10:18:49.019-07:00
31280,2025-02-26,25063,2993.46,SHIPPED,2025-02-26T10:18:49.019-07:00
31281,2025-02-26,29568,2856.5,CANCELLED,2025-02-26T10:18:49.019-07:00
31282,2025-02-26,12708,373.09,CANCELLED,2025-02-26T10:18:49.019-07:00
31283,2025-02-26,17311,3287.93,PENDING,2025-02-26T10:18:49.019-07:00
31284,2025-02-26,13649,1772.45,DELIVERED,2025-02-26T10:18:49.019-07:00
31285,2025-02-26,29338,4340.16,PENDING,2025-02-26T10:18:49.019-07:00
31286,2025-02-26,18324,1748.18,SHIPPED,2025-02-26T10:18:49.019-07:00
31287,2025-02-26,3806,433.28,DELIVERED,2025-02-26T10:18:49.019-07:00
31288,2025-02-26,3942,2708.78,CANCELLED,2025-02-26T10:18:49.019-07:00
31289,2025-02-26,29805,4329.87,CANCELLED,2025-02-26T10:18:49.019-07:00
31290,2025-02-26,26715,3271.57,PENDING,2025-02-26T10:18:49.019-07:00
31291,2025-02-26,22440,1391.8,PENDING,2025-02-26T10:18:49.019-07:00
31292,2025-02-26,22596,2895.92,SHIPPED,2025-02-26T10:18:49.019-07:00
31293,2025-02-26,7819,4014.23,PENDING,2025-02-26T10:18:49.019-07:00
31294,2025-02-26,18215,3589.87,DELIVERED,2025-02-26T10:18:49.019-07:00
31295,2025-02-26,3953,4949.89,SHIPPED,2025-02-26T10:18:49.019-07:00
31296,2025-02-26,27357,4921.36,DELIVERED,2025-02-26T10:18:49.019-07:00
31297,2025-02-26,254,3606.05,DELIVERED,2025-02-26T10:18:49.019-07:00
31298,2025-02-26,16426,3707.26,SHIPPED,2025-02-26T10:18:49.019-07:00
31299,2025-02-26,33429,4341.49,PENDING,2025-02-26T10:18:49.019-07:00
31300,2025-02-26,32846,3289.45,DELIVERED,2025-02-26T10:18:49.019-07:00
31301,2025-02-26,17832,1456.86,PENDING,2025-02-26T10:18:49.019-07:00
31302,2025-02-26,18797,1996.85,DELIVERED,2025-02-26T10:18:49.019-07:00
31303,2025-02-26,2421,2897.91,SHIPPED,2025-02-26T10:18:49.019-07:00
31304,2025-02-26,2246,3531.78,PENDING,2025-02-26T10:18:49.019-07:00
31305,2025-02-26,32310,4786.87,CANCELLED,2025-02-26T10:18:49.019-07:00
31306,2025-02-26,12090,707.29,PENDING,2025-02-26T10:18:49.019-07:00
31307,2025-02-26,9699,4361.97,PENDING,2025-02-26T10:18:49.019-07:00
31308,2025-02-26,12776,383.53,SHIPPED,2025-02-26T10:18:49.019-07:00
31309,2025-02-26,2686,2976.92,CANCELLED,2025-02-26T10:18:49.019-07:00
31310,2025-02-26,12964,3930.82,SHIPPED,2025-02-26T10:18:49.019-07:00
31311,2025-02-26,5768,2296.31,DELIVERED,2025-02-26T10:18:49.019-07:00
31312,2025-02-26,34617,4892.77,SHIPPED,2025-02-26T10:18:49.019-07:00
31313,2025-02-26,22825,2589.0,SHIPPED,2025-02-26T10:18:49.019-07:00
31314,2025-02-26,31952,2821.89,DELIVERED,2025-02-26T10:18:49.019-07:00
31315,2025-02-26,6024,3939.39,SHIPPED,2025-02-26T10:18:49.019-07:00
31316,2025-02-26,8307,4770.44,SHIPPED,2025-02-26T10:18:49.019-07:00
31317,2025-02-26,10365,4976.86,SHIPPED,2025-02-26T10:18:49.019-07:00
31318,2025-02-26,33143,4203.72,PENDING,2025-02-26T10:18:49.019-07:00
31319,2025-02-26,27878,1904.93,DELIVERED,2025-02-26T10:18:49.019-07:00
31320,2025-02-26,34358,2079.01,PENDING,2025-02-26T10:18:49.019-07:00
31321,2025-02-26,10670,1186.37,PENDING,2025-02-26T10:18:49.019-07:00
31322,2025-02-26,13223,1589.65,SHIPPED,2025-02-26T10:18:49.019-07:00
31323,2025-02-26,20072,2074.36,CANCELLED,2025-02-26T10:18:49.019-07:00
31324,2025-02-26,27486,4397.3,PENDING,2025-02-26T10:18:49.019-07:00
31325,2025-02-26,31475,3046.56,DELIVERED,2025-02-26T10:18:49.019-07:00
31326,2025-02-26,2932,4007.94,DELIVERED,2025-02-26T10:18:49.019-07:00
31327,2025-02-26,13655,4829.5,CANCELLED,2025-02-26T10:18:49.019-07:00
31328,2025-02-26,34510,4416.36,SHIPPED,2025-02-26T10:18:49.019-07:00
31329,2025-02-26,25803,3947.68,PENDING,2025-02-26T10:18:49.019-07:00
31330,2025-02-26,4057,3669.64,PENDING,2025-02-26T10:18:49.019-07:00
31331,2025-02-26,4031,3920.02,DELIVERED,2025-02-26T10:18:49.019-07:00
31332,2025-02-26,20105,3704.41,PENDING,2025-02-26T10:18:49.019-07:00
31333,2025-02-26,17416,287.11,CANCELLED,2025-02-26T10:18:49.019-07:00
31334,2025-02-26,18612,1142.75,CANCELLED,2025-02-26T10:18:49.019-07:00
31335,2025-02-26,5328,1647.49,PENDING,2025-02-26T10:18:49.019-07:00
31336,2025-02-26,13113,4060.81,CANCELLED,2025-02-26T10:18:49.019-07:00
31337,2025-02-26,16102,181.09,SHIPPED,2025-02-26T10:18:49.019-07:00
31338,2025-02-26,33240,1920.79,CANCELLED,2025-02-26T10:18:49.019-07:00
