order_item_id,order_id,product_id,quantity,unit_price,timestamp
26386,4570,26655,1,452.39,2025-02-20T14:14:29.818-07:00
26387,27599,17833,5,50.9,2025-02-20T14:14:29.818-07:00
26388,10907,7079,4,403.38,2025-02-20T14:14:29.818-07:00
26389,9997,17684,7,393.91,2025-02-20T14:14:29.818-07:00
26390,5369,29593,2,249.17,2025-02-20T14:14:29.818-07:00
26391,20682,6639,6,183.09,2025-02-20T14:14:29.818-07:00
26392,24860,27285,10,353.26,2025-02-20T14:14:29.818-07:00
26393,5564,6117,2,479.36,2025-02-20T14:14:29.818-07:00
26394,9771,29523,3,130.6,2025-02-20T14:14:29.818-07:00
26395,6692,11201,10,294.83,2025-02-20T14:14:29.818-07:00
26396,13500,22142,3,396.25,2025-02-20T14:14:29.818-07:00
26397,24545,7187,3,491.77,2025-02-20T14:14:29.818-07:00
26398,25412,19719,2,42.43,2025-02-20T14:14:29.818-07:00
26399,1629,22446,1,312.62,2025-02-20T14:14:29.818-07:00
26400,8327,25875,3,439.86,2025-02-20T14:14:29.818-07:00
26401,5002,23393,8,32.54,2025-02-20T14:14:29.818-07:00
26402,6080,20001,1,208.07,2025-02-20T14:14:29.818-07:00
26403,19377,21291,10,280.45,2025-02-20T14:14:29.818-07:00
26404,8121,26799,7,131.92,2025-02-20T14:14:29.818-07:00
26405,11527,23079,3,259.76,2025-02-20T14:14:29.818-07:00
26406,26988,9637,7,439.61,2025-02-20T14:14:29.818-07:00
26407,27528,8128,1,292.19,2025-02-20T14:14:29.818-07:00
26408,17669,28796,10,456.93,2025-02-20T14:14:29.818-07:00
26409,29111,17731,7,406.96,2025-02-20T14:14:29.818-07:00
26410,19472,6005,4,404.87,2025-02-20T14:14:29.818-07:00
26411,10230,7369,1,298.91,2025-02-20T14:14:29.818-07:00
26412,32,12509,4,9.18,2025-02-20T14:14:29.818-07:00
26413,20498,4204,4,277.67,2025-02-20T14:14:29.818-07:00
26414,6429,4728,10,456.19,2025-02-20T14:14:29.818-07:00
26415,27217,17208,2,485.98,2025-02-20T14:14:29.818-07:00
26416,11777,10571,5,190.39,2025-02-20T14:14:29.818-07:00
26417,14146,6817,1,348.5,2025-02-20T14:14:29.818-07:00
26418,29655,15231,6,81.15,2025-02-20T14:14:29.818-07:00
26419,8754,702,5,387.8,2025-02-20T14:14:29.818-07:00
26420,28419,21727,10,290.57,2025-02-20T14:14:29.818-07:00
26421,5874,25621,2,401.85,2025-02-20T14:14:29.818-07:00
26422,28091,7165,9,96.93,2025-02-20T14:14:29.818-07:00
26423,17200,916,6,196.35,2025-02-20T14:14:29.818-07:00
26424,2436,2484,9,120.62,2025-02-20T14:14:29.818-07:00
26425,22334,21218,10,355.48,2025-02-20T14:14:29.818-07:00
26426,12488,2888,10,90.53,2025-02-20T14:14:29.818-07:00
26427,8780,12936,7,265.01,2025-02-20T14:14:29.818-07:00
26428,19329,28587,10,152.25,2025-02-20T14:14:29.818-07:00
26429,7304,11720,5,22.66,2025-02-20T14:14:29.818-07:00
26430,20617,22982,6,323.24,2025-02-20T14:14:29.818-07:00
26431,12654,17246,4,432.58,2025-02-20T14:14:29.818-07:00
26432,2653,24406,8,53.48,2025-02-20T14:14:29.818-07:00
26433,23176,21124,6,479.59,2025-02-20T14:14:29.818-07:00
26434,18703,7025,4,439.24,2025-02-20T14:14:29.818-07:00
26435,29508,29648,2,73.02,2025-02-20T14:14:29.818-07:00
26436,4762,18159,6,215.03,2025-02-20T14:14:29.818-07:00
26437,1622,25546,5,322.09,2025-02-20T14:14:29.818-07:00
26438,17735,2672,8,272.43,2025-02-20T14:14:29.818-07:00
26439,2028,19987,10,266.99,2025-02-20T14:14:29.818-07:00
26440,29192,10554,3,311.12,2025-02-20T14:14:29.818-07:00
26441,1605,646,2,277.31,2025-02-20T14:14:29.818-07:00
26442,27263,18736,10,64.43,2025-02-20T14:14:29.818-07:00
26443,28578,20285,3,388.75,2025-02-20T14:14:29.818-07:00
26444,2397,17284,4,229.25,2025-02-20T14:14:29.818-07:00
26445,11784,7567,10,158.72,2025-02-20T14:14:29.818-07:00
26446,24587,6041,7,73.58,2025-02-20T14:14:29.818-07:00
26447,24069,11507,10,96.92,2025-02-20T14:14:29.818-07:00
26448,6868,6983,8,370.48,2025-02-20T14:14:29.818-07:00
26449,10521,22817,6,357.38,2025-02-20T14:14:29.818-07:00
26450,7477,23698,3,22.92,2025-02-20T14:14:29.818-07:00
26451,16727,6152,1,491.86,2025-02-20T14:14:29.818-07:00
26452,21825,17537,2,351.16,2025-02-20T14:14:29.818-07:00
26453,1279,16038,8,482.8,2025-02-20T14:14:29.818-07:00
26454,22104,29882,5,200.79,2025-02-20T14:14:29.818-07:00
26455,23914,20352,1,271.14,2025-02-20T14:14:29.818-07:00
26456,4430,485,10,69.28,2025-02-20T14:14:29.818-07:00
26457,26218,10353,10,61.11,2025-02-20T14:14:29.818-07:00
26458,13694,7330,10,489.25,2025-02-20T14:14:29.818-07:00
26459,25217,1310,10,382.29,2025-02-20T14:14:29.818-07:00
26460,7113,23467,6,15.37,2025-02-20T14:14:29.818-07:00
26461,14433,14859,1,76.41,2025-02-20T14:14:29.818-07:00
26462,19462,28938,8,81.23,2025-02-20T14:14:29.818-07:00
26463,22088,17640,6,267.13,2025-02-20T14:14:29.818-07:00
26464,1441,18926,2,168.53,2025-02-20T14:14:29.818-07:00
26465,13525,29965,9,487.62,2025-02-20T14:14:29.818-07:00
26466,11517,7695,7,38.46,2025-02-20T14:14:29.818-07:00
26467,18830,3634,8,19.22,2025-02-20T14:14:29.818-07:00
26468,3028,17543,6,111.19,2025-02-20T14:14:29.818-07:00
26469,7791,12723,10,48.19,2025-02-20T14:14:29.818-07:00
26470,23353,2031,4,474.43,2025-02-20T14:14:29.818-07:00
26471,11329,1516,8,92.28,2025-02-20T14:14:29.818-07:00
26472,3371,26388,10,476.62,2025-02-20T14:14:29.818-07:00
26473,20499,1615,7,461.77,2025-02-20T14:14:29.818-07:00
26474,19935,29905,3,99.19,2025-02-20T14:14:29.818-07:00
26475,17234,19806,5,342.01,2025-02-20T14:14:29.818-07:00
26476,4769,4926,3,254.65,2025-02-20T14:14:29.818-07:00
26477,15395,17967,6,439.02,2025-02-20T14:14:29.818-07:00
26478,22171,11648,3,172.71,2025-02-20T14:14:29.818-07:00
26479,13628,12073,3,107.18,2025-02-20T14:14:29.818-07:00
26480,26704,10397,3,40.14,2025-02-20T14:14:29.818-07:00
26481,25348,14926,4,487.89,2025-02-20T14:14:29.818-07:00
26482,430,18417,8,281.54,2025-02-20T14:14:29.818-07:00
26483,1723,7708,6,36.7,2025-02-20T14:14:29.818-07:00
26484,16053,25527,7,119.8,2025-02-20T14:14:29.818-07:00
26485,24272,24297,2,41.08,2025-02-20T14:14:29.818-07:00
26486,23304,12189,6,159.28,2025-02-20T14:14:29.818-07:00
26487,6070,14089,5,491.25,2025-02-20T14:14:29.818-07:00
26488,22586,10246,4,498.52,2025-02-20T14:14:29.818-07:00
26489,21135,18215,5,174.4,2025-02-20T14:14:29.818-07:00
26490,5322,18441,1,496.59,2025-02-20T14:14:29.818-07:00
26491,16854,16094,5,305.48,2025-02-20T14:14:29.818-07:00
26492,7657,17131,9,52.75,2025-02-20T14:14:29.818-07:00
26493,17281,7559,5,464.37,2025-02-20T14:14:29.818-07:00
26494,27065,25638,7,219.9,2025-02-20T14:14:29.818-07:00
26495,11453,21248,4,75.25,2025-02-20T14:14:29.818-07:00
26496,5592,1566,4,25.53,2025-02-20T14:14:29.818-07:00
26497,28245,24030,2,44.41,2025-02-20T14:14:29.818-07:00
26498,7854,12554,7,479.6,2025-02-20T14:14:29.818-07:00
26499,5335,24108,3,476.8,2025-02-20T14:14:29.818-07:00
26500,20187,18600,7,477.3,2025-02-20T14:14:29.818-07:00
26501,27951,21583,4,492.29,2025-02-20T14:14:29.818-07:00
26502,16882,2623,10,451.13,2025-02-20T14:14:29.818-07:00
26503,26542,10410,6,233.38,2025-02-20T14:14:29.818-07:00
26504,11736,27384,10,364.68,2025-02-20T14:14:29.818-07:00
26505,8354,5955,2,79.24,2025-02-20T14:14:29.818-07:00
26506,28580,955,8,50.3,2025-02-20T14:14:29.818-07:00
26507,29189,22920,7,404.02,2025-02-20T14:14:29.818-07:00
26508,328,13983,8,278.76,2025-02-20T14:14:29.818-07:00
26509,27669,11946,3,407.67,2025-02-20T14:14:29.818-07:00
26510,2694,4708,8,123.83,2025-02-20T14:14:29.818-07:00
26511,6419,14323,7,411.63,2025-02-20T14:14:29.818-07:00
26512,8550,21795,4,180.15,2025-02-20T14:14:29.818-07:00
26513,7185,1311,9,396.33,2025-02-20T14:14:29.818-07:00
26514,15844,19789,5,453.8,2025-02-20T14:14:29.818-07:00
26515,125,5693,5,10.13,2025-02-20T14:14:29.818-07:00
26516,7039,1918,3,213.08,2025-02-20T14:14:29.818-07:00
26517,3549,24300,1,85.05,2025-02-20T14:14:29.818-07:00
26518,9343,26190,10,227.64,2025-02-20T14:14:29.818-07:00
26519,17158,9654,5,285.18,2025-02-20T14:14:29.818-07:00
26520,26270,24258,5,168.58,2025-02-20T14:14:29.818-07:00
26521,9496,24404,1,404.21,2025-02-20T14:14:29.818-07:00
26522,10190,7144,3,50.94,2025-02-20T14:14:29.818-07:00
26523,4780,4763,4,257.42,2025-02-20T14:14:29.818-07:00
26524,15757,19196,7,230.32,2025-02-20T14:14:29.818-07:00
26525,5938,28669,10,266.94,2025-02-20T14:14:29.818-07:00
26526,20642,21022,7,475.82,2025-02-20T14:14:29.818-07:00
26527,21656,14889,3,300.61,2025-02-20T14:14:29.818-07:00
26528,18955,21294,8,369.81,2025-02-20T14:14:29.818-07:00
26529,8566,1032,1,83.21,2025-02-20T14:14:29.818-07:00
26530,12315,18073,6,261.74,2025-02-20T14:14:29.818-07:00
26531,1734,1384,8,146.53,2025-02-20T14:14:29.818-07:00
26532,22971,19925,5,395.87,2025-02-20T14:14:29.818-07:00
26533,14297,19380,10,23.57,2025-02-20T14:14:29.818-07:00
26534,13088,6288,9,361.64,2025-02-20T14:14:29.818-07:00
26535,11919,25489,3,211.9,2025-02-20T14:14:29.818-07:00
26536,6432,22371,1,103.47,2025-02-20T14:14:29.818-07:00
26537,3073,2928,5,154.09,2025-02-20T14:14:29.818-07:00
26538,10394,2302,6,242.58,2025-02-20T14:14:29.818-07:00
26539,16272,960,9,86.26,2025-02-20T14:14:29.818-07:00
26540,1707,24336,3,176.49,2025-02-20T14:14:29.818-07:00
26541,14891,18139,8,472.53,2025-02-20T14:14:29.818-07:00
26542,22007,21744,7,388.22,2025-02-20T14:14:29.818-07:00
26543,20403,27332,3,320.46,2025-02-20T14:14:29.818-07:00
26544,1678,21533,5,30.63,2025-02-20T14:14:29.818-07:00
26545,24627,14198,10,43.07,2025-02-20T14:14:29.818-07:00
26546,26511,13503,9,247.86,2025-02-20T14:14:29.818-07:00
26547,15988,5379,1,276.5,2025-02-20T14:14:29.818-07:00
26548,26728,6747,2,46.87,2025-02-20T14:14:29.818-07:00
26549,14350,10034,7,456.96,2025-02-20T14:14:29.818-07:00
26550,12555,21755,9,182.4,2025-02-20T14:14:29.818-07:00
26551,26179,25738,5,442.96,2025-02-20T14:14:29.818-07:00
26552,16830,28019,7,403.35,2025-02-20T14:14:29.818-07:00
26553,7101,18704,10,395.93,2025-02-20T14:14:29.818-07:00
26554,16060,14539,1,248.62,2025-02-20T14:14:29.818-07:00
26555,14654,9311,5,64.23,2025-02-20T14:14:29.818-07:00
26556,21931,29470,10,73.98,2025-02-20T14:14:29.818-07:00
26557,7821,1156,7,420.01,2025-02-20T14:14:29.818-07:00
26558,9071,15159,4,257.83,2025-02-20T14:14:29.818-07:00
26559,16475,11445,3,212.32,2025-02-20T14:14:29.818-07:00
26560,13446,12601,3,83.45,2025-02-20T14:14:29.818-07:00
26561,15008,11077,4,229.97,2025-02-20T14:14:29.818-07:00
26562,27129,8594,7,417.53,2025-02-20T14:14:29.818-07:00
26563,11036,4237,3,369.96,2025-02-20T14:14:29.818-07:00
26564,19425,2784,3,77.03,2025-02-20T14:14:29.818-07:00
26565,25649,12039,5,364.17,2025-02-20T14:14:29.818-07:00
26566,25838,21093,8,196.04,2025-02-20T14:14:29.818-07:00
26567,8104,6882,3,265.73,2025-02-20T14:14:29.818-07:00
26568,28424,10114,7,198.63,2025-02-20T14:14:29.818-07:00
26569,11681,1926,10,236.03,2025-02-20T14:14:29.818-07:00
26570,24831,9190,9,397.79,2025-02-20T14:14:29.818-07:00
26571,13161,12007,4,396.52,2025-02-20T14:14:29.818-07:00
26572,17005,27175,4,381.89,2025-02-20T14:14:29.818-07:00
26573,20584,9101,10,455.79,2025-02-20T14:14:29.818-07:00
26574,6600,20306,1,111.67,2025-02-20T14:14:29.818-07:00
26575,9193,9123,3,369.4,2025-02-20T14:14:29.818-07:00
26576,19436,18380,2,50.48,2025-02-20T14:14:29.818-07:00
26577,10920,28727,10,326.32,2025-02-20T14:14:29.818-07:00
26578,8683,24778,9,168.97,2025-02-20T14:14:29.818-07:00
26579,2639,9312,4,273.12,2025-02-20T14:14:29.818-07:00
26580,24378,18217,8,441.2,2025-02-20T14:14:29.818-07:00
26581,4180,21456,8,117.13,2025-02-20T14:14:29.818-07:00
26582,29788,9620,5,78.63,2025-02-20T14:14:29.818-07:00
26583,20488,15635,7,234.21,2025-02-20T14:14:29.818-07:00
26584,1690,2316,6,159.43,2025-02-20T14:14:29.818-07:00
26585,22097,23846,8,392.78,2025-02-20T14:14:29.818-07:00
26586,14681,13593,3,315.05,2025-02-20T14:14:29.818-07:00
26587,16841,11812,10,82.43,2025-02-20T14:14:29.818-07:00
26588,14957,14883,7,15.09,2025-02-20T14:14:29.818-07:00
26589,10866,7625,4,339.33,2025-02-20T14:14:29.818-07:00
26590,13083,6611,2,6.48,2025-02-20T14:14:29.818-07:00
26591,29587,2550,2,96.5,2025-02-20T14:14:29.818-07:00
26592,348,28720,5,491.74,2025-02-20T14:14:29.818-07:00
26593,8625,626,8,409.82,2025-02-20T14:14:29.818-07:00
26594,20633,25522,4,470.55,2025-02-20T14:14:29.818-07:00
26595,17365,14648,2,92.47,2025-02-20T14:14:29.818-07:00
26596,5132,13939,9,239.3,2025-02-20T14:14:29.818-07:00
26597,321,8862,1,93.95,2025-02-20T14:14:29.818-07:00
26598,1216,22083,8,392.0,2025-02-20T14:14:29.818-07:00
26599,10467,12721,3,348.01,2025-02-20T14:14:29.818-07:00
26600,16744,14627,3,488.33,2025-02-20T14:14:29.818-07:00
26601,13880,18800,10,201.74,2025-02-20T14:14:29.818-07:00
26602,20998,10276,2,140.99,2025-02-20T14:14:29.818-07:00
26603,28743,6519,5,31.0,2025-02-20T14:14:29.818-07:00
26604,27542,12663,4,394.37,2025-02-20T14:14:29.818-07:00
26605,1141,11808,3,227.07,2025-02-20T14:14:29.818-07:00
26606,22656,29818,1,119.69,2025-02-20T14:14:29.818-07:00
26607,5148,16366,3,282.06,2025-02-20T14:14:29.818-07:00
26608,19737,29259,8,326.55,2025-02-20T14:14:29.818-07:00
26609,4477,22928,4,246.37,2025-02-20T14:14:29.818-07:00
26610,22666,14568,5,324.41,2025-02-20T14:14:29.818-07:00
26611,25590,26336,6,196.09,2025-02-20T14:14:29.818-07:00
26612,713,16334,10,398.91,2025-02-20T14:14:29.818-07:00
26613,13805,18886,10,358.83,2025-02-20T14:14:29.818-07:00
26614,16953,15042,4,91.63,2025-02-20T14:14:29.818-07:00
26615,21406,2362,8,293.86,2025-02-20T14:14:29.818-07:00
26616,20645,15503,3,377.65,2025-02-20T14:14:29.818-07:00
26617,28585,4372,8,56.06,2025-02-20T14:14:29.818-07:00
26618,24163,29640,4,267.28,2025-02-20T14:14:29.818-07:00
26619,27623,17964,2,350.91,2025-02-20T14:14:29.818-07:00
26620,29520,6085,3,323.97,2025-02-20T14:14:29.818-07:00
26621,10191,6025,3,147.66,2025-02-20T14:14:29.818-07:00
26622,8895,2134,6,286.23,2025-02-20T14:14:29.818-07:00
26623,23429,10682,7,458.66,2025-02-20T14:14:29.818-07:00
26624,17579,26665,10,65.84,2025-02-20T14:14:29.818-07:00
26625,602,17957,7,28.11,2025-02-20T14:14:29.818-07:00
26626,28130,15460,10,239.01,2025-02-20T14:14:29.818-07:00
26627,6880,12870,1,335.66,2025-02-20T14:14:29.818-07:00
26628,21582,2004,5,314.26,2025-02-20T14:14:29.818-07:00
26629,18307,8340,4,298.75,2025-02-20T14:14:29.818-07:00
26630,28981,23815,4,341.73,2025-02-20T14:14:29.818-07:00
26631,14840,15742,2,489.44,2025-02-20T14:14:29.818-07:00
26632,28180,7044,1,65.7,2025-02-20T14:14:29.818-07:00
26633,15922,3078,10,223.3,2025-02-20T14:14:29.818-07:00
26634,6262,6641,10,236.63,2025-02-20T14:14:29.818-07:00
26635,4526,19824,1,153.12,2025-02-20T14:14:29.818-07:00
26636,21668,4262,8,380.6,2025-02-20T14:14:29.818-07:00
26637,26639,17026,7,170.26,2025-02-20T14:14:29.818-07:00
26638,21710,25922,5,148.36,2025-02-20T14:14:29.818-07:00
26639,25437,21794,7,112.85,2025-02-20T14:14:29.818-07:00
26640,925,1921,7,438.12,2025-02-20T14:14:29.818-07:00
26641,24781,9140,2,309.79,2025-02-20T14:14:29.818-07:00
26642,18552,18639,8,458.43,2025-02-20T14:14:29.818-07:00
26643,19142,13141,4,404.55,2025-02-20T14:14:29.818-07:00
26644,6669,12026,3,209.7,2025-02-20T14:14:29.818-07:00
26645,17004,19321,5,372.52,2025-02-20T14:14:29.818-07:00
26646,9960,29400,7,375.15,2025-02-20T14:14:29.818-07:00
26647,601,4506,4,408.07,2025-02-20T14:14:29.818-07:00
26648,10938,15651,10,224.17,2025-02-20T14:14:29.818-07:00
26649,18093,9811,9,128.23,2025-02-20T14:14:29.818-07:00
26650,20094,3063,6,161.73,2025-02-20T14:14:29.818-07:00
26651,18229,10188,6,319.56,2025-02-20T14:14:29.818-07:00
26652,4538,16973,5,310.52,2025-02-20T14:14:29.818-07:00
26653,12123,1756,1,410.08,2025-02-20T14:14:29.818-07:00
26654,15069,9439,4,188.05,2025-02-20T14:14:29.818-07:00
26655,29258,18007,3,373.1,2025-02-20T14:14:29.818-07:00
26656,3880,16340,2,223.79,2025-02-20T14:14:29.818-07:00
26657,11211,16486,5,420.66,2025-02-20T14:14:29.818-07:00
26658,14918,23145,5,475.18,2025-02-20T14:14:29.818-07:00
26659,28842,8799,8,194.96,2025-02-20T14:14:29.818-07:00
26660,9320,3423,6,93.0,2025-02-20T14:14:29.818-07:00
26661,11645,13062,8,457.42,2025-02-20T14:14:29.818-07:00
26662,20797,6360,9,369.6,2025-02-20T14:14:29.818-07:00
26663,24188,21213,1,101.82,2025-02-20T14:14:29.818-07:00
26664,7095,5819,6,412.58,2025-02-20T14:14:29.818-07:00
26665,5084,26627,5,305.8,2025-02-20T14:14:29.818-07:00
26666,8558,787,1,415.7,2025-02-20T14:14:29.818-07:00
26667,28893,4412,2,192.0,2025-02-20T14:14:29.818-07:00
26668,6793,17534,5,106.51,2025-02-20T14:14:29.818-07:00
26669,22197,7089,4,77.03,2025-02-20T14:14:29.818-07:00
26670,17391,15934,1,420.53,2025-02-20T14:14:29.818-07:00
26671,8582,6692,6,87.89,2025-02-20T14:14:29.818-07:00
26672,16675,21673,1,62.12,2025-02-20T14:14:29.818-07:00
26673,1020,5865,5,375.19,2025-02-20T14:14:29.818-07:00
26674,22760,9159,4,109.24,2025-02-20T14:14:29.818-07:00
26675,8698,10756,4,315.51,2025-02-20T14:14:29.818-07:00
26676,7250,9476,1,280.84,2025-02-20T14:14:29.818-07:00
26677,8220,12985,10,194.17,2025-02-20T14:14:29.818-07:00
26678,59,5662,9,319.84,2025-02-20T14:14:29.818-07:00
26679,16651,3024,7,401.07,2025-02-20T14:14:29.818-07:00
26680,24731,7209,4,209.29,2025-02-20T14:14:29.818-07:00
26681,16616,2915,7,211.31,2025-02-20T14:14:29.818-07:00
26682,23688,6151,4,181.09,2025-02-20T14:14:29.818-07:00
26683,654,8460,6,33.9,2025-02-20T14:14:29.818-07:00
26684,18956,5412,6,67.68,2025-02-20T14:14:29.818-07:00
26685,18896,12371,8,376.41,2025-02-20T14:14:29.818-07:00
26686,18648,20837,3,451.12,2025-02-20T14:14:29.818-07:00
26687,15446,6226,4,125.84,2025-02-20T14:14:29.818-07:00
26688,10613,8328,8,161.96,2025-02-20T14:14:29.818-07:00
26689,25714,4652,6,349.73,2025-02-20T14:14:29.818-07:00
26690,11264,1273,9,25.52,2025-02-20T14:14:29.818-07:00
26691,19059,16340,8,175.85,2025-02-20T14:14:29.818-07:00
26692,3924,13882,3,415.7,2025-02-20T14:14:29.818-07:00
26693,9811,3927,10,74.08,2025-02-20T14:14:29.818-07:00
26694,3827,2145,5,54.67,2025-02-20T14:14:29.818-07:00
26695,22185,24994,9,109.23,2025-02-20T14:14:29.818-07:00
26696,9080,21003,6,182.67,2025-02-20T14:14:29.818-07:00
26697,3319,5882,1,234.14,2025-02-20T14:14:29.818-07:00
26698,18890,9992,7,423.71,2025-02-20T14:14:29.818-07:00
26699,19538,141,8,48.71,2025-02-20T14:14:29.818-07:00
26700,21817,16361,2,312.59,2025-02-20T14:14:29.818-07:00
26701,189,23243,10,161.16,2025-02-20T14:14:29.818-07:00
26702,11849,15306,1,228.76,2025-02-20T14:14:29.818-07:00
26703,10257,11519,7,303.52,2025-02-20T14:14:29.818-07:00
26704,12687,18399,1,425.56,2025-02-20T14:14:29.818-07:00
26705,27290,3912,5,225.93,2025-02-20T14:14:29.818-07:00
26706,27741,29618,9,449.13,2025-02-20T14:14:29.818-07:00
26707,20076,11081,1,168.03,2025-02-20T14:14:29.818-07:00
26708,20442,4623,1,100.15,2025-02-20T14:14:29.818-07:00
26709,6177,26125,9,321.28,2025-02-20T14:14:29.818-07:00
26710,17974,7112,5,121.15,2025-02-20T14:14:29.818-07:00
26711,8241,13313,3,420.24,2025-02-20T14:14:29.818-07:00
26712,1597,23250,7,87.37,2025-02-20T14:14:29.818-07:00
26713,10165,12025,1,471.18,2025-02-20T14:14:29.818-07:00
26714,7234,19508,10,498.79,2025-02-20T14:14:29.818-07:00
26715,26659,18521,9,16.92,2025-02-20T14:14:29.818-07:00
26716,27421,9531,7,237.05,2025-02-20T14:14:29.818-07:00
26717,15024,9781,7,125.8,2025-02-20T14:14:29.818-07:00
26718,1989,3087,1,49.19,2025-02-20T14:14:29.818-07:00
26719,15879,12716,6,472.7,2025-02-20T14:14:29.818-07:00
26720,10801,12127,3,354.33,2025-02-20T14:14:29.818-07:00
26721,25791,6388,2,327.76,2025-02-20T14:14:29.818-07:00
26722,10819,17583,4,178.19,2025-02-20T14:14:29.818-07:00
26723,5179,17478,3,376.08,2025-02-20T14:14:29.818-07:00
26724,9328,13124,9,9.72,2025-02-20T14:14:29.818-07:00
26725,23388,313,3,81.9,2025-02-20T14:14:29.818-07:00
26726,16579,13321,9,468.88,2025-02-20T14:14:29.818-07:00
26727,22028,18673,10,499.02,2025-02-20T14:14:29.818-07:00
26728,28008,4565,5,326.15,2025-02-20T14:14:29.818-07:00
26729,16723,11072,7,412.38,2025-02-20T14:14:29.818-07:00
26730,28338,9415,9,159.28,2025-02-20T14:14:29.818-07:00
26731,18240,6622,2,77.32,2025-02-20T14:14:29.818-07:00
26732,21816,8267,1,197.18,2025-02-20T14:14:29.818-07:00
26733,23541,23988,7,102.03,2025-02-20T14:14:29.818-07:00
26734,12244,16176,3,451.95,2025-02-20T14:14:29.818-07:00
26735,2467,9714,4,184.58,2025-02-20T14:14:29.818-07:00
26736,12041,20806,1,461.8,2025-02-20T14:14:29.818-07:00
26737,28141,19890,10,456.25,2025-02-20T14:14:29.818-07:00
26738,23013,29617,10,73.8,2025-02-20T14:14:29.818-07:00
26739,14306,13211,6,497.49,2025-02-20T14:14:29.818-07:00
26740,5309,28315,3,233.9,2025-02-20T14:14:29.818-07:00
26741,18991,7048,3,208.61,2025-02-20T14:14:29.818-07:00
26742,12859,28427,2,37.69,2025-02-20T14:14:29.818-07:00
26743,27783,18260,4,83.28,2025-02-20T14:14:29.818-07:00
26744,11997,15393,3,445.66,2025-02-20T14:14:29.818-07:00
26745,27863,14845,5,458.3,2025-02-20T14:14:29.818-07:00
26746,367,26269,10,331.2,2025-02-20T14:14:29.818-07:00
26747,14276,683,9,472.23,2025-02-20T14:14:29.818-07:00
26748,4982,12894,4,418.96,2025-02-20T14:14:29.818-07:00
26749,13641,29699,2,465.16,2025-02-20T14:14:29.818-07:00
26750,23672,22328,4,12.89,2025-02-20T14:14:29.818-07:00
26751,19398,1404,10,453.13,2025-02-20T14:14:29.818-07:00
26752,10295,15541,4,428.2,2025-02-20T14:14:29.818-07:00
26753,15416,21601,3,120.83,2025-02-20T14:14:29.818-07:00
26754,20691,13673,5,323.08,2025-02-20T14:14:29.818-07:00
26755,25159,29437,9,285.21,2025-02-20T14:14:29.818-07:00
26756,6244,20142,10,440.37,2025-02-20T14:14:29.818-07:00
26757,1974,18575,5,36.83,2025-02-20T14:14:29.818-07:00
26758,29294,28759,4,79.2,2025-02-20T14:14:29.818-07:00
26759,16734,9375,7,498.65,2025-02-20T14:14:29.818-07:00
26760,2348,5825,8,367.67,2025-02-20T14:14:29.818-07:00
26761,21178,13112,8,96.25,2025-02-20T14:14:29.818-07:00
26762,22703,21347,10,300.0,2025-02-20T14:14:29.818-07:00
26763,29878,21956,3,139.61,2025-02-20T14:14:29.818-07:00
26764,15894,22795,3,156.94,2025-02-20T14:14:29.818-07:00
26765,17876,18243,8,26.56,2025-02-20T14:14:29.818-07:00
26766,11220,7325,7,325.84,2025-02-20T14:14:29.818-07:00
26767,16980,11292,8,346.73,2025-02-20T14:14:29.818-07:00
26768,13336,22439,1,37.15,2025-02-20T14:14:29.818-07:00
26769,12306,2903,5,443.27,2025-02-20T14:14:29.818-07:00
26770,21283,16618,6,220.93,2025-02-20T14:14:29.818-07:00
26771,2443,2803,5,342.36,2025-02-20T14:14:29.818-07:00
26772,24711,28299,7,59.15,2025-02-20T14:14:29.818-07:00
26773,14859,6624,1,211.49,2025-02-20T14:14:29.818-07:00
26774,23452,27782,4,27.14,2025-02-20T14:14:29.818-07:00
26775,2291,9677,9,425.29,2025-02-20T14:14:29.818-07:00
26776,26818,5723,5,384.33,2025-02-20T14:14:29.818-07:00
26777,26357,1903,9,147.39,2025-02-20T14:14:29.818-07:00
26778,13242,9493,8,11.95,2025-02-20T14:14:29.818-07:00
26779,4856,6503,5,46.64,2025-02-20T14:14:29.818-07:00
26780,4732,3653,9,241.39,2025-02-20T14:14:29.818-07:00
26781,22478,6291,1,204.68,2025-02-20T14:14:29.818-07:00
26782,3009,24390,9,231.26,2025-02-20T14:14:29.818-07:00
26783,24479,22563,4,334.89,2025-02-20T14:14:29.818-07:00
26784,24452,9438,6,393.07,2025-02-20T14:14:29.818-07:00
26785,14319,12270,9,87.65,2025-02-20T14:14:29.818-07:00
26786,19071,5448,8,279.54,2025-02-20T14:14:29.818-07:00
26787,1086,21022,9,337.85,2025-02-20T14:14:29.818-07:00
26788,17760,26124,9,100.77,2025-02-20T14:14:29.818-07:00
26789,18641,6892,9,355.61,2025-02-20T14:14:29.818-07:00
26790,3333,17163,2,76.78,2025-02-20T14:14:29.818-07:00
26791,17107,16963,3,45.73,2025-02-20T14:14:29.818-07:00
26792,4098,12252,4,99.35,2025-02-20T14:14:29.818-07:00
26793,18597,12169,8,47.42,2025-02-20T14:14:29.818-07:00
26794,4867,13564,8,359.96,2025-02-20T14:14:29.818-07:00
26795,3168,5566,3,359.57,2025-02-20T14:14:29.818-07:00
26796,22179,10425,3,120.72,2025-02-20T14:14:29.818-07:00
