order_item_id,order_id,product_id,quantity,unit_price
25935,4945,11223,8,35.15
25936,10113,18125,4,317.02
25937,18031,2077,3,464.25
25938,1623,12024,8,268.56
25939,7331,8958,9,317.47
25940,16235,3232,3,85.3
25941,11759,18504,3,182.29
25942,28044,6971,8,105.54
25943,7456,12079,6,264.17
25944,5846,21644,6,9.43
25945,12692,1872,5,294.38
25946,15201,12620,9,420.39
25947,1886,27888,8,101.62
25948,25228,13828,2,223.59
25949,2491,20748,7,325.78
25950,601,15040,7,289.51
25951,25763,5769,3,451.26
25952,7948,4853,2,323.14
25953,20093,23806,8,359.87
25954,22687,3719,2,359.23
25955,2589,21116,9,436.52
25956,24869,4578,4,270.19
25957,16256,19075,1,182.96
25958,2869,5004,9,194.69
25959,11358,22055,1,397.82
25960,23914,12720,1,339.97
25961,29107,26416,10,279.11
25962,7774,20683,7,17.86
25963,1833,12633,9,12.46
25964,23976,23681,3,207.05
25965,23943,18570,4,223.17
25966,22277,8450,7,39.57
25967,15269,7070,6,64.83
25968,29359,9110,3,334.46
25969,8082,23808,9,499.54
25970,9760,10096,4,75.47
25971,5427,5889,3,241.53
25972,2014,25488,3,210.42
25973,1246,3050,2,326.14
25974,13673,584,5,174.8
25975,29736,5111,4,62.18
25976,20867,720,4,491.54
25977,7257,18572,9,220.07
25978,394,2367,9,440.25
25979,27427,24841,8,302.05
25980,29699,27402,4,343.88
25981,26668,17629,4,402.28
25982,1116,16843,4,488.07
25983,1049,5494,5,55.1
25984,11428,1916,1,260.19
25985,19734,20213,3,405.54
25986,372,14254,2,462.85
25987,9196,25085,9,113.98
25988,7439,17980,4,370.32
25989,27683,1943,4,250.62
25990,26702,2141,2,352.07
25991,22434,17686,3,255.51
25992,8381,22352,9,50.22
25993,5771,524,5,497.41
25994,21941,10358,7,324.39
25995,28163,24813,5,41.2
25996,4332,11639,9,118.57
25997,8409,2420,2,441.5
25998,15732,5711,6,40.52
25999,21828,7090,9,393.08
26000,25782,28560,9,355.39
26001,2549,3592,4,372.37
26002,28194,14375,10,400.42
26003,5641,28528,2,137.73
26004,6394,16494,10,472.37
26005,602,15470,7,400.7
26006,6457,4714,5,475.9
26007,13296,5283,1,451.01
26008,6886,17069,3,168.14
26009,23323,28659,3,334.52
26010,8855,16197,8,313.22
26011,29577,1375,1,131.26
26012,19197,26388,1,358.1
26013,20358,13446,5,195.56
26014,11500,24875,7,439.16
26015,6306,18214,6,478.26
26016,14207,8336,10,390.05
26017,26024,13054,3,279.47
26018,26127,10653,8,436.75
26019,18064,25063,3,320.76
26020,27144,5910,5,393.7
26021,23041,25099,4,71.71
26022,26009,23611,6,168.94
26023,14479,20779,3,105.91
26024,5825,19393,10,135.63
26025,25643,2899,10,18.18
26026,10615,20558,1,262.38
26027,27760,10117,5,485.77
26028,14457,21917,3,424.75
26029,24981,16933,9,444.8
26030,13937,27928,3,116.69
26031,29663,27550,10,426.64
26032,23090,18922,1,34.01
26033,14128,24266,2,233.55
26034,14730,1537,4,158.26
26035,28953,7375,4,338.72
26036,11933,7137,10,46.1
26037,8731,12996,9,238.57
26038,27472,16307,7,104.12
26039,19486,6013,9,169.95
26040,19337,11281,7,19.08
26041,7919,5238,3,102.56
26042,400,6542,9,155.46
26043,4555,17571,6,196.04
26044,1742,29441,7,417.37
26045,12818,7944,6,385.86
26046,16824,25804,9,462.89
26047,25957,23025,1,336.4
26048,6569,8054,3,370.35
26049,13775,10790,10,280.63
26050,27463,7949,1,63.19
26051,28273,2200,10,309.13
26052,8650,10210,9,450.15
26053,883,18523,5,243.27
26054,19545,9417,8,95.91
26055,10383,2001,8,487.35
26056,26047,2400,1,344.78
26057,27490,20728,9,120.24
26058,20018,24004,9,277.82
26059,26948,4383,8,98.67
26060,24594,26728,6,446.44
26061,27796,24752,2,249.37
26062,14300,20141,10,391.27
26063,1032,27421,6,143.36
26064,11341,4196,7,441.41
26065,27092,14677,1,489.15
26066,18711,4134,6,189.75
26067,24622,621,8,53.86
26068,18350,16660,3,273.63
26069,29084,24835,4,104.19
26070,7001,29397,10,415.38
26071,9255,23230,3,385.53
26072,27665,27622,6,447.57
26073,8274,29967,9,383.24
26074,9818,3313,10,332.44
26075,25292,2261,3,386.02
26076,13841,13353,2,336.91
26077,6180,16129,9,146.54
26078,10849,21857,8,55.52
26079,23032,25783,10,223.48
26080,22600,25260,5,439.81
26081,20063,29890,5,81.9
26082,29493,18786,4,240.55
26083,21872,21117,1,439.69
26084,6956,10392,7,11.05
26085,12679,24467,8,52.71
26086,13892,20087,2,253.54
26087,12413,23924,1,6.96
26088,25565,13404,6,188.82
26089,17184,16289,10,47.38
26090,15685,14885,2,267.42
26091,24806,26255,3,369.86
26092,28129,9287,7,23.77
26093,29882,21372,7,132.04
26094,29029,23880,9,20.6
26095,9008,20014,5,327.31
26096,21908,241,1,24.47
26097,3991,23061,6,319.94
26098,2056,12566,2,212.66
26099,5418,23686,9,406.9
26100,14230,11641,4,57.21
26101,25568,20108,3,140.44
26102,25462,7374,9,177.0
26103,23518,17814,10,57.31
26104,3255,18989,8,400.23
26105,26910,9544,3,261.47
26106,29719,10449,9,332.8
26107,5818,9325,4,234.97
26108,18332,7866,6,129.66
26109,4034,13566,3,253.67
26110,16379,47,1,12.54
26111,1259,15958,8,223.56
26112,18762,13869,3,205.5
26113,3020,17607,8,11.72
26114,4454,54,4,138.29
26115,418,19396,1,374.39
26116,7380,22378,6,120.45
26117,4621,25941,2,453.73
26118,26282,2897,6,97.15
26119,28751,3779,7,201.82
26120,4051,1119,9,356.31
26121,24020,1332,10,311.66
26122,23872,16617,1,328.72
26123,13509,12478,4,54.49
26124,16864,15545,2,174.22
26125,20074,6632,4,403.78
26126,6225,1999,10,397.29
26127,10579,4472,7,382.93
26128,5822,3713,6,460.54
26129,5951,9790,5,44.47
26130,2017,11994,1,227.13
26131,28441,24740,2,53.18
26132,5061,3162,8,239.88
26133,19926,3409,10,469.79
26134,16253,23184,10,126.06
26135,23824,533,1,57.15
26136,10545,11646,4,486.67
26137,388,1283,9,439.09
26138,992,26905,9,56.77
26139,21322,10642,5,8.35
26140,2819,3491,9,218.19
26141,23807,19658,7,150.06
26142,4713,6271,5,83.09
26143,21700,2445,10,296.36
26144,5675,22335,3,178.64
26145,12883,8212,5,204.78
26146,2188,24869,2,194.29
26147,15177,27388,4,195.42
26148,14864,25094,4,459.17
26149,10920,12920,8,262.33
26150,23452,12404,1,123.94
26151,15532,19203,6,460.58
26152,16300,17570,3,444.86
26153,14377,22795,3,75.96
26154,29877,25158,3,199.27
26155,10496,8937,1,338.27
26156,17156,27175,5,464.79
26157,22624,26915,4,453.86
26158,22772,15852,5,83.51
26159,17962,8164,5,144.52
26160,25541,2591,1,196.38
26161,1357,12239,2,127.38
26162,20930,27967,9,173.49
26163,2960,1732,1,391.52
26164,19395,22047,3,7.56
26165,9719,10156,2,273.8
26166,25160,28122,7,168.47
26167,10158,14219,6,96.29
26168,11853,5364,9,33.87
26169,21853,18712,5,376.47
26170,496,3004,7,273.63
26171,24603,26834,5,146.19
26172,16088,3600,2,396.27
26173,7662,22273,5,414.06
26174,11240,24338,9,417.14
26175,12425,337,9,445.65
26176,5691,16705,8,405.74
26177,5212,12747,4,254.39
26178,15816,17707,1,63.84
26179,853,154,7,223.13
26180,10671,20447,8,429.76
26181,22876,24530,8,51.77
26182,29779,7031,8,396.99
26183,25273,26677,7,458.96
26184,21599,20391,7,444.41
26185,13913,28961,4,69.03
26186,22423,19904,7,354.51
26187,2551,16007,8,384.93
26188,19752,22207,9,116.91
26189,16762,24759,9,490.5
26190,11543,16716,9,410.29
26191,29842,8124,6,333.14
26192,3997,6121,2,35.2
26193,8260,28972,6,438.95
26194,23292,114,5,309.46
26195,15423,3275,4,50.38
26196,10478,18712,8,56.63
26197,26313,20094,6,334.26
26198,29644,20537,1,417.33
26199,25994,16095,4,214.37
26200,8871,15297,3,121.19
26201,24970,21372,8,62.76
26202,27492,26885,9,420.42
26203,19265,11556,6,56.75
26204,7114,964,8,235.26
26205,22730,2336,5,453.74
26206,20738,21016,5,111.26
26207,1638,7722,2,262.05
26208,11597,25922,1,464.44
26209,4541,15727,10,390.75
26210,10414,9753,2,479.56
26211,4930,26215,1,342.34
26212,14510,11879,1,269.89
26213,11329,7106,1,89.0
26214,21316,9701,1,457.3
26215,14488,4263,9,169.74
26216,13503,67,7,295.57
26217,12817,18650,1,61.0
26218,14976,3016,9,152.25
26219,1479,3174,5,180.96
26220,29704,21422,4,246.1
26221,8057,29311,8,402.99
26222,9567,367,10,325.69
26223,29941,4914,1,406.24
26224,1386,22552,9,399.39
26225,2671,23403,9,262.51
26226,22946,527,1,61.78
26227,609,27302,9,404.24
26228,3009,4499,8,229.32
26229,29735,13760,10,373.06
26230,13040,29289,3,124.81
26231,24387,4470,3,321.48
26232,28095,6617,2,250.35
26233,15405,17845,9,57.82
26234,24522,17839,7,44.24
26235,13645,13108,8,124.07
26236,4839,18668,4,177.99
26237,5294,1847,6,186.58
26238,6516,4298,4,30.33
26239,16795,14939,7,498.55
26240,7101,265,9,180.44
26241,19688,11448,5,442.35
26242,13704,26661,8,90.09
26243,25867,8736,9,162.66
26244,18531,17437,1,111.61
26245,21855,5416,6,177.66
26246,23201,16895,8,146.23
26247,23428,23596,9,176.57
26248,17072,12768,2,248.07
26249,22181,25657,5,222.74
26250,17949,14410,9,228.46
26251,29585,8806,8,9.75
26252,3059,24226,6,226.47
26253,13464,18595,9,168.44
26254,3070,3336,8,218.58
26255,13378,299,1,19.31
26256,11230,10542,10,328.31
26257,23720,6880,6,284.61
26258,24663,19842,5,487.16
26259,18842,19115,2,157.86
26260,10611,13805,10,394.67
26261,6598,3018,10,429.68
26262,18327,17138,3,6.5
26263,24597,10715,6,227.05
26264,24911,28514,8,197.07
26265,9597,28319,10,64.08
26266,13523,9361,8,92.94
26267,16606,4214,9,452.38
26268,8276,20442,4,22.27
26269,28198,14509,2,11.5
26270,17241,17098,4,184.77
26271,4150,116,7,378.93
26272,17355,10671,8,473.23
26273,14044,25146,7,174.5
26274,13927,12144,10,175.06
26275,17901,18687,8,357.94
26276,15331,20309,6,17.81
26277,10808,14014,2,206.73
26278,4662,12069,10,140.78
26279,19709,8967,2,22.26
26280,3886,29526,9,34.1
26281,10344,24676,1,497.17
26282,15785,29644,9,236.73
26283,4695,11577,7,434.89
26284,15565,21504,10,28.4
26285,5376,3572,8,489.69
26286,22794,6183,10,458.56
26287,13787,12815,2,336.24
26288,194,15760,10,215.4
26289,210,10352,10,374.69
26290,10745,2372,2,133.45
26291,28257,26367,10,436.31
26292,7682,23373,10,397.13
26293,233,6960,4,96.47
26294,29098,13095,1,70.39
26295,14153,20988,1,232.68
26296,790,19988,1,409.96
26297,4848,24015,10,389.8
26298,27253,28033,3,309.41
26299,26801,1198,1,438.12
26300,8778,28568,8,31.34
26301,19093,4706,5,189.01
26302,9032,20517,2,341.57
26303,9661,17287,4,161.2
26304,23518,23693,10,43.42
26305,1464,6611,10,74.57
26306,5029,5658,10,368.38
26307,4664,25962,7,408.28
26308,25513,3862,8,322.95
26309,16699,2906,9,165.34
26310,20116,21758,7,425.97
26311,12285,17251,8,32.29
26312,932,15034,2,304.59
26313,27680,7724,1,150.84
26314,26208,24891,10,346.77
26315,23860,499,7,163.0
26316,7100,5511,4,60.97
26317,10584,10368,6,205.3
26318,8239,1033,7,30.99
26319,21132,5396,6,130.44
26320,16092,8520,10,26.54
26321,6067,1401,9,320.44
26322,17104,6000,4,267.08
26323,1143,29222,4,56.36
26324,26755,20257,3,184.28
26325,15513,18096,9,335.55
26326,27723,16951,9,83.99
26327,24457,25826,1,361.57
26328,16327,29460,9,17.89
26329,7768,25189,10,229.15
26330,27359,11838,9,273.83
26331,7628,9201,6,49.37
26332,6614,14301,6,303.1
26333,13433,25611,4,408.51
26334,3383,21906,6,254.32
26335,7599,15361,10,433.17
26336,11238,2021,5,218.16
26337,15944,25687,6,481.93
26338,24770,7686,7,43.74
26339,19294,26032,2,211.09
26340,9376,18900,1,343.71
26341,17063,6437,4,276.62
26342,20919,24451,4,217.04
26343,12064,10810,5,474.41
26344,18935,7915,1,380.34
26345,4750,21753,10,47.43
26346,16997,1937,3,56.52
26347,3490,16173,1,86.85
26348,15422,23322,9,180.99
26349,10113,14485,7,219.65
26350,19878,18011,6,154.91
26351,6011,11860,3,150.58
26352,5529,6231,3,150.43
26353,2234,16264,7,475.65
26354,5887,27081,3,499.85
26355,26557,25146,7,316.17
26356,17608,9189,6,427.03
26357,29492,503,2,338.34
26358,13202,17375,7,427.47
26359,4736,28567,7,401.1
26360,9687,12419,1,216.57
26361,27181,13783,1,219.0
26362,2386,17873,2,494.98
26363,9639,28885,8,204.5
26364,21637,23668,9,424.65
26365,5415,15040,5,434.59
26366,29584,23316,10,361.5
26367,18564,24187,9,304.25
26368,28224,26618,8,191.52
26369,22553,10423,5,304.87
26370,6421,26097,10,32.93
26371,14538,12248,7,359.86
26372,28226,11855,3,161.92
26373,27168,16544,10,188.88
26374,29368,13382,6,441.51
26375,20041,14483,5,297.11
26376,5414,11434,10,488.55
26377,13388,14777,2,257.67
26378,6220,14295,5,278.12
26379,24396,6607,2,417.89
26380,4698,17210,5,297.68
26381,947,13344,1,156.07
26382,6859,15507,1,121.5
26383,22575,12493,2,418.84
26384,29061,2782,10,139.02
26385,22969,16527,7,396.44
26386,4570,26655,1,452.39
26387,27599,17833,5,50.9
26388,10907,7079,4,403.38
26389,9997,17684,7,393.91
26390,5369,29593,2,249.17
26391,20682,6639,6,183.09
26392,24860,27285,10,353.26
26393,5564,6117,2,479.36
26394,9771,29523,3,130.6
26395,6692,11201,10,294.83
26396,13500,22142,3,396.25
26397,24545,7187,3,491.77
26398,25412,19719,2,42.43
26399,1629,22446,1,312.62
26400,8327,25875,3,439.86
26401,5002,23393,8,32.54
26402,6080,20001,1,208.07
26403,19377,21291,10,280.45
26404,8121,26799,7,131.92
26405,11527,23079,3,259.76
26406,26988,9637,7,439.61
26407,27528,8128,1,292.19
26408,17669,28796,10,456.93
26409,29111,17731,7,406.96
26410,19472,6005,4,404.87
26411,10230,7369,1,298.91
26412,32,12509,4,9.18
26413,20498,4204,4,277.67
26414,6429,4728,10,456.19
26415,27217,17208,2,485.98
26416,11777,10571,5,190.39
26417,14146,6817,1,348.5
26418,29655,15231,6,81.15
26419,8754,702,5,387.8
26420,28419,21727,10,290.57
26421,5874,25621,2,401.85
26422,28091,7165,9,96.93
26423,17200,916,6,196.35
26424,2436,2484,9,120.62
26425,22334,21218,10,355.48
26426,12488,2888,10,90.53
26427,8780,12936,7,265.01
26428,19329,28587,10,152.25
26429,7304,11720,5,22.66
26430,20617,22982,6,323.24
26431,12654,17246,4,432.58
26432,2653,24406,8,53.48
26433,23176,21124,6,479.59
26434,18703,7025,4,439.24
26435,29508,29648,2,73.02
26436,4762,18159,6,215.03
26437,1622,25546,5,322.09
26438,17735,2672,8,272.43
26439,2028,19987,10,266.99
26440,29192,10554,3,311.12
26441,1605,646,2,277.31
26442,27263,18736,10,64.43
26443,28578,20285,3,388.75
26444,2397,17284,4,229.25
26445,11784,7567,10,158.72
26446,24587,6041,7,73.58
26447,24069,11507,10,96.92
26448,6868,6983,8,370.48
26449,10521,22817,6,357.38
26450,7477,23698,3,22.92
26451,16727,6152,1,491.86
26452,21825,17537,2,351.16
26453,1279,16038,8,482.8
26454,22104,29882,5,200.79
26455,23914,20352,1,271.14
26456,4430,485,10,69.28
26457,26218,10353,10,61.11
26458,13694,7330,10,489.25
26459,25217,1310,10,382.29
26460,7113,23467,6,15.37
26461,14433,14859,1,76.41
26462,19462,28938,8,81.23
26463,22088,17640,6,267.13
26464,1441,18926,2,168.53
26465,13525,29965,9,487.62
26466,11517,7695,7,38.46
26467,18830,3634,8,19.22
26468,3028,17543,6,111.19
26469,7791,12723,10,48.19
26470,23353,2031,4,474.43
26471,11329,1516,8,92.28
26472,3371,26388,10,476.62
26473,20499,1615,7,461.77
26474,19935,29905,3,99.19
26475,17234,19806,5,342.01
26476,4769,4926,3,254.65
26477,15395,17967,6,439.02
26478,22171,11648,3,172.71
26479,13628,12073,3,107.18
26480,26704,10397,3,40.14
26481,25348,14926,4,487.89
26482,430,18417,8,281.54
26483,1723,7708,6,36.7
26484,16053,25527,7,119.8
26485,24272,24297,2,41.08
26486,23304,12189,6,159.28
26487,6070,14089,5,491.25
26488,22586,10246,4,498.52
26489,21135,18215,5,174.4
26490,5322,18441,1,496.59
26491,16854,16094,5,305.48
26492,7657,17131,9,52.75
26493,17281,7559,5,464.37
26494,27065,25638,7,219.9
26495,11453,21248,4,75.25
26496,5592,1566,4,25.53
26497,28245,24030,2,44.41
26498,7854,12554,7,479.6
26499,5335,24108,3,476.8
26500,20187,18600,7,477.3
26501,27951,21583,4,492.29
26502,16882,2623,10,451.13
26503,26542,10410,6,233.38
26504,11736,27384,10,364.68
26505,8354,5955,2,79.24
26506,28580,955,8,50.3
26507,29189,22920,7,404.02
26508,328,13983,8,278.76
26509,27669,11946,3,407.67
26510,2694,4708,8,123.83
26511,6419,14323,7,411.63
26512,8550,21795,4,180.15
26513,7185,1311,9,396.33
26514,15844,19789,5,453.8
26515,125,5693,5,10.13
26516,7039,1918,3,213.08
26517,3549,24300,1,85.05
26518,9343,26190,10,227.64
26519,17158,9654,5,285.18
26520,26270,24258,5,168.58
26521,9496,24404,1,404.21
26522,10190,7144,3,50.94
26523,4780,4763,4,257.42
26524,15757,19196,7,230.32
26525,5938,28669,10,266.94
26526,20642,21022,7,475.82
26527,21656,14889,3,300.61
26528,18955,21294,8,369.81
26529,8566,1032,1,83.21
26530,12315,18073,6,261.74
26531,1734,1384,8,146.53
26532,22971,19925,5,395.87
26533,14297,19380,10,23.57
26534,13088,6288,9,361.64
26535,11919,25489,3,211.9
26536,6432,22371,1,103.47
26537,3073,2928,5,154.09
26538,10394,2302,6,242.58
26539,16272,960,9,86.26
26540,1707,24336,3,176.49
26541,14891,18139,8,472.53
26542,22007,21744,7,388.22
26543,20403,27332,3,320.46
26544,1678,21533,5,30.63
26545,24627,14198,10,43.07
26546,26511,13503,9,247.86
26547,15988,5379,1,276.5
26548,26728,6747,2,46.87
26549,14350,10034,7,456.96
26550,12555,21755,9,182.4
26551,26179,25738,5,442.96
26552,16830,28019,7,403.35
26553,7101,18704,10,395.93
26554,16060,14539,1,248.62
26555,14654,9311,5,64.23
26556,21931,29470,10,73.98
26557,7821,1156,7,420.01
26558,9071,15159,4,257.83
26559,16475,11445,3,212.32
26560,13446,12601,3,83.45
26561,15008,11077,4,229.97
26562,27129,8594,7,417.53
26563,11036,4237,3,369.96
26564,19425,2784,3,77.03
26565,25649,12039,5,364.17
26566,25838,21093,8,196.04
26567,8104,6882,3,265.73
26568,28424,10114,7,198.63
26569,11681,1926,10,236.03
26570,24831,9190,9,397.79
26571,13161,12007,4,396.52
26572,17005,27175,4,381.89
26573,20584,9101,10,455.79
26574,6600,20306,1,111.67
26575,9193,9123,3,369.4
26576,19436,18380,2,50.48
26577,10920,28727,10,326.32
26578,8683,24778,9,168.97
26579,2639,9312,4,273.12
26580,24378,18217,8,441.2
26581,4180,21456,8,117.13
26582,29788,9620,5,78.63
26583,20488,15635,7,234.21
26584,1690,2316,6,159.43
26585,22097,23846,8,392.78
26586,14681,13593,3,315.05
26587,16841,11812,10,82.43
26588,14957,14883,7,15.09
26589,10866,7625,4,339.33
26590,13083,6611,2,6.48
26591,29587,2550,2,96.5
26592,348,28720,5,491.74
26593,8625,626,8,409.82
26594,20633,25522,4,470.55
26595,17365,14648,2,92.47
26596,5132,13939,9,239.3
26597,321,8862,1,93.95
26598,1216,22083,8,392.0
26599,10467,12721,3,348.01
26600,16744,14627,3,488.33
26601,13880,18800,10,201.74
26602,20998,10276,2,140.99
26603,28743,6519,5,31.0
26604,27542,12663,4,394.37
26605,1141,11808,3,227.07
26606,22656,29818,1,119.69
26607,5148,16366,3,282.06
26608,19737,29259,8,326.55
26609,4477,22928,4,246.37
26610,22666,14568,5,324.41
26611,25590,26336,6,196.09
26612,713,16334,10,398.91
26613,13805,18886,10,358.83
26614,16953,15042,4,91.63
26615,21406,2362,8,293.86
26616,20645,15503,3,377.65
26617,28585,4372,8,56.06
26618,24163,29640,4,267.28
26619,27623,17964,2,350.91
26620,29520,6085,3,323.97
26621,10191,6025,3,147.66
26622,8895,2134,6,286.23
26623,23429,10682,7,458.66
26624,17579,26665,10,65.84
26625,602,17957,7,28.11
26626,28130,15460,10,239.01
26627,6880,12870,1,335.66
26628,21582,2004,5,314.26
26629,18307,8340,4,298.75
26630,28981,23815,4,341.73
26631,14840,15742,2,489.44
26632,28180,7044,1,65.7
26633,15922,3078,10,223.3
26634,6262,6641,10,236.63
26635,4526,19824,1,153.12
26636,21668,4262,8,380.6
26637,26639,17026,7,170.26
26638,21710,25922,5,148.36
26639,25437,21794,7,112.85
26640,925,1921,7,438.12
26641,24781,9140,2,309.79
26642,18552,18639,8,458.43
26643,19142,13141,4,404.55
26644,6669,12026,3,209.7
26645,17004,19321,5,372.52
26646,9960,29400,7,375.15
26647,601,4506,4,408.07
26648,10938,15651,10,224.17
26649,18093,9811,9,128.23
26650,20094,3063,6,161.73
26651,18229,10188,6,319.56
26652,4538,16973,5,310.52
26653,12123,1756,1,410.08
26654,15069,9439,4,188.05
26655,29258,18007,3,373.1
26656,3880,16340,2,223.79
26657,11211,16486,5,420.66
26658,14918,23145,5,475.18
26659,28842,8799,8,194.96
26660,9320,3423,6,93.0
26661,11645,13062,8,457.42
26662,20797,6360,9,369.6
26663,24188,21213,1,101.82
26664,7095,5819,6,412.58
26665,5084,26627,5,305.8
26666,8558,787,1,415.7
26667,28893,4412,2,192.0
26668,6793,17534,5,106.51
26669,22197,7089,4,77.03
26670,17391,15934,1,420.53
26671,8582,6692,6,87.89
26672,16675,21673,1,62.12
26673,1020,5865,5,375.19
26674,22760,9159,4,109.24
26675,8698,10756,4,315.51
26676,7250,9476,1,280.84
26677,8220,12985,10,194.17
26678,59,5662,9,319.84
26679,16651,3024,7,401.07
26680,24731,7209,4,209.29
26681,16616,2915,7,211.31
26682,23688,6151,4,181.09
26683,654,8460,6,33.9
26684,18956,5412,6,67.68
26685,18896,12371,8,376.41
26686,18648,20837,3,451.12
26687,15446,6226,4,125.84
26688,10613,8328,8,161.96
26689,25714,4652,6,349.73
26690,11264,1273,9,25.52
26691,19059,16340,8,175.85
26692,3924,13882,3,415.7
26693,9811,3927,10,74.08
26694,3827,2145,5,54.67
26695,22185,24994,9,109.23
26696,9080,21003,6,182.67
26697,3319,5882,1,234.14
26698,18890,9992,7,423.71
26699,19538,141,8,48.71
26700,21817,16361,2,312.59
26701,189,23243,10,161.16
26702,11849,15306,1,228.76
26703,10257,11519,7,303.52
26704,12687,18399,1,425.56
26705,27290,3912,5,225.93
26706,27741,29618,9,449.13
26707,20076,11081,1,168.03
26708,20442,4623,1,100.15
26709,6177,26125,9,321.28
26710,17974,7112,5,121.15
26711,8241,13313,3,420.24
26712,1597,23250,7,87.37
26713,10165,12025,1,471.18
26714,7234,19508,10,498.79
26715,26659,18521,9,16.92
26716,27421,9531,7,237.05
26717,15024,9781,7,125.8
26718,1989,3087,1,49.19
26719,15879,12716,6,472.7
26720,10801,12127,3,354.33
26721,25791,6388,2,327.76
26722,10819,17583,4,178.19
26723,5179,17478,3,376.08
26724,9328,13124,9,9.72
26725,23388,313,3,81.9
26726,16579,13321,9,468.88
26727,22028,18673,10,499.02
26728,28008,4565,5,326.15
26729,16723,11072,7,412.38
26730,28338,9415,9,159.28
26731,18240,6622,2,77.32
26732,21816,8267,1,197.18
26733,23541,23988,7,102.03
26734,12244,16176,3,451.95
26735,2467,9714,4,184.58
26736,12041,20806,1,461.8
26737,28141,19890,10,456.25
26738,23013,29617,10,73.8
26739,14306,13211,6,497.49
26740,5309,28315,3,233.9
26741,18991,7048,3,208.61
26742,12859,28427,2,37.69
26743,27783,18260,4,83.28
26744,11997,15393,3,445.66
26745,27863,14845,5,458.3
26746,367,26269,10,331.2
26747,14276,683,9,472.23
26748,4982,12894,4,418.96
26749,13641,29699,2,465.16
26750,23672,22328,4,12.89
26751,19398,1404,10,453.13
26752,10295,15541,4,428.2
26753,15416,21601,3,120.83
26754,20691,13673,5,323.08
26755,25159,29437,9,285.21
26756,6244,20142,10,440.37
26757,1974,18575,5,36.83
26758,29294,28759,4,79.2
26759,16734,9375,7,498.65
26760,2348,5825,8,367.67
26761,21178,13112,8,96.25
26762,22703,21347,10,300.0
26763,29878,21956,3,139.61
26764,15894,22795,3,156.94
26765,17876,18243,8,26.56
26766,11220,7325,7,325.84
26767,16980,11292,8,346.73
26768,13336,22439,1,37.15
26769,12306,2903,5,443.27
26770,21283,16618,6,220.93
26771,2443,2803,5,342.36
26772,24711,28299,7,59.15
26773,14859,6624,1,211.49
26774,23452,27782,4,27.14
26775,2291,9677,9,425.29
26776,26818,5723,5,384.33
26777,26357,1903,9,147.39
26778,13242,9493,8,11.95
26779,4856,6503,5,46.64
26780,4732,3653,9,241.39
26781,22478,6291,1,204.68
26782,3009,24390,9,231.26
26783,24479,22563,4,334.89
26784,24452,9438,6,393.07
26785,14319,12270,9,87.65
26786,19071,5448,8,279.54
26787,1086,21022,9,337.85
26788,17760,26124,9,100.77
26789,18641,6892,9,355.61
26790,3333,17163,2,76.78
26791,17107,16963,3,45.73
26792,4098,12252,4,99.35
26793,18597,12169,8,47.42
26794,4867,13564,8,359.96
26795,3168,5566,3,359.57
26796,22179,10425,3,120.72
26797,26463,9981,9,426.66
26798,9489,15140,9,43.35
26799,14453,19417,2,134.53
26800,22214,3386,1,197.89
26801,7648,26897,1,54.39
26802,26922,17773,10,306.71
26803,24833,1933,7,396.68
26804,18514,679,1,184.4
26805,5745,29065,9,35.22
26806,2231,21363,7,109.97
26807,25759,6414,4,457.48
26808,21686,29016,9,341.56
26809,7800,22493,1,172.26
26810,5910,9653,8,445.71
26811,19133,4151,5,27.5
26812,17160,15303,3,173.54
26813,23888,14938,2,337.14
26814,19897,16294,2,263.58
26815,3329,37,1,118.9
26816,4183,16496,9,92.78
26817,5316,27554,9,288.96
26818,9759,25383,9,242.99
26819,15716,11262,1,340.03
26820,4638,7440,4,137.09
26821,22197,29231,10,318.46
26822,442,841,10,205.6
26823,13980,5624,3,114.79
26824,7867,17759,5,484.86
26825,4994,2702,8,468.22
26826,1785,29506,1,319.78
26827,555,5662,7,299.91
26828,3568,12994,5,319.46
26829,26576,2038,6,219.96
26830,26465,102,9,7.39
26831,5731,9125,5,138.89
26832,13522,2238,3,478.38
26833,15333,22233,5,393.75
26834,13540,3786,2,385.01
26835,183,23502,3,350.39
26836,18797,7154,8,221.85
26837,10667,16493,4,25.54
26838,4513,27405,10,205.08
26839,2396,29592,8,457.83
26840,14586,19455,4,368.34
26841,6469,6475,5,39.85
26842,11569,1996,9,84.45
26843,9109,24204,3,476.91
26844,20368,16231,9,405.79
26845,9132,4569,10,305.01
26846,28389,18942,3,489.55
26847,17308,27213,5,172.0
26848,13633,13040,5,26.65
26849,16835,370,8,375.52
26850,412,19927,4,400.59
26851,28719,2064,3,300.99
26852,29340,14147,4,64.86
26853,8361,7911,10,441.31
26854,10686,8728,7,194.59
26855,1274,1999,9,495.18
26856,2510,16884,9,164.66
26857,2033,28607,5,201.34
26858,19841,2536,7,296.39
26859,25739,28354,9,386.7
26860,9058,10023,8,443.39
26861,8237,5125,5,381.34
26862,18816,14236,6,160.32
26863,6046,3762,2,421.67
26864,8550,16824,8,286.14
26865,4878,6856,2,99.13
26866,25167,25614,6,15.13
26867,4009,4979,3,397.79
26868,5121,11474,7,317.18
26869,8216,3705,3,390.42
26870,20997,6163,6,132.33
