product_id,product_name,category,price,timestamp
30874,Product 30874,Electronics,602.21,2025-02-26T10:18:49.601-07:00
30875,Product 30875,Wearables,879.61,2025-02-26T10:18:49.601-07:00
30876,Product 30876,Sports,768.38,2025-02-26T10:18:49.601-07:00
30877,Product 30877,Sports,350.24,2025-02-26T10:18:49.601-07:00
30878,Product 30878,Kitchen,454.35,2025-02-26T10:18:49.601-07:00
30879,Product 30879,Home Decor,421.9,2025-02-26T10:18:49.601-07:00
30880,Product 30880,Sports,528.07,2025-02-26T10:18:49.601-07:00
30881,Product 30881,Sports,717.07,2025-02-26T10:18:49.601-07:00
30882,Product 30882,Wearables,833.22,2025-02-26T10:18:49.601-07:00
30883,Product 30883,Wearables,822.13,2025-02-26T10:18:49.601-07:00
30884,Product 30884,Electronics,9.08,2025-02-26T10:18:49.601-07:00
30885,Product 30885,Kitchen,486.93,2025-02-26T10:18:49.601-07:00
30886,Product 30886,Home Decor,945.27,2025-02-26T10:18:49.601-07:00
30887,Product 30887,Kitchen,428.26,2025-02-26T10:18:49.601-07:00
30888,Product 30888,Wearables,350.15,2025-02-26T10:18:49.601-07:00
30889,Product 30889,Home Decor,559.65,2025-02-26T10:18:49.601-07:00
30890,Product 30890,Wearables,381.92,2025-02-26T10:18:49.601-07:00
30891,Product 30891,Electronics,258.12,2025-02-26T10:18:49.601-07:00
30892,Product 30892,Home Decor,90.07,2025-02-26T10:18:49.601-07:00
30893,Product 30893,Home Decor,22.17,2025-02-26T10:18:49.601-07:00
30894,Product 30894,Wearables,6.99,2025-02-26T10:18:49.601-07:00
30895,Product 30895,Home Decor,107.89,2025-02-26T10:18:49.601-07:00
30896,Product 30896,Kitchen,134.77,2025-02-26T10:18:49.601-07:00
30897,Product 30897,Home Decor,128.52,2025-02-26T10:18:49.601-07:00
30898,Product 30898,Electronics,460.49,2025-02-26T10:18:49.601-07:00
30899,Product 30899,Home Decor,636.17,2025-02-26T10:18:49.601-07:00
30900,Product 30900,Kitchen,135.68,2025-02-26T10:18:49.601-07:00
30901,Product 30901,Home Decor,446.44,2025-02-26T10:18:49.601-07:00
30902,Product 30902,Kitchen,730.56,2025-02-26T10:18:49.601-07:00
30903,Product 30903,Home Decor,391.83,2025-02-26T10:18:49.601-07:00
30904,Product 30904,Electronics,117.74,2025-02-26T10:18:49.601-07:00
30905,Product 30905,Kitchen,8.41,2025-02-26T10:18:49.601-07:00
30906,Product 30906,Kitchen,329.75,2025-02-26T10:18:49.601-07:00
30907,Product 30907,Kitchen,940.34,2025-02-26T10:18:49.601-07:00
30908,Product 30908,Electronics,501.32,2025-02-26T10:18:49.601-07:00
30909,Product 30909,Sports,444.2,2025-02-26T10:18:49.601-07:00
30910,Product 30910,Electronics,335.36,2025-02-26T10:18:49.601-07:00
30911,Product 30911,Wearables,78.75,2025-02-26T10:18:49.601-07:00
30912,Product 30912,Sports,505.94,2025-02-26T10:18:49.601-07:00
30913,Product 30913,Wearables,590.37,2025-02-26T10:18:49.601-07:00
30914,Product 30914,Electronics,336.96,2025-02-26T10:18:49.601-07:00
30915,Product 30915,Sports,778.07,2025-02-26T10:18:49.601-07:00
30916,Product 30916,Electronics,866.95,2025-02-26T10:18:49.601-07:00
30917,Product 30917,Sports,458.11,2025-02-26T10:18:49.601-07:00
30918,Product 30918,Home Decor,561.75,2025-02-26T10:18:49.601-07:00
30919,Product 30919,Kitchen,468.64,2025-02-26T10:18:49.601-07:00
30920,Product 30920,Home Decor,200.16,2025-02-26T10:18:49.601-07:00
30921,Product 30921,Kitchen,249.3,2025-02-26T10:18:49.601-07:00
30922,Product 30922,Sports,806.64,2025-02-26T10:18:49.601-07:00
30923,Product 30923,Sports,470.14,2025-02-26T10:18:49.601-07:00
30924,Product 30924,Sports,250.91,2025-02-26T10:18:49.601-07:00
30925,Product 30925,Wearables,558.1,2025-02-26T10:18:49.601-07:00
30926,Product 30926,Electronics,429.33,2025-02-26T10:18:49.601-07:00
30927,Product 30927,Home Decor,770.49,2025-02-26T10:18:49.601-07:00
30928,Product 30928,Home Decor,172.36,2025-02-26T10:18:49.601-07:00
30929,Product 30929,Sports,538.11,2025-02-26T10:18:49.601-07:00
30930,Product 30930,Home Decor,163.94,2025-02-26T10:18:49.601-07:00
30931,Product 30931,Wearables,77.12,2025-02-26T10:18:49.601-07:00
30932,Product 30932,Wearables,540.59,2025-02-26T10:18:49.601-07:00
30933,Product 30933,Electronics,579.94,2025-02-26T10:18:49.601-07:00
30934,Product 30934,Home Decor,732.2,2025-02-26T10:18:49.601-07:00
30935,Product 30935,Electronics,775.65,2025-02-26T10:18:49.601-07:00
30936,Product 30936,Kitchen,829.88,2025-02-26T10:18:49.601-07:00
30937,Product 30937,Kitchen,733.17,2025-02-26T10:18:49.601-07:00
30938,Product 30938,Wearables,751.78,2025-02-26T10:18:49.601-07:00
30939,Product 30939,Home Decor,825.2,2025-02-26T10:18:49.601-07:00
30940,Product 30940,Wearables,518.46,2025-02-26T10:18:49.601-07:00
30941,Product 30941,Kitchen,23.33,2025-02-26T10:18:49.601-07:00
30942,Product 30942,Sports,340.48,2025-02-26T10:18:49.601-07:00
30943,Product 30943,Sports,105.06,2025-02-26T10:18:49.601-07:00
30944,Product 30944,Wearables,393.13,2025-02-26T10:18:49.601-07:00
30945,Product 30945,Home Decor,711.34,2025-02-26T10:18:49.601-07:00
30946,Product 30946,Kitchen,9.68,2025-02-26T10:18:49.601-07:00
30947,Product 30947,Sports,825.06,2025-02-26T10:18:49.601-07:00
30948,Product 30948,Kitchen,719.55,2025-02-26T10:18:49.601-07:00
30949,Product 30949,Electronics,573.78,2025-02-26T10:18:49.601-07:00
30950,Product 30950,Kitchen,314.93,2025-02-26T10:18:49.601-07:00
30951,Product 30951,Wearables,846.61,2025-02-26T10:18:49.601-07:00
30952,Product 30952,Home Decor,726.48,2025-02-26T10:18:49.601-07:00
30953,Product 30953,Sports,595.13,2025-02-26T10:18:49.601-07:00
30954,Product 30954,Sports,469.0,2025-02-26T10:18:49.601-07:00
30955,Product 30955,Sports,442.89,2025-02-26T10:18:49.601-07:00
30956,Product 30956,Kitchen,669.49,2025-02-26T10:18:49.601-07:00
30957,Product 30957,Home Decor,953.79,2025-02-26T10:18:49.601-07:00
30958,Product 30958,Electronics,972.75,2025-02-26T10:18:49.601-07:00
30959,Product 30959,Sports,389.96,2025-02-26T10:18:49.601-07:00
30960,Product 30960,Sports,354.69,2025-02-26T10:18:49.601-07:00
30961,Product 30961,Electronics,527.67,2025-02-26T10:18:49.601-07:00
30962,Product 30962,Wearables,422.81,2025-02-26T10:18:49.601-07:00
30963,Product 30963,Sports,193.69,2025-02-26T10:18:49.601-07:00
30964,Product 30964,Kitchen,186.17,2025-02-26T10:18:49.601-07:00
30965,Product 30965,Wearables,571.34,2025-02-26T10:18:49.601-07:00
30966,Product 30966,Home Decor,741.56,2025-02-26T10:18:49.601-07:00
30967,Product 30967,Wearables,983.49,2025-02-26T10:18:49.601-07:00
30968,Product 30968,Sports,574.12,2025-02-26T10:18:49.601-07:00
30969,Product 30969,Kitchen,655.31,2025-02-26T10:18:49.601-07:00
30970,Product 30970,Home Decor,936.65,2025-02-26T10:18:49.601-07:00
30971,Product 30971,Home Decor,650.71,2025-02-26T10:18:49.601-07:00
30972,Product 30972,Wearables,219.86,2025-02-26T10:18:49.601-07:00
30973,Product 30973,Kitchen,939.37,2025-02-26T10:18:49.601-07:00
30974,Product 30974,Wearables,700.52,2025-02-26T10:18:49.601-07:00
30975,Product 30975,Home Decor,280.2,2025-02-26T10:18:49.601-07:00
30976,Product 30976,Sports,797.01,2025-02-26T10:18:49.601-07:00
30977,Product 30977,Home Decor,186.35,2025-02-26T10:18:49.601-07:00
30978,Product 30978,Wearables,66.81,2025-02-26T10:18:49.601-07:00
30979,Product 30979,Home Decor,667.46,2025-02-26T10:18:49.601-07:00
30980,Product 30980,Kitchen,126.55,2025-02-26T10:18:49.601-07:00
30981,Product 30981,Electronics,368.61,2025-02-26T10:18:49.601-07:00
30982,Product 30982,Kitchen,634.39,2025-02-26T10:18:49.601-07:00
30983,Product 30983,Kitchen,433.26,2025-02-26T10:18:49.601-07:00
30984,Product 30984,Home Decor,311.6,2025-02-26T10:18:49.601-07:00
30985,Product 30985,Home Decor,394.78,2025-02-26T10:18:49.601-07:00
30986,Product 30986,Electronics,34.42,2025-02-26T10:18:49.601-07:00
30987,Product 30987,Kitchen,432.13,2025-02-26T10:18:49.601-07:00
30988,Product 30988,Electronics,114.86,2025-02-26T10:18:49.601-07:00
30989,Product 30989,Electronics,287.64,2025-02-26T10:18:49.601-07:00
30990,Product 30990,Home Decor,454.39,2025-02-26T10:18:49.601-07:00
30991,Product 30991,Home Decor,749.42,2025-02-26T10:18:49.601-07:00
30992,Product 30992,Wearables,497.84,2025-02-26T10:18:49.601-07:00
30993,Product 30993,Electronics,962.78,2025-02-26T10:18:49.601-07:00
30994,Product 30994,Electronics,611.67,2025-02-26T10:18:49.601-07:00
30995,Product 30995,Home Decor,353.01,2025-02-26T10:18:49.601-07:00
30996,Product 30996,Home Decor,924.76,2025-02-26T10:18:49.601-07:00
30997,Product 30997,Kitchen,695.94,2025-02-26T10:18:49.601-07:00
30998,Product 30998,Wearables,607.94,2025-02-26T10:18:49.601-07:00
30999,Product 30999,Electronics,79.77,2025-02-26T10:18:49.601-07:00
31000,Product 31000,Wearables,96.86,2025-02-26T10:18:49.601-07:00
31001,Product 31001,Kitchen,520.94,2025-02-26T10:18:49.601-07:00
31002,Product 31002,Sports,605.58,2025-02-26T10:18:49.601-07:00
31003,Product 31003,Electronics,787.76,2025-02-26T10:18:49.601-07:00
31004,Product 31004,Electronics,463.87,2025-02-26T10:18:49.601-07:00
31005,Product 31005,Electronics,22.26,2025-02-26T10:18:49.601-07:00
31006,Product 31006,Electronics,245.95,2025-02-26T10:18:49.601-07:00
31007,Product 31007,Kitchen,721.52,2025-02-26T10:18:49.601-07:00
31008,Product 31008,Kitchen,660.79,2025-02-26T10:18:49.601-07:00
31009,Product 31009,Home Decor,547.48,2025-02-26T10:18:49.601-07:00
31010,Product 31010,Home Decor,791.04,2025-02-26T10:18:49.601-07:00
31011,Product 31011,Sports,470.83,2025-02-26T10:18:49.601-07:00
31012,Product 31012,Home Decor,342.24,2025-02-26T10:18:49.601-07:00
31013,Product 31013,Wearables,288.79,2025-02-26T10:18:49.601-07:00
31014,Product 31014,Kitchen,752.86,2025-02-26T10:18:49.601-07:00
31015,Product 31015,Electronics,881.02,2025-02-26T10:18:49.601-07:00
31016,Product 31016,Kitchen,720.34,2025-02-26T10:18:49.601-07:00
31017,Product 31017,Kitchen,464.42,2025-02-26T10:18:49.601-07:00
31018,Product 31018,Kitchen,514.86,2025-02-26T10:18:49.601-07:00
31019,Product 31019,Wearables,338.46,2025-02-26T10:18:49.601-07:00
31020,Product 31020,Home Decor,398.66,2025-02-26T10:18:49.601-07:00
31021,Product 31021,Home Decor,273.61,2025-02-26T10:18:49.601-07:00
31022,Product 31022,Electronics,837.35,2025-02-26T10:18:49.601-07:00
31023,Product 31023,Wearables,944.26,2025-02-26T10:18:49.601-07:00
31024,Product 31024,Wearables,571.81,2025-02-26T10:18:49.601-07:00
31025,Product 31025,Wearables,730.13,2025-02-26T10:18:49.601-07:00
31026,Product 31026,Kitchen,29.74,2025-02-26T10:18:49.601-07:00
31027,Product 31027,Sports,390.3,2025-02-26T10:18:49.601-07:00
31028,Product 31028,Sports,305.0,2025-02-26T10:18:49.601-07:00
31029,Product 31029,Wearables,247.81,2025-02-26T10:18:49.601-07:00
31030,Product 31030,Kitchen,710.21,2025-02-26T10:18:49.601-07:00
31031,Product 31031,Electronics,97.39,2025-02-26T10:18:49.601-07:00
31032,Product 31032,Wearables,958.28,2025-02-26T10:18:49.601-07:00
31033,Product 31033,Home Decor,133.41,2025-02-26T10:18:49.601-07:00
31034,Product 31034,Home Decor,53.05,2025-02-26T10:18:49.601-07:00
31035,Product 31035,Sports,540.42,2025-02-26T10:18:49.601-07:00
31036,Product 31036,Kitchen,200.64,2025-02-26T10:18:49.601-07:00
31037,Product 31037,Home Decor,952.81,2025-02-26T10:18:49.601-07:00
31038,Product 31038,Electronics,688.06,2025-02-26T10:18:49.601-07:00
31039,Product 31039,Sports,501.08,2025-02-26T10:18:49.601-07:00
31040,Product 31040,Kitchen,566.44,2025-02-26T10:18:49.601-07:00
31041,Product 31041,Home Decor,129.56,2025-02-26T10:18:49.601-07:00
31042,Product 31042,Wearables,627.0,2025-02-26T10:18:49.601-07:00
31043,Product 31043,Electronics,668.07,2025-02-26T10:18:49.601-07:00
31044,Product 31044,Sports,806.1,2025-02-26T10:18:49.601-07:00
31045,Product 31045,Home Decor,822.19,2025-02-26T10:18:49.601-07:00
31046,Product 31046,Sports,481.6,2025-02-26T10:18:49.601-07:00
31047,Product 31047,Wearables,990.41,2025-02-26T10:18:49.601-07:00
31048,Product 31048,Wearables,340.99,2025-02-26T10:18:49.601-07:00
31049,Product 31049,Sports,870.36,2025-02-26T10:18:49.601-07:00
31050,Product 31050,Home Decor,487.17,2025-02-26T10:18:49.601-07:00
31051,Product 31051,Wearables,80.68,2025-02-26T10:18:49.601-07:00
31052,Product 31052,Sports,39.88,2025-02-26T10:18:49.601-07:00
31053,Product 31053,Home Decor,494.5,2025-02-26T10:18:49.601-07:00
31054,Product 31054,Sports,487.81,2025-02-26T10:18:49.601-07:00
31055,Product 31055,Sports,931.41,2025-02-26T10:18:49.601-07:00
31056,Product 31056,Wearables,972.81,2025-02-26T10:18:49.601-07:00
31057,Product 31057,Wearables,958.02,2025-02-26T10:18:49.601-07:00
31058,Product 31058,Kitchen,230.53,2025-02-26T10:18:49.601-07:00
31059,Product 31059,Home Decor,906.85,2025-02-26T10:18:49.601-07:00
31060,Product 31060,Home Decor,326.39,2025-02-26T10:18:49.601-07:00
31061,Product 31061,Kitchen,636.83,2025-02-26T10:18:49.601-07:00
31062,Product 31062,Electronics,390.07,2025-02-26T10:18:49.601-07:00
31063,Product 31063,Sports,297.0,2025-02-26T10:18:49.601-07:00
31064,Product 31064,Wearables,633.4,2025-02-26T10:18:49.601-07:00
31065,Product 31065,Electronics,287.83,2025-02-26T10:18:49.601-07:00
31066,Product 31066,Home Decor,327.25,2025-02-26T10:18:49.601-07:00
31067,Product 31067,Electronics,895.73,2025-02-26T10:18:49.601-07:00
31068,Product 31068,Home Decor,760.57,2025-02-26T10:18:49.601-07:00
31069,Product 31069,Home Decor,414.22,2025-02-26T10:18:49.601-07:00
31070,Product 31070,Kitchen,5.74,2025-02-26T10:18:49.601-07:00
31071,Product 31071,Electronics,222.18,2025-02-26T10:18:49.601-07:00
31072,Product 31072,Wearables,36.37,2025-02-26T10:18:49.601-07:00
31073,Product 31073,Home Decor,316.67,2025-02-26T10:18:49.601-07:00
31074,Product 31074,Wearables,686.71,2025-02-26T10:18:49.601-07:00
31075,Product 31075,Sports,609.3,2025-02-26T10:18:49.601-07:00
31076,Product 31076,Wearables,347.65,2025-02-26T10:18:49.601-07:00
31077,Product 31077,Kitchen,962.78,2025-02-26T10:18:49.601-07:00
31078,Product 31078,Wearables,24.61,2025-02-26T10:18:49.601-07:00
31079,Product 31079,Sports,30.93,2025-02-26T10:18:49.601-07:00
31080,Product 31080,Sports,341.01,2025-02-26T10:18:49.601-07:00
31081,Product 31081,Kitchen,560.56,2025-02-26T10:18:49.601-07:00
31082,Product 31082,Home Decor,41.99,2025-02-26T10:18:49.601-07:00
31083,Product 31083,Electronics,508.54,2025-02-26T10:18:49.601-07:00
31084,Product 31084,Electronics,23.36,2025-02-26T10:18:49.601-07:00
31085,Product 31085,Sports,877.38,2025-02-26T10:18:49.601-07:00
31086,Product 31086,Electronics,694.96,2025-02-26T10:18:49.601-07:00
31087,Product 31087,Wearables,212.25,2025-02-26T10:18:49.601-07:00
31088,Product 31088,Electronics,224.53,2025-02-26T10:18:49.601-07:00
31089,Product 31089,Wearables,787.12,2025-02-26T10:18:49.601-07:00
31090,Product 31090,Sports,698.54,2025-02-26T10:18:49.601-07:00
31091,Product 31091,Wearables,223.58,2025-02-26T10:18:49.601-07:00
31092,Product 31092,Wearables,585.6,2025-02-26T10:18:49.601-07:00
31093,Product 31093,Kitchen,626.21,2025-02-26T10:18:49.601-07:00
31094,Product 31094,Home Decor,640.49,2025-02-26T10:18:49.601-07:00
31095,Product 31095,Electronics,874.25,2025-02-26T10:18:49.601-07:00
31096,Product 31096,Home Decor,443.37,2025-02-26T10:18:49.601-07:00
31097,Product 31097,Kitchen,268.28,2025-02-26T10:18:49.601-07:00
31098,Product 31098,Wearables,540.29,2025-02-26T10:18:49.601-07:00
31099,Product 31099,Wearables,305.82,2025-02-26T10:18:49.601-07:00
31100,Product 31100,Wearables,762.11,2025-02-26T10:18:49.601-07:00
31101,Product 31101,Kitchen,813.87,2025-02-26T10:18:49.601-07:00
31102,Product 31102,Kitchen,254.74,2025-02-26T10:18:49.601-07:00
31103,Product 31103,Home Decor,755.2,2025-02-26T10:18:49.601-07:00
31104,Product 31104,Electronics,238.94,2025-02-26T10:18:49.601-07:00
31105,Product 31105,Sports,308.59,2025-02-26T10:18:49.601-07:00
31106,Product 31106,Electronics,772.67,2025-02-26T10:18:49.601-07:00
31107,Product 31107,Wearables,203.93,2025-02-26T10:18:49.601-07:00
31108,Product 31108,Sports,64.78,2025-02-26T10:18:49.601-07:00
31109,Product 31109,Home Decor,917.96,2025-02-26T10:18:49.601-07:00
31110,Product 31110,Kitchen,363.23,2025-02-26T10:18:49.601-07:00
31111,Product 31111,Electronics,819.09,2025-02-26T10:18:49.601-07:00
31112,Product 31112,Home Decor,268.65,2025-02-26T10:18:49.601-07:00
31113,Product 31113,Wearables,759.83,2025-02-26T10:18:49.601-07:00
31114,Product 31114,Kitchen,932.73,2025-02-26T10:18:49.601-07:00
31115,Product 31115,Wearables,987.76,2025-02-26T10:18:49.601-07:00
31116,Product 31116,Wearables,963.24,2025-02-26T10:18:49.601-07:00
31117,Product 31117,Wearables,681.29,2025-02-26T10:18:49.601-07:00
31118,Product 31118,Wearables,238.76,2025-02-26T10:18:49.601-07:00
31119,Product 31119,Sports,83.51,2025-02-26T10:18:49.601-07:00
31120,Product 31120,Sports,182.31,2025-02-26T10:18:49.601-07:00
31121,Product 31121,Kitchen,460.67,2025-02-26T10:18:49.601-07:00
31122,Product 31122,Electronics,518.84,2025-02-26T10:18:49.601-07:00
31123,Product 31123,Home Decor,767.95,2025-02-26T10:18:49.601-07:00
31124,Product 31124,Electronics,496.43,2025-02-26T10:18:49.601-07:00
31125,Product 31125,Home Decor,495.95,2025-02-26T10:18:49.601-07:00
31126,Product 31126,Kitchen,698.6,2025-02-26T10:18:49.601-07:00
31127,Product 31127,Wearables,223.96,2025-02-26T10:18:49.601-07:00
31128,Product 31128,Kitchen,476.3,2025-02-26T10:18:49.601-07:00
31129,Product 31129,Electronics,35.59,2025-02-26T10:18:49.601-07:00
31130,Product 31130,Sports,459.62,2025-02-26T10:18:49.601-07:00
31131,Product 31131,Home Decor,44.62,2025-02-26T10:18:49.601-07:00
31132,Product 31132,Sports,850.68,2025-02-26T10:18:49.601-07:00
31133,Product 31133,Wearables,659.85,2025-02-26T10:18:49.601-07:00
31134,Product 31134,Kitchen,728.47,2025-02-26T10:18:49.601-07:00
31135,Product 31135,Electronics,626.47,2025-02-26T10:18:49.601-07:00
31136,Product 31136,Kitchen,177.46,2025-02-26T10:18:49.601-07:00
31137,Product 31137,Sports,850.42,2025-02-26T10:18:49.601-07:00
31138,Product 31138,Electronics,28.56,2025-02-26T10:18:49.601-07:00
31139,Product 31139,Wearables,355.18,2025-02-26T10:18:49.601-07:00
31140,Product 31140,Electronics,386.29,2025-02-26T10:18:49.601-07:00
31141,Product 31141,Kitchen,82.37,2025-02-26T10:18:49.601-07:00
31142,Product 31142,Sports,478.75,2025-02-26T10:18:49.601-07:00
31143,Product 31143,Sports,214.59,2025-02-26T10:18:49.601-07:00
31144,Product 31144,Electronics,972.5,2025-02-26T10:18:49.601-07:00
31145,Product 31145,Sports,328.16,2025-02-26T10:18:49.601-07:00
31146,Product 31146,Electronics,294.38,2025-02-26T10:18:49.601-07:00
31147,Product 31147,Electronics,695.75,2025-02-26T10:18:49.601-07:00
31148,Product 31148,Sports,578.9,2025-02-26T10:18:49.601-07:00
31149,Product 31149,Sports,169.34,2025-02-26T10:18:49.601-07:00
31150,Product 31150,Sports,226.19,2025-02-26T10:18:49.601-07:00
31151,Product 31151,Sports,351.95,2025-02-26T10:18:49.601-07:00
31152,Product 31152,Sports,520.03,2025-02-26T10:18:49.601-07:00
31153,Product 31153,Wearables,816.0,2025-02-26T10:18:49.601-07:00
31154,Product 31154,Home Decor,342.5,2025-02-26T10:18:49.601-07:00
31155,Product 31155,Electronics,145.12,2025-02-26T10:18:49.601-07:00
31156,Product 31156,Electronics,406.3,2025-02-26T10:18:49.601-07:00
31157,Product 31157,Electronics,623.33,2025-02-26T10:18:49.601-07:00
31158,Product 31158,Home Decor,165.95,2025-02-26T10:18:49.601-07:00
31159,Product 31159,Sports,792.87,2025-02-26T10:18:49.601-07:00
31160,Product 31160,Home Decor,113.64,2025-02-26T10:18:49.601-07:00
31161,Product 31161,Home Decor,698.89,2025-02-26T10:18:49.601-07:00
31162,Product 31162,Home Decor,99.85,2025-02-26T10:18:49.601-07:00
31163,Product 31163,Electronics,282.29,2025-02-26T10:18:49.601-07:00
31164,Product 31164,Kitchen,400.26,2025-02-26T10:18:49.601-07:00
31165,Product 31165,Electronics,549.72,2025-02-26T10:18:49.601-07:00
31166,Product 31166,Wearables,876.33,2025-02-26T10:18:49.601-07:00
31167,Product 31167,Sports,79.62,2025-02-26T10:18:49.601-07:00
31168,Product 31168,Sports,537.86,2025-02-26T10:18:49.601-07:00
31169,Product 31169,Sports,817.66,2025-02-26T10:18:49.601-07:00
31170,Product 31170,Electronics,356.45,2025-02-26T10:18:49.601-07:00
31171,Product 31171,Home Decor,549.26,2025-02-26T10:18:49.601-07:00
31172,Product 31172,Home Decor,444.06,2025-02-26T10:18:49.601-07:00
31173,Product 31173,Kitchen,360.84,2025-02-26T10:18:49.601-07:00
31174,Product 31174,Home Decor,948.49,2025-02-26T10:18:49.601-07:00
31175,Product 31175,Electronics,254.05,2025-02-26T10:18:49.601-07:00
31176,Product 31176,Kitchen,403.19,2025-02-26T10:18:49.601-07:00
31177,Product 31177,Sports,393.14,2025-02-26T10:18:49.601-07:00
31178,Product 31178,Home Decor,153.09,2025-02-26T10:18:49.601-07:00
31179,Product 31179,Sports,365.92,2025-02-26T10:18:49.601-07:00
31180,Product 31180,Electronics,475.71,2025-02-26T10:18:49.601-07:00
31181,Product 31181,Sports,567.0,2025-02-26T10:18:49.601-07:00
31182,Product 31182,Sports,611.88,2025-02-26T10:18:49.601-07:00
31183,Product 31183,Home Decor,364.01,2025-02-26T10:18:49.601-07:00
31184,Product 31184,Home Decor,667.46,2025-02-26T10:18:49.601-07:00
31185,Product 31185,Kitchen,499.97,2025-02-26T10:18:49.601-07:00
31186,Product 31186,Wearables,733.61,2025-02-26T10:18:49.601-07:00
31187,Product 31187,Home Decor,747.33,2025-02-26T10:18:49.601-07:00
31188,Product 31188,Home Decor,283.59,2025-02-26T10:18:49.601-07:00
31189,Product 31189,Wearables,790.18,2025-02-26T10:18:49.601-07:00
31190,Product 31190,Home Decor,649.6,2025-02-26T10:18:49.601-07:00
31191,Product 31191,Sports,615.76,2025-02-26T10:18:49.601-07:00
31192,Product 31192,Kitchen,734.95,2025-02-26T10:18:49.601-07:00
31193,Product 31193,Kitchen,573.91,2025-02-26T10:18:49.601-07:00
31194,Product 31194,Electronics,971.83,2025-02-26T10:18:49.601-07:00
31195,Product 31195,Home Decor,904.1,2025-02-26T10:18:49.601-07:00
31196,Product 31196,Wearables,14.32,2025-02-26T10:18:49.601-07:00
31197,Product 31197,Kitchen,479.64,2025-02-26T10:18:49.601-07:00
31198,Product 31198,Sports,888.0,2025-02-26T10:18:49.601-07:00
31199,Product 31199,Home Decor,441.94,2025-02-26T10:18:49.601-07:00
31200,Product 31200,Electronics,543.44,2025-02-26T10:18:49.601-07:00
31201,Product 31201,Kitchen,837.57,2025-02-26T10:18:49.601-07:00
31202,Product 31202,Kitchen,763.27,2025-02-26T10:18:49.601-07:00
31203,Product 31203,Kitchen,516.2,2025-02-26T10:18:49.601-07:00
31204,Product 31204,Kitchen,634.73,2025-02-26T10:18:49.601-07:00
31205,Product 31205,Electronics,696.74,2025-02-26T10:18:49.601-07:00
31206,Product 31206,Sports,706.42,2025-02-26T10:18:49.601-07:00
31207,Product 31207,Sports,197.78,2025-02-26T10:18:49.601-07:00
31208,Product 31208,Sports,701.75,2025-02-26T10:18:49.601-07:00
31209,Product 31209,Wearables,794.6,2025-02-26T10:18:49.601-07:00
31210,Product 31210,Home Decor,635.44,2025-02-26T10:18:49.601-07:00
31211,Product 31211,Home Decor,442.77,2025-02-26T10:18:49.601-07:00
31212,Product 31212,Electronics,657.92,2025-02-26T10:18:49.601-07:00
31213,Product 31213,Electronics,283.23,2025-02-26T10:18:49.601-07:00
31214,Product 31214,Sports,623.47,2025-02-26T10:18:49.601-07:00
31215,Product 31215,Electronics,916.61,2025-02-26T10:18:49.601-07:00
31216,Product 31216,Kitchen,99.16,2025-02-26T10:18:49.601-07:00
31217,Product 31217,Electronics,991.85,2025-02-26T10:18:49.601-07:00
31218,Product 31218,Home Decor,188.53,2025-02-26T10:18:49.601-07:00
31219,Product 31219,Wearables,919.18,2025-02-26T10:18:49.601-07:00
31220,Product 31220,Kitchen,805.21,2025-02-26T10:18:49.601-07:00
31221,Product 31221,Electronics,690.12,2025-02-26T10:18:49.601-07:00
31222,Product 31222,Wearables,854.4,2025-02-26T10:18:49.601-07:00
31223,Product 31223,Sports,871.92,2025-02-26T10:18:49.601-07:00
31224,Product 31224,Home Decor,791.01,2025-02-26T10:18:49.601-07:00
31225,Product 31225,Electronics,964.37,2025-02-26T10:18:49.601-07:00
31226,Product 31226,Kitchen,763.98,2025-02-26T10:18:49.601-07:00
31227,Product 31227,Sports,525.34,2025-02-26T10:18:49.601-07:00
31228,Product 31228,Kitchen,232.03,2025-02-26T10:18:49.601-07:00
31229,Product 31229,Wearables,992.06,2025-02-26T10:18:49.601-07:00
31230,Product 31230,Home Decor,416.79,2025-02-26T10:18:49.601-07:00
31231,Product 31231,Sports,546.2,2025-02-26T10:18:49.601-07:00
31232,Product 31232,Home Decor,284.01,2025-02-26T10:18:49.601-07:00
31233,Product 31233,Sports,568.11,2025-02-26T10:18:49.601-07:00
31234,Product 31234,Wearables,350.23,2025-02-26T10:18:49.601-07:00
31235,Product 31235,Home Decor,944.61,2025-02-26T10:18:49.601-07:00
31236,Product 31236,Electronics,428.9,2025-02-26T10:18:49.601-07:00
31237,Product 31237,Kitchen,425.66,2025-02-26T10:18:49.601-07:00
31238,Product 31238,Electronics,212.8,2025-02-26T10:18:49.601-07:00
31239,Product 31239,Wearables,846.14,2025-02-26T10:18:49.601-07:00
31240,Product 31240,Sports,548.59,2025-02-26T10:18:49.601-07:00
31241,Product 31241,Home Decor,561.01,2025-02-26T10:18:49.601-07:00
31242,Product 31242,Kitchen,607.94,2025-02-26T10:18:49.601-07:00
31243,Product 31243,Sports,873.42,2025-02-26T10:18:49.601-07:00
31244,Product 31244,Wearables,582.0,2025-02-26T10:18:49.601-07:00
31245,Product 31245,Sports,273.16,2025-02-26T10:18:49.601-07:00
31246,Product 31246,Wearables,85.82,2025-02-26T10:18:49.601-07:00
31247,Product 31247,Wearables,483.45,2025-02-26T10:18:49.601-07:00
31248,Product 31248,Home Decor,645.83,2025-02-26T10:18:49.601-07:00
