product_id,product_name,category,price
31264,Product 31264,Home Decor,554.8
31265,Product 31265,Electronics,720.28
31266,Product 31266,Sports,221.29
31267,Product 31267,Kitchen,790.07
31268,Product 31268,Electronics,273.29
31269,Product 31269,Sports,76.68
31270,Product 31270,Wearables,814.12
31271,Product 31271,Wearables,971.8
31272,Product 31272,Home Decor,704.09
31273,Product 31273,Kitchen,576.76
31274,Product 31274,Sports,399.02
31275,Product 31275,Sports,465.91
31276,Product 31276,Electronics,281.5
31277,Product 31277,Home Decor,690.67
31278,Product 31278,Sports,333.51
31279,Product 31279,Home Decor,855.58
31280,Product 31280,Kitchen,379.98
31281,Product 31281,Sports,932.41
31282,Product 31282,Electronics,221.87
31283,Product 31283,Electronics,933.23
31284,Product 31284,Wearables,455.82
31285,Product 31285,Home Decor,450.8
31286,Product 31286,Electronics,60.65
31287,Product 31287,Home Decor,648.27
31288,Product 31288,Electronics,704.48
31289,Product 31289,Sports,685.78
31290,Product 31290,Home Decor,372.12
31291,Product 31291,Sports,591.71
31292,Product 31292,Wearables,743.02
31293,Product 31293,Wearables,289.66
31294,Product 31294,Electronics,661.19
31295,Product 31295,Sports,523.98
31296,Product 31296,Sports,134.3
31297,Product 31297,Home Decor,454.09
31298,Product 31298,Sports,371.01
31299,Product 31299,Kitchen,207.17
31300,Product 31300,Electronics,616.28
31301,Product 31301,Kitchen,862.53
31302,Product 31302,Kitchen,563.65
31303,Product 31303,Home Decor,498.98
31304,Product 31304,Home Decor,146.71
31305,Product 31305,Kitchen,149.75
31306,Product 31306,Sports,745.33
31307,Product 31307,Home Decor,422.36
31308,Product 31308,Electronics,907.43
31309,Product 31309,Wearables,355.69
31310,Product 31310,Electronics,245.76
31311,Product 31311,Electronics,173.58
31312,Product 31312,Kitchen,433.15
31313,Product 31313,Wearables,512.23
31314,Product 31314,Wearables,479.42
31315,Product 31315,Kitchen,348.9
31316,Product 31316,Sports,34.65
31317,Product 31317,Kitchen,863.11
31318,Product 31318,Home Decor,353.1
31319,Product 31319,Wearables,733.44
31320,Product 31320,Wearables,954.45
31321,Product 31321,Electronics,503.61
31322,Product 31322,Wearables,945.19
31323,Product 31323,Sports,195.77
31324,Product 31324,Home Decor,679.67
31325,Product 31325,Electronics,912.4
31326,Product 31326,Electronics,573.42
31327,Product 31327,Sports,384.67
31328,Product 31328,Sports,203.25
31329,Product 31329,Wearables,376.48
31330,Product 31330,Kitchen,398.33
31331,Product 31331,Home Decor,487.81
31332,Product 31332,Wearables,68.08
31333,Product 31333,Wearables,86.95
31334,Product 31334,Kitchen,285.05
31335,Product 31335,Sports,129.19
31336,Product 31336,Kitchen,110.47
31337,Product 31337,Wearables,964.19
31338,Product 31338,Sports,299.34
31339,Product 31339,Sports,261.17
31340,Product 31340,Wearables,202.23
31341,Product 31341,Home Decor,508.51
31342,Product 31342,Kitchen,153.37
31343,Product 31343,Kitchen,66.18
31344,Product 31344,Wearables,972.83
31345,Product 31345,Sports,651.51
31346,Product 31346,Sports,21.94
31347,Product 31347,Kitchen,808.39
31348,Product 31348,Sports,384.71
31349,Product 31349,Wearables,323.86
31350,Product 31350,Wearables,809.27
31351,Product 31351,Electronics,613.46
31352,Product 31352,Electronics,153.25
31353,Product 31353,Electronics,382.05
31354,Product 31354,Home Decor,411.68
31355,Product 31355,Kitchen,117.4
31356,Product 31356,Electronics,220.92
31357,Product 31357,Sports,643.69
31358,Product 31358,Wearables,661.71
31359,Product 31359,Electronics,914.01
31360,Product 31360,Kitchen,578.24
31361,Product 31361,Wearables,187.98
31362,Product 31362,Electronics,877.68
31363,Product 31363,Wearables,794.98
31364,Product 31364,Sports,242.58
31365,Product 31365,Sports,361.64
31366,Product 31366,Wearables,380.22
31367,Product 31367,Home Decor,871.16
31368,Product 31368,Home Decor,953.43
31369,Product 31369,Electronics,630.92
31370,Product 31370,Home Decor,783.81
31371,Product 31371,Wearables,427.76
31372,Product 31372,Wearables,845.8
31373,Product 31373,Home Decor,856.91
31374,Product 31374,Wearables,551.26
31375,Product 31375,Kitchen,414.58
31376,Product 31376,Home Decor,596.25
31377,Product 31377,Kitchen,377.72
31378,Product 31378,Electronics,299.21
31379,Product 31379,Home Decor,799.72
31380,Product 31380,Electronics,235.22
31381,Product 31381,Kitchen,858.54
31382,Product 31382,Kitchen,35.77
31383,Product 31383,Electronics,917.1
31384,Product 31384,Home Decor,980.29
31385,Product 31385,Wearables,593.79
31386,Product 31386,Sports,923.37
31387,Product 31387,Home Decor,742.88
31388,Product 31388,Sports,291.33
31389,Product 31389,Sports,194.28
31390,Product 31390,Home Decor,900.49
31391,Product 31391,Sports,756.28
31392,Product 31392,Sports,211.24
31393,Product 31393,Wearables,145.35
31394,Product 31394,Home Decor,943.98
31395,Product 31395,Home Decor,267.68
31396,Product 31396,Sports,153.38
31397,Product 31397,Sports,499.92
31398,Product 31398,Kitchen,360.69
31399,Product 31399,Kitchen,102.56
31400,Product 31400,Electronics,698.44
31401,Product 31401,Home Decor,830.61
31402,Product 31402,Home Decor,510.51
31403,Product 31403,Home Decor,835.13
31404,Product 31404,Sports,202.71
31405,Product 31405,Kitchen,329.38
31406,Product 31406,Sports,49.4
31407,Product 31407,Home Decor,156.98
31408,Product 31408,Electronics,54.23
31409,Product 31409,Sports,563.66
31410,Product 31410,Home Decor,815.82
31411,Product 31411,Home Decor,733.69
31412,Product 31412,Wearables,745.93
31413,Product 31413,Home Decor,497.0
31414,Product 31414,Kitchen,967.86
31415,Product 31415,Sports,822.34
31416,Product 31416,Home Decor,184.71
31417,Product 31417,Sports,316.18
31418,Product 31418,Home Decor,638.18
31419,Product 31419,Home Decor,311.14
31420,Product 31420,Kitchen,68.87
31421,Product 31421,Kitchen,398.95
31422,Product 31422,Kitchen,67.18
31423,Product 31423,Kitchen,273.77
31424,Product 31424,Kitchen,279.2
31425,Product 31425,Electronics,388.85
31426,Product 31426,Sports,846.55
31427,Product 31427,Wearables,839.98
31428,Product 31428,Electronics,565.51
31429,Product 31429,Electronics,566.18
31430,Product 31430,Kitchen,543.27
31431,Product 31431,Wearables,598.68
31432,Product 31432,Home Decor,492.51
31433,Product 31433,Wearables,902.64
31434,Product 31434,Sports,970.4
31435,Product 31435,Sports,914.03
31436,Product 31436,Kitchen,49.36
31437,Product 31437,Electronics,246.45
31438,Product 31438,Sports,645.11
31439,Product 31439,Wearables,63.58
31440,Product 31440,Home Decor,189.27
31441,Product 31441,Home Decor,178.86
31442,Product 31442,Home Decor,355.48
31443,Product 31443,Wearables,826.1
31444,Product 31444,Home Decor,854.46
31445,Product 31445,Home Decor,494.79
31446,Product 31446,Home Decor,565.88
31447,Product 31447,Home Decor,565.02
31448,Product 31448,Electronics,828.49
31449,Product 31449,Wearables,542.88
31450,Product 31450,Wearables,178.87
31451,Product 31451,Wearables,898.78
31452,Product 31452,Kitchen,168.26
31453,Product 31453,Kitchen,360.14
31454,Product 31454,Sports,772.15
31455,Product 31455,Kitchen,593.92
31456,Product 31456,Wearables,914.46
31457,Product 31457,Sports,46.32
31458,Product 31458,Home Decor,141.84
31459,Product 31459,Wearables,773.43
31460,Product 31460,Home Decor,81.27
31461,Product 31461,Sports,234.52
31462,Product 31462,Kitchen,496.2
31463,Product 31463,Electronics,717.16
31464,Product 31464,Home Decor,187.34
31465,Product 31465,Sports,27.45
31466,Product 31466,Kitchen,88.54
31467,Product 31467,Kitchen,869.87
31468,Product 31468,Home Decor,867.45
31469,Product 31469,Sports,713.12
31470,Product 31470,Sports,781.28
31471,Product 31471,Electronics,479.55
31472,Product 31472,Sports,471.37
31473,Product 31473,Kitchen,627.61
31474,Product 31474,Kitchen,665.26
31475,Product 31475,Home Decor,521.31
31476,Product 31476,Home Decor,848.68
31477,Product 31477,Wearables,378.34
31478,Product 31478,Home Decor,782.74
31479,Product 31479,Wearables,343.66
31480,Product 31480,Wearables,276.93
31481,Product 31481,Sports,989.32
31482,Product 31482,Sports,917.46
31483,Product 31483,Kitchen,726.42
31484,Product 31484,Wearables,652.24
31485,Product 31485,Wearables,67.46
31486,Product 31486,Sports,167.56
31487,Product 31487,Wearables,933.19
31488,Product 31488,Home Decor,179.48
31489,Product 31489,Kitchen,292.64
31490,Product 31490,Kitchen,350.19
31491,Product 31491,Home Decor,757.18
31492,Product 31492,Sports,543.84
31493,Product 31493,Kitchen,327.78
31494,Product 31494,Wearables,489.11
31495,Product 31495,Wearables,678.48
31496,Product 31496,Kitchen,166.99
31497,Product 31497,Home Decor,969.18
31498,Product 31498,Kitchen,746.67
31499,Product 31499,Home Decor,506.52
31500,Product 31500,Electronics,225.06
31501,Product 31501,Kitchen,394.93
31502,Product 31502,Wearables,189.44
31503,Product 31503,Wearables,638.69
31504,Product 31504,Kitchen,668.94
31505,Product 31505,Sports,671.12
31506,Product 31506,Electronics,305.53
31507,Product 31507,Kitchen,101.22
31508,Product 31508,Home Decor,638.79
31509,Product 31509,Sports,873.06
31510,Product 31510,Wearables,290.48
31511,Product 31511,Wearables,842.56
31512,Product 31512,Electronics,374.83
31513,Product 31513,Wearables,392.07
31514,Product 31514,Electronics,230.97
31515,Product 31515,Sports,464.04
31516,Product 31516,Sports,348.53
31517,Product 31517,Sports,945.36
31518,Product 31518,Electronics,264.18
31519,Product 31519,Home Decor,911.24
31520,Product 31520,Home Decor,549.61
31521,Product 31521,Home Decor,667.89
31522,Product 31522,Home Decor,247.0
31523,Product 31523,Electronics,620.35
31524,Product 31524,Kitchen,722.88
31525,Product 31525,Sports,56.55
31526,Product 31526,Home Decor,37.79
31527,Product 31527,Sports,669.86
31528,Product 31528,Kitchen,673.88
31529,Product 31529,Sports,652.62
31530,Product 31530,Wearables,959.88
31531,Product 31531,Wearables,749.44
31532,Product 31532,Kitchen,48.73
31533,Product 31533,Kitchen,72.13
31534,Product 31534,Kitchen,959.18
31535,Product 31535,Electronics,356.08
31536,Product 31536,Electronics,215.99
31537,Product 31537,Home Decor,875.46
31538,Product 31538,Home Decor,804.1
31539,Product 31539,Electronics,786.09
31540,Product 31540,Home Decor,702.73
31541,Product 31541,Wearables,787.41
31542,Product 31542,Electronics,81.35
31543,Product 31543,Sports,105.45
31544,Product 31544,Sports,81.16
31545,Product 31545,Electronics,102.9
31546,Product 31546,Wearables,938.6
31547,Product 31547,Sports,378.69
31548,Product 31548,Sports,774.98
31549,Product 31549,Sports,85.45
31550,Product 31550,Wearables,956.94
31551,Product 31551,Sports,767.51
31552,Product 31552,Wearables,299.64
31553,Product 31553,Electronics,219.89
31554,Product 31554,Wearables,165.09
31555,Product 31555,Sports,621.46
31556,Product 31556,Kitchen,316.4
31557,Product 31557,Electronics,317.18
31558,Product 31558,Home Decor,847.68
31559,Product 31559,Kitchen,359.06
31560,Product 31560,Wearables,606.47
31561,Product 31561,Kitchen,685.66
31562,Product 31562,Home Decor,860.6
31563,Product 31563,Electronics,850.4
31564,Product 31564,Sports,276.81
31565,Product 31565,Home Decor,82.17
31566,Product 31566,Kitchen,371.14
31567,Product 31567,Electronics,153.57
31568,Product 31568,Sports,117.17
31569,Product 31569,Wearables,155.39
31570,Product 31570,Electronics,640.34
31571,Product 31571,Kitchen,689.09
31572,Product 31572,Kitchen,812.09
31573,Product 31573,Kitchen,535.38
31574,Product 31574,Electronics,784.79
31575,Product 31575,Electronics,271.48
31576,Product 31576,Wearables,138.27
31577,Product 31577,Wearables,622.43
31578,Product 31578,Sports,727.91
31579,Product 31579,Home Decor,916.59
31580,Product 31580,Sports,199.97
31581,Product 31581,Wearables,763.93
31582,Product 31582,Electronics,937.55
31583,Product 31583,Sports,277.81
31584,Product 31584,Sports,393.37
31585,Product 31585,Sports,100.07
31586,Product 31586,Home Decor,717.49
31587,Product 31587,Home Decor,630.67
31588,Product 31588,Home Decor,407.08
31589,Product 31589,Home Decor,983.45
31590,Product 31590,Electronics,788.85
31591,Product 31591,Wearables,153.4
31592,Product 31592,Wearables,295.11
31593,Product 31593,Home Decor,425.27
31594,Product 31594,Sports,205.76
31595,Product 31595,Wearables,220.01
31596,Product 31596,Electronics,412.09
31597,Product 31597,Sports,680.91
31598,Product 31598,Wearables,602.24
31599,Product 31599,Electronics,769.57
31600,Product 31600,Kitchen,498.77
31601,Product 31601,Home Decor,142.31
31602,Product 31602,Home Decor,640.67
31603,Product 31603,Kitchen,168.44
31604,Product 31604,Electronics,961.28
31605,Product 31605,Sports,401.53
31606,Product 31606,Wearables,293.18
31607,Product 31607,Electronics,596.35
31608,Product 31608,Sports,223.12
31609,Product 31609,Sports,382.73
31610,Product 31610,Sports,661.2
31611,Product 31611,Kitchen,304.03
31612,Product 31612,Electronics,588.15
31613,Product 31613,Sports,477.52
31614,Product 31614,Electronics,393.21
31615,Product 31615,Electronics,336.88
31616,Product 31616,Wearables,663.82
31617,Product 31617,Sports,5.61
31618,Product 31618,Kitchen,726.16
31619,Product 31619,Electronics,825.36
31620,Product 31620,Home Decor,562.12
31621,Product 31621,Sports,210.24
31622,Product 31622,Wearables,305.79
31623,Product 31623,Kitchen,813.88
31624,Product 31624,Kitchen,562.24
31625,Product 31625,Home Decor,961.26
31626,Product 31626,Wearables,754.88
31627,Product 31627,Wearables,53.82
31628,Product 31628,Sports,472.57
31629,Product 31629,Kitchen,647.78
31630,Product 31630,Home Decor,832.21
31631,Product 31631,Kitchen,718.26
31632,Product 31632,Wearables,935.23
31633,Product 31633,Kitchen,378.07
31634,Product 31634,Wearables,805.62
31635,Product 31635,Electronics,736.69
31636,Product 31636,Electronics,868.74
31637,Product 31637,Electronics,600.29
31638,Product 31638,Electronics,30.95
31639,Product 31639,Electronics,117.67
31640,Product 31640,Electronics,25.08
31641,Product 31641,Wearables,817.94
31642,Product 31642,Kitchen,239.63
31643,Product 31643,Electronics,981.54
31644,Product 31644,Wearables,10.94
31645,Product 31645,Sports,386.29
31646,Product 31646,Sports,923.48
31647,Product 31647,Wearables,486.73
31648,Product 31648,Sports,56.29
31649,Product 31649,Sports,366.86
31650,Product 31650,Sports,192.88
31651,Product 31651,Home Decor,333.1
31652,Product 31652,Sports,650.97
31653,Product 31653,Kitchen,900.93
31654,Product 31654,Kitchen,119.63
31655,Product 31655,Kitchen,806.79
31656,Product 31656,Kitchen,892.97
31657,Product 31657,Kitchen,395.51
31658,Product 31658,Sports,928.07
31659,Product 31659,Electronics,193.92
31660,Product 31660,Home Decor,742.82
31661,Product 31661,Home Decor,361.88
31662,Product 31662,Electronics,971.61
31663,Product 31663,Home Decor,939.59
31664,Product 31664,Kitchen,940.62
31665,Product 31665,Electronics,441.91
31666,Product 31666,Electronics,21.72
31667,Product 31667,Electronics,970.36
31668,Product 31668,Sports,863.02
31669,Product 31669,Home Decor,861.07
31670,Product 31670,Home Decor,903.23
31671,Product 31671,Kitchen,394.49
31672,Product 31672,Electronics,406.22
31673,Product 31673,Wearables,356.47
31674,Product 31674,Kitchen,907.92
31675,Product 31675,Home Decor,921.32
31676,Product 31676,Kitchen,233.06
31677,Product 31677,Sports,644.89
31678,Product 31678,Home Decor,54.59
31679,Product 31679,Electronics,13.13
31680,Product 31680,Sports,320.19
31681,Product 31681,Kitchen,671.51
31682,Product 31682,Home Decor,321.38
31683,Product 31683,Electronics,474.6
31684,Product 31684,Home Decor,955.03
31685,Product 31685,Wearables,367.91
31686,Product 31686,Wearables,374.58
31687,Product 31687,Sports,770.1
31688,Product 31688,Electronics,216.6
31689,Product 31689,Kitchen,412.87
31690,Product 31690,Sports,941.61
31691,Product 31691,Sports,940.59
31692,Product 31692,Sports,652.29
31693,Product 31693,Electronics,282.31
31694,Product 31694,Wearables,551.51
31695,Product 31695,Sports,722.05
31696,Product 31696,Electronics,455.8
31697,Product 31697,Sports,284.62
31698,Product 31698,Electronics,741.47
31699,Product 31699,Home Decor,351.05
31700,Product 31700,Electronics,683.04
31701,Product 31701,Wearables,840.24
31702,Product 31702,Sports,116.02
31703,Product 31703,Wearables,297.0
31704,Product 31704,Kitchen,305.28
31705,Product 31705,Home Decor,644.42
31706,Product 31706,Sports,728.51
31707,Product 31707,Wearables,448.2
31708,Product 31708,Electronics,33.05
31709,Product 31709,Kitchen,344.08
31710,Product 31710,Electronics,757.92
31711,Product 31711,Electronics,13.67
31712,Product 31712,Wearables,335.96
31713,Product 31713,Sports,157.01
31714,Product 31714,Wearables,794.99
31715,Product 31715,Sports,460.26
31716,Product 31716,Sports,56.86
31717,Product 31717,Wearables,60.21
31718,Product 31718,Home Decor,726.11
31719,Product 31719,Sports,22.42
31720,Product 31720,Electronics,105.15
31721,Product 31721,Electronics,515.66
31722,Product 31722,Kitchen,228.2
31723,Product 31723,Electronics,502.74
31724,Product 31724,Sports,138.51
31725,Product 31725,Electronics,90.82
31726,Product 31726,Kitchen,858.82
31727,Product 31727,Kitchen,66.51
31728,Product 31728,Kitchen,243.3
31729,Product 31729,Electronics,996.59
31730,Product 31730,Wearables,197.23
31731,Product 31731,Home Decor,843.21
31732,Product 31732,Electronics,462.03
31733,Product 31733,Electronics,220.39
31734,Product 31734,Wearables,605.9
31735,Product 31735,Home Decor,725.47
31736,Product 31736,Electronics,626.93
31737,Product 31737,Electronics,28.34
31738,Product 31738,Kitchen,503.93
31739,Product 31739,Electronics,795.06
31740,Product 31740,Electronics,160.67
31741,Product 31741,Home Decor,509.16
31742,Product 31742,Home Decor,622.36
31743,Product 31743,Sports,566.15
31744,Product 31744,Home Decor,918.6
31745,Product 31745,Home Decor,434.59
31746,Product 31746,Kitchen,475.0
31747,Product 31747,Wearables,969.52
31748,Product 31748,Sports,846.77
31749,Product 31749,Home Decor,280.03
31750,Product 31750,Wearables,129.59
31751,Product 31751,Home Decor,472.71
31752,Product 31752,Electronics,135.06
31753,Product 31753,Wearables,806.99
31754,Product 31754,Wearables,300.25
31755,Product 31755,Kitchen,320.61
31756,Product 31756,Home Decor,168.89
31757,Product 31757,Home Decor,314.14
31758,Product 31758,Wearables,324.97
31759,Product 31759,Electronics,433.82
31760,Product 31760,Home Decor,609.31
31761,Product 31761,Home Decor,343.59
31762,Product 31762,Sports,500.38
31763,Product 31763,Kitchen,500.18
31764,Product 31764,Wearables,650.88
31765,Product 31765,Wearables,288.97
31766,Product 31766,Home Decor,836.9
31767,Product 31767,Home Decor,834.82
31768,Product 31768,Electronics,504.85
31769,Product 31769,Electronics,977.25
31770,Product 31770,Kitchen,24.29
31771,Product 31771,Sports,55.31
31772,Product 31772,Sports,83.88
31773,Product 31773,Electronics,472.81
31774,Product 31774,Kitchen,786.67
31775,Product 31775,Wearables,480.32
31776,Product 31776,Wearables,607.55
31777,Product 31777,Wearables,822.63
31778,Product 31778,Home Decor,932.34
31779,Product 31779,Home Decor,576.61
31780,Product 31780,Wearables,12.79
31781,Product 31781,Sports,952.82
31782,Product 31782,Home Decor,416.39
31783,Product 31783,Electronics,165.29
31784,Product 31784,Sports,947.8
31785,Product 31785,Sports,590.93
31786,Product 31786,Sports,852.4
31787,Product 31787,Kitchen,746.96
31788,Product 31788,Wearables,561.2
31789,Product 31789,Sports,398.67
31790,Product 31790,Home Decor,822.95
31791,Product 31791,Kitchen,511.84
31792,Product 31792,Electronics,81.02
31793,Product 31793,Kitchen,613.02
31794,Product 31794,Kitchen,805.25
31795,Product 31795,Home Decor,901.54
31796,Product 31796,Kitchen,197.11
31797,Product 31797,Kitchen,495.59
31798,Product 31798,Home Decor,249.21
31799,Product 31799,Kitchen,671.26
31800,Product 31800,Wearables,32.1
31801,Product 31801,Home Decor,209.01
31802,Product 31802,Home Decor,966.92
31803,Product 31803,Kitchen,311.38
31804,Product 31804,Kitchen,571.41
31805,Product 31805,Wearables,154.11
31806,Product 31806,Kitchen,555.22
31807,Product 31807,Wearables,608.99
31808,Product 31808,Wearables,182.29
31809,Product 31809,Electronics,173.21
31810,Product 31810,Wearables,587.41
31811,Product 31811,Electronics,514.61
31812,Product 31812,Electronics,985.3
31813,Product 31813,Kitchen,403.22
31814,Product 31814,Kitchen,28.93
31815,Product 31815,Home Decor,88.98
31816,Product 31816,Home Decor,580.55
31817,Product 31817,Sports,323.63
31818,Product 31818,Home Decor,897.67
31819,Product 31819,Home Decor,530.43
31820,Product 31820,Electronics,763.65
31821,Product 31821,Kitchen,223.11
31822,Product 31822,Wearables,131.2
31823,Product 31823,Kitchen,658.28
31824,Product 31824,Wearables,332.03
31825,Product 31825,Wearables,819.01
31826,Product 31826,Home Decor,410.56
31827,Product 31827,Sports,523.75
31828,Product 31828,Sports,377.75
31829,Product 31829,Home Decor,38.36
31830,Product 31830,Kitchen,769.26
31831,Product 31831,Sports,662.75
31832,Product 31832,Sports,490.61
31833,Product 31833,Kitchen,496.54
31834,Product 31834,Wearables,764.13
31835,Product 31835,Electronics,510.27
31836,Product 31836,Home Decor,939.07
31837,Product 31837,Wearables,767.55
31838,Product 31838,Home Decor,635.38
31839,Product 31839,Kitchen,491.7
31840,Product 31840,Electronics,269.09
31841,Product 31841,Electronics,393.69
31842,Product 31842,Sports,545.15
31843,Product 31843,Electronics,463.49
31844,Product 31844,Electronics,699.28
31845,Product 31845,Home Decor,67.15
31846,Product 31846,Sports,793.2
31847,Product 31847,Sports,690.91
31848,Product 31848,Electronics,545.68
31849,Product 31849,Electronics,581.95
31850,Product 31850,Electronics,591.67
31851,Product 31851,Home Decor,852.32
31852,Product 31852,Sports,155.5
31853,Product 31853,Electronics,9.48
31854,Product 31854,Kitchen,813.68
31855,Product 31855,Sports,349.49
31856,Product 31856,Wearables,619.48
31857,Product 31857,Wearables,62.3
31858,Product 31858,Sports,40.89
31859,Product 31859,Kitchen,348.61
31860,Product 31860,Sports,310.12
31861,Product 31861,Wearables,219.54
31862,Product 31862,Kitchen,358.0
31863,Product 31863,Home Decor,827.86
31864,Product 31864,Wearables,850.0
31865,Product 31865,Kitchen,429.9
31866,Product 31866,Home Decor,987.6
31867,Product 31867,Home Decor,137.18
31868,Product 31868,Home Decor,489.77
31869,Product 31869,Home Decor,180.78
31870,Product 31870,Wearables,65.56
31871,Product 31871,Wearables,469.85
31872,Product 31872,Home Decor,350.81
31873,Product 31873,Wearables,411.56
31874,Product 31874,Wearables,880.86
31875,Product 31875,Electronics,572.2
31876,Product 31876,Electronics,334.8
31877,Product 31877,Sports,498.77
31878,Product 31878,Wearables,329.22
31879,Product 31879,Wearables,392.25
31880,Product 31880,Kitchen,118.4
31881,Product 31881,Wearables,987.73
31882,Product 31882,Sports,397.06
31883,Product 31883,Kitchen,442.77
31884,Product 31884,Wearables,556.46
31885,Product 31885,Kitchen,515.11
31886,Product 31886,Wearables,634.97
31887,Product 31887,Wearables,517.93
31888,Product 31888,Electronics,935.05
31889,Product 31889,Electronics,620.6
31890,Product 31890,Home Decor,179.88
31891,Product 31891,Home Decor,401.71
31892,Product 31892,Home Decor,685.09
31893,Product 31893,Electronics,390.01
31894,Product 31894,Wearables,109.73
31895,Product 31895,Home Decor,404.46
31896,Product 31896,Sports,339.22
31897,Product 31897,Kitchen,473.61
31898,Product 31898,Home Decor,153.46
31899,Product 31899,Electronics,999.54
31900,Product 31900,Kitchen,491.1
31901,Product 31901,Electronics,666.31
31902,Product 31902,Wearables,305.88
31903,Product 31903,Kitchen,966.1
31904,Product 31904,Wearables,404.65
31905,Product 31905,Home Decor,618.85
31906,Product 31906,Sports,125.06
31907,Product 31907,Sports,592.7
31908,Product 31908,Home Decor,356.72
31909,Product 31909,Kitchen,446.33
31910,Product 31910,Kitchen,7.91
31911,Product 31911,Electronics,564.14
31912,Product 31912,Home Decor,549.09
31913,Product 31913,Home Decor,208.91
31914,Product 31914,Kitchen,706.55
31915,Product 31915,Home Decor,597.65
31916,Product 31916,Kitchen,373.26
31917,Product 31917,Sports,720.31
31918,Product 31918,Wearables,811.03
31919,Product 31919,Kitchen,32.9
31920,Product 31920,Electronics,600.09
31921,Product 31921,Wearables,551.12
31922,Product 31922,Kitchen,339.45
31923,Product 31923,Kitchen,253.77
31924,Product 31924,Wearables,276.64
31925,Product 31925,Kitchen,522.53
31926,Product 31926,Sports,843.65
31927,Product 31927,Sports,225.39
31928,Product 31928,Sports,816.44
31929,Product 31929,Electronics,657.91
31930,Product 31930,Kitchen,146.3
31931,Product 31931,Electronics,56.1
31932,Product 31932,Sports,106.5
31933,Product 31933,Kitchen,686.51
31934,Product 31934,Wearables,60.72
31935,Product 31935,Kitchen,246.54
31936,Product 31936,Sports,851.35
31937,Product 31937,Home Decor,315.6
31938,Product 31938,Kitchen,664.63
31939,Product 31939,Sports,514.59
31940,Product 31940,Sports,646.75
31941,Product 31941,Electronics,212.79
31942,Product 31942,Home Decor,622.5
31943,Product 31943,Home Decor,630.54
31944,Product 31944,Home Decor,865.8
31945,Product 31945,Home Decor,921.55
31946,Product 31946,Electronics,76.93
31947,Product 31947,Sports,23.09
31948,Product 31948,Home Decor,23.23
31949,Product 31949,Electronics,140.48
31950,Product 31950,Wearables,757.33
31951,Product 31951,Wearables,451.52
31952,Product 31952,Electronics,312.13
31953,Product 31953,Home Decor,916.63
31954,Product 31954,Sports,731.48
31955,Product 31955,Wearables,273.8
31956,Product 31956,Home Decor,280.85
31957,Product 31957,Electronics,775.48
31958,Product 31958,Electronics,946.79
31959,Product 31959,Sports,310.02
31960,Product 31960,Electronics,444.99
31961,Product 31961,Wearables,161.44
31962,Product 31962,Sports,472.39
31963,Product 31963,Sports,680.63
31964,Product 31964,Electronics,194.42
31965,Product 31965,Kitchen,977.25
31966,Product 31966,Home Decor,887.25
31967,Product 31967,Electronics,884.1
31968,Product 31968,Wearables,191.83
31969,Product 31969,Electronics,172.28
31970,Product 31970,Electronics,477.67
31971,Product 31971,Home Decor,235.75
31972,Product 31972,Kitchen,69.45
31973,Product 31973,Wearables,621.31
31974,Product 31974,Electronics,904.53
31975,Product 31975,Electronics,107.53
31976,Product 31976,Home Decor,216.93
31977,Product 31977,Home Decor,180.45
31978,Product 31978,Home Decor,528.01
31979,Product 31979,Kitchen,744.54
31980,Product 31980,Electronics,593.21
31981,Product 31981,Kitchen,676.94
31982,Product 31982,Kitchen,931.42
31983,Product 31983,Wearables,49.03
31984,Product 31984,Electronics,509.22
31985,Product 31985,Wearables,92.2
31986,Product 31986,Wearables,910.12
31987,Product 31987,Kitchen,773.45
31988,Product 31988,Sports,642.85
31989,Product 31989,Kitchen,709.94
31990,Product 31990,Electronics,609.04
31991,Product 31991,Electronics,421.64
31992,Product 31992,Electronics,275.33
31993,Product 31993,Home Decor,726.88
31994,Product 31994,Wearables,866.07
31995,Product 31995,Kitchen,511.88
31996,Product 31996,Electronics,59.8
31997,Product 31997,Wearables,705.94
31998,Product 31998,Sports,62.42
31999,Product 31999,Wearables,839.68
32000,Product 32000,Electronics,112.95
32001,Product 32001,Wearables,54.03
32002,Product 32002,Wearables,455.94
32003,Product 32003,Electronics,498.28
32004,Product 32004,Electronics,904.71
32005,Product 32005,Home Decor,383.95
32006,Product 32006,Home Decor,238.21
32007,Product 32007,Kitchen,505.18
32008,Product 32008,Home Decor,844.16
32009,Product 32009,Electronics,814.1
32010,Product 32010,Wearables,325.53
32011,Product 32011,Sports,59.35
32012,Product 32012,Electronics,194.69
32013,Product 32013,Kitchen,467.75
32014,Product 32014,Electronics,818.55
32015,Product 32015,Home Decor,379.65
32016,Product 32016,Home Decor,678.31
32017,Product 32017,Home Decor,549.0
32018,Product 32018,Sports,889.35
32019,Product 32019,Wearables,529.09
32020,Product 32020,Electronics,625.8
32021,Product 32021,Home Decor,152.61
32022,Product 32022,Wearables,631.8
32023,Product 32023,Kitchen,446.61
32024,Product 32024,Wearables,772.84
32025,Product 32025,Wearables,118.45
32026,Product 32026,Home Decor,326.09
32027,Product 32027,Kitchen,327.46
32028,Product 32028,Electronics,748.1
32029,Product 32029,Electronics,48.88
32030,Product 32030,Sports,887.5
32031,Product 32031,Electronics,980.51
