order_id,order_date,customer_id,total_amount,order_status,timestamp,source_system
30787,2025-02-26,13024,4631.55,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30788,2025-02-26,34546,3451.36,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30789,2025-02-26,108,2264.2,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30790,2025-02-26,31956,1825.46,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30791,2025-02-26,11519,4185.15,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30792,2025-02-26,9948,1365.22,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30793,2025-02-26,1165,2574.95,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30794,2025-02-26,31338,4009.14,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30795,2025-02-26,29544,3881.15,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30796,2025-02-26,6146,3556.95,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30797,2025-02-26,17211,4928.01,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30798,2025-02-26,18,3345.15,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30799,2025-02-26,17328,2603.36,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30800,2025-02-26,11253,2207.07,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30801,2025-02-26,12549,2555.92,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30802,2025-02-26,16375,3864.31,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30803,2025-02-26,13003,4005.51,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30804,2025-02-26,31029,562.99,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30805,2025-02-26,17403,1481.88,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30806,2025-02-26,25029,1706.65,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30807,2025-02-26,33645,4335.13,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30808,2025-02-26,4283,2795.14,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30809,2025-02-26,7618,988.25,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30810,2025-02-26,11073,900.09,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30811,2025-02-26,7511,1352.03,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30812,2025-02-26,9941,1076.15,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30813,2025-02-26,17015,3917.42,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30814,2025-02-26,28618,2753.9,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30815,2025-02-26,26570,482.13,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30816,2025-02-26,10181,2562.15,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30817,2025-02-26,27563,471.91,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30818,2025-02-26,903,3586.23,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30819,2025-02-26,7434,2098.38,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30820,2025-02-26,27574,2767.4,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30821,2025-02-26,1780,2341.65,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30822,2025-02-26,29991,4545.28,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30823,2025-02-26,2387,3921.27,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30824,2025-02-26,2494,631.42,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30825,2025-02-26,23325,3118.88,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30826,2025-02-26,21713,31.45,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30827,2025-02-26,14731,746.17,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30828,2025-02-26,20078,1348.74,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30829,2025-02-26,19462,501.64,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30830,2025-02-26,22907,4727.44,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30831,2025-02-26,31658,4686.2,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30832,2025-02-26,16740,1995.46,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30833,2025-02-26,7589,3966.09,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30834,2025-02-26,16634,1623.77,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30835,2025-02-26,18944,2725.34,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30836,2025-02-26,24603,3756.09,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30837,2025-02-26,27580,1296.29,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30838,2025-02-26,24557,4831.6,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30839,2025-02-26,13278,2938.61,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30840,2025-02-26,15823,1177.45,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30841,2025-02-26,31124,3157.72,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30842,2025-02-26,10433,1410.1,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30843,2025-02-26,29018,4859.38,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30844,2025-02-26,14023,98.85,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30845,2025-02-26,26590,2014.02,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30846,2025-02-26,10250,3423.88,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30847,2025-02-26,32970,2627.67,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30848,2025-02-26,4191,4980.0,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30849,2025-02-26,34315,4763.01,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30850,2025-02-26,17604,3689.83,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30851,2025-02-26,14663,4399.43,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30852,2025-02-26,25766,4624.51,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30853,2025-02-26,21865,4772.9,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30854,2025-02-26,31218,2624.72,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30855,2025-02-26,22449,336.77,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30856,2025-02-26,8567,931.42,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30857,2025-02-26,239,490.75,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30858,2025-02-26,27182,2304.22,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30859,2025-02-26,16499,582.12,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30860,2025-02-26,16548,1912.36,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30861,2025-02-26,22460,804.79,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30862,2025-02-26,12950,1492.61,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30863,2025-02-26,3350,2999.95,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30864,2025-02-26,21425,2125.77,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30865,2025-02-26,34969,2459.97,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30866,2025-02-26,218,4376.53,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30867,2025-02-26,15561,1663.06,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30868,2025-02-26,11066,4942.13,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30869,2025-02-26,3220,4733.38,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30870,2025-02-26,5543,1684.91,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30871,2025-02-26,12951,2580.44,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30872,2025-02-26,30376,3263.0,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30873,2025-02-26,13438,1302.14,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30874,2025-02-26,11487,877.91,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30875,2025-02-26,6574,1153.19,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30876,2025-02-26,15921,4638.97,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30877,2025-02-26,11456,1185.47,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30878,2025-02-26,30476,1785.93,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30879,2025-02-26,17007,2314.36,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30880,2025-02-26,23645,2471.09,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30881,2025-02-26,26928,2822.14,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30882,2025-02-26,13906,2966.66,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30883,2025-02-26,9544,2597.93,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30884,2025-02-26,3201,1218.85,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30885,2025-02-26,29735,4416.34,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30886,2025-02-26,12636,3265.21,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30887,2025-02-26,12419,2889.03,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30888,2025-02-26,21101,534.14,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30889,2025-02-26,3202,2065.72,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30890,2025-02-26,14997,2300.66,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30891,2025-02-26,32399,1843.96,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30892,2025-02-26,7328,3475.96,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30893,2025-02-26,9942,71.5,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30894,2025-02-26,13743,1347.7,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30895,2025-02-26,1686,2439.44,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30896,2025-02-26,12002,2468.08,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30897,2025-02-26,24560,3903.11,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30898,2025-02-26,31087,1302.38,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30899,2025-02-26,12460,129.11,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30900,2025-02-26,8445,56.17,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30901,2025-02-26,18317,2449.64,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30902,2025-02-26,17378,3171.56,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30903,2025-02-26,6074,91.19,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30904,2025-02-26,27399,1267.83,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30905,2025-02-26,23763,4495.5,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30906,2025-02-26,1994,3161.18,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30907,2025-02-26,4801,3193.16,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30908,2025-02-26,29291,4109.92,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30909,2025-02-26,23749,4626.11,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30910,2025-02-26,20349,1282.14,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30911,2025-02-26,25624,3855.94,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30912,2025-02-26,33967,3559.36,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30913,2025-02-26,4439,3371.94,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30914,2025-02-26,5736,161.79,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30915,2025-02-26,22975,484.01,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30916,2025-02-26,23307,3177.26,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30917,2025-02-26,5420,1472.6,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30918,2025-02-26,21363,1818.93,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30919,2025-02-26,8146,3858.05,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30920,2025-02-26,5741,3561.5,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30921,2025-02-26,11335,4803.69,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30922,2025-02-26,27510,3965.23,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30923,2025-02-26,26437,3287.18,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30924,2025-02-26,24018,3155.36,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30925,2025-02-26,33186,3940.41,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30926,2025-02-26,21778,3470.33,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30927,2025-02-26,12679,4551.35,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30928,2025-02-26,14741,995.82,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30929,2025-02-26,2175,4536.58,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30930,2025-02-26,13275,1799.36,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30931,2025-02-26,25939,248.93,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30932,2025-02-26,8028,2313.25,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30933,2025-02-26,32216,2023.9,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30934,2025-02-26,34253,1438.74,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30935,2025-02-26,15591,2485.7,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30936,2025-02-26,4716,128.8,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30937,2025-02-26,12456,4486.59,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30938,2025-02-26,2781,3772.44,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30939,2025-02-26,3264,1325.32,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30940,2025-02-26,2442,3027.97,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30941,2025-02-26,22154,273.82,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30942,2025-02-26,26681,2158.39,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30943,2025-02-26,11085,2160.61,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30944,2025-02-26,34573,1020.9,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30945,2025-02-26,1951,856.6,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30946,2025-02-26,28944,1984.84,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30947,2025-02-26,1558,343.82,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30948,2025-02-26,23921,1219.78,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30949,2025-02-26,31670,2031.9,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30950,2025-02-26,8500,2348.15,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30951,2025-02-26,20611,4417.13,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30952,2025-02-26,11550,1873.83,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30953,2025-02-26,9680,1919.43,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30954,2025-02-26,5600,3605.72,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30955,2025-02-26,31353,4237.62,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30956,2025-02-26,13295,4078.25,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30957,2025-02-26,12742,4380.34,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30958,2025-02-26,31694,2470.39,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30959,2025-02-26,20084,3643.05,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30960,2025-02-26,6,495.11,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30961,2025-02-26,9219,3321.91,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30962,2025-02-26,4333,2054.92,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30963,2025-02-26,28682,2021.74,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30964,2025-02-26,20852,2937.41,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30965,2025-02-26,26123,2519.7,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30966,2025-02-26,7149,3753.14,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30967,2025-02-26,466,1669.62,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30968,2025-02-26,17758,564.52,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30969,2025-02-26,16635,3311.93,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30970,2025-02-26,19799,2657.5,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30971,2025-02-26,19077,3926.22,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30972,2025-02-26,187,2147.44,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30973,2025-02-26,19287,2132.61,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30974,2025-02-26,8323,3730.66,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30975,2025-02-26,11665,3573.06,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30976,2025-02-26,13018,3222.77,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30977,2025-02-26,22055,4152.41,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30978,2025-02-26,18757,740.46,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30979,2025-02-26,27167,96.61,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30980,2025-02-26,23605,3580.2,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30981,2025-02-26,9955,1863.16,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30982,2025-02-26,10063,1633.9,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30983,2025-02-26,31873,4480.67,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30984,2025-02-26,25660,3133.5,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30985,2025-02-26,13320,4186.54,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30986,2025-02-26,13735,1242.0,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30987,2025-02-26,31169,1483.8,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30988,2025-02-26,1650,556.83,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30989,2025-02-26,34987,449.6,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30990,2025-02-26,13150,1499.28,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30991,2025-02-26,13550,2273.67,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30992,2025-02-26,33661,1626.47,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30993,2025-02-26,8844,4303.44,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30994,2025-02-26,361,4352.46,PENDING,2025-02-26T10:18:49.019-07:00,Orders
30995,2025-02-26,25234,4766.18,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30996,2025-02-26,6248,70.43,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
30997,2025-02-26,27050,3908.97,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
30998,2025-02-26,20438,3868.24,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
30999,2025-02-26,3315,1626.44,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31000,2025-02-26,26087,3166.43,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31001,2025-02-26,24380,4994.08,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31002,2025-02-26,4164,1765.52,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31003,2025-02-26,3614,2454.63,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31004,2025-02-26,26107,4118.34,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31005,2025-02-26,27021,4726.41,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31006,2025-02-26,30450,4706.79,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31007,2025-02-26,23583,1331.54,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31008,2025-02-26,3763,3974.82,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31009,2025-02-26,16122,984.47,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31010,2025-02-26,25728,417.46,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31011,2025-02-26,13967,2373.62,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31012,2025-02-26,33476,3584.08,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31013,2025-02-26,7016,2520.58,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31014,2025-02-26,2164,1615.05,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31015,2025-02-26,15197,4588.64,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31016,2025-02-26,31637,1990.01,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31017,2025-02-26,26690,3779.18,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31018,2025-02-26,22545,1882.36,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31019,2025-02-26,26045,3006.85,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31020,2025-02-26,9091,1925.23,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31021,2025-02-26,8089,4107.88,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31022,2025-02-26,26561,3376.43,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31023,2025-02-26,21703,4370.24,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31024,2025-02-26,20604,4514.14,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31025,2025-02-26,3657,1602.69,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31026,2025-02-26,16644,4738.96,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31027,2025-02-26,27656,2048.06,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31028,2025-02-26,21711,4458.53,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31029,2025-02-26,34911,837.84,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31030,2025-02-26,3326,2592.0,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31031,2025-02-26,1678,4393.87,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31032,2025-02-26,10956,3243.5,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31033,2025-02-26,10557,4338.05,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31034,2025-02-26,16428,1746.06,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31035,2025-02-26,13139,589.92,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31036,2025-02-26,31381,263.25,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31037,2025-02-26,11058,3890.02,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31038,2025-02-26,21161,845.08,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31039,2025-02-26,19361,1577.94,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31040,2025-02-26,4500,4666.56,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31041,2025-02-26,27407,4772.17,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31042,2025-02-26,21216,3498.58,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31043,2025-02-26,33014,780.91,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31044,2025-02-26,27319,1623.86,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31045,2025-02-26,6024,1704.29,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31046,2025-02-26,22325,4172.01,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31047,2025-02-26,12463,3682.35,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31048,2025-02-26,3536,3175.6,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31049,2025-02-26,4120,1139.6,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31050,2025-02-26,3260,4996.79,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31051,2025-02-26,14035,4083.75,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31052,2025-02-26,4469,2253.65,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31053,2025-02-26,19320,2676.67,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31054,2025-02-26,21326,2819.56,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31055,2025-02-26,30188,2245.14,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31056,2025-02-26,20275,4379.87,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31057,2025-02-26,28905,2096.87,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31058,2025-02-26,33896,2678.42,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31059,2025-02-26,320,1939.1,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31060,2025-02-26,23256,2665.18,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31061,2025-02-26,13066,4425.0,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31062,2025-02-26,27111,3942.01,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31063,2025-02-26,5146,3379.38,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31064,2025-02-26,3919,2524.6,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31065,2025-02-26,32091,3351.72,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31066,2025-02-26,26727,1907.65,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31067,2025-02-26,25428,661.45,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31068,2025-02-26,17581,3595.37,CANCELLED,2025-02-26T10:18:49.019-07:00,Orders
31069,2025-02-26,18566,3971.12,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31070,2025-02-26,34061,16.73,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31071,2025-02-26,29932,2336.76,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31072,2025-02-26,33333,3627.53,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31073,2025-02-26,4896,4554.17,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31074,2025-02-26,21718,933.11,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31075,2025-02-26,19068,2928.41,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31076,2025-02-26,23769,681.46,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31077,2025-02-26,13246,2493.26,DELIVERED,2025-02-26T10:18:49.019-07:00,Orders
31078,2025-02-26,10464,1981.39,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31079,2025-02-26,11445,1983.38,SHIPPED,2025-02-26T10:18:49.019-07:00,Orders
31080,2025-02-26,25520,2682.23,PENDING,2025-02-26T10:18:49.019-07:00,Orders
31081,2025-02-26,3139,1070.45,PENDING,2025-02-26T10:18:49.019-07:00,Orders
