order_item_id,order_id,product_id,quantity,unit_price
30935,29124,15980,6,438.94
30936,24516,6833,3,214.83
30937,22268,17666,7,110.42
30938,17944,34363,5,147.3
30939,10963,17428,5,463.81
30940,3899,7061,5,230.38
30941,11752,20447,8,357.27
30942,22375,11127,3,46.09
30943,32735,20665,8,96.82
30944,11413,33247,8,128.13
30945,33447,27908,6,283.79
30946,6796,19727,1,134.41
30947,34132,4566,1,142.36
30948,12576,17376,4,276.12
30949,21400,18564,4,382.07
30950,27028,7108,3,457.02
30951,32756,26068,2,153.38
30952,17782,34990,9,218.36
30953,28121,33308,2,156.89
30954,20020,18469,3,125.49
30955,28459,32680,8,84.74
30956,28623,33391,10,169.85
30957,21618,32823,8,310.66
30958,29473,3718,6,264.28
30959,27253,28720,2,367.72
30960,4967,28126,7,443.58
30961,14533,7346,5,159.97
30962,29073,23317,9,290.46
30963,34572,14155,9,430.81
30964,18123,33582,2,83.25
30965,20807,31031,4,100.06
30966,28585,6938,1,321.33
30967,33026,3409,9,56.05
30968,507,28067,5,368.28
30969,26444,6178,5,118.65
30970,11244,22372,8,449.54
30971,2417,29054,7,472.59
30972,22489,12039,9,408.67
30973,34295,16343,2,94.33
30974,14093,34141,3,180.06
30975,13730,33863,3,296.21
30976,6229,20706,5,127.64
30977,17683,4039,7,406.44
30978,17700,26449,5,101.79
30979,3206,23075,2,402.06
30980,2578,3407,9,91.06
30981,1315,17976,5,353.27
30982,21215,5747,7,291.8
30983,24832,30392,8,100.24
30984,15321,7853,1,420.1
30985,21707,22257,7,19.08
30986,25553,24895,3,188.73
30987,15586,11265,7,144.99
30988,13016,22832,1,245.72
30989,6071,15785,2,60.46
30990,5024,25659,8,138.62
30991,20412,12387,7,214.24
30992,20364,30954,10,124.95
30993,6140,19058,6,276.96
30994,6439,6586,5,368.28
30995,12549,4391,10,372.17
30996,26121,14235,4,315.6
30997,22688,14516,9,470.9
30998,11689,26593,1,423.41
30999,2846,8866,7,197.18
31000,34544,19513,5,134.96
31001,16421,29707,8,449.86
31002,20358,33122,7,473.98
31003,2671,15624,9,132.37
31004,24703,15574,7,252.08
31005,17957,19283,1,82.46
31006,1651,31932,1,172.89
31007,25919,11744,1,383.66
31008,6845,26984,8,495.43
31009,27152,7780,7,14.5
31010,2732,8400,8,474.48
31011,33526,26600,8,423.38
31012,4664,26090,8,393.94
31013,7421,399,2,315.06
31014,22638,31918,6,32.77
31015,326,33229,7,111.7
31016,4880,4401,6,122.38
31017,25274,8830,3,105.95
31018,6655,30081,8,346.47
31019,23146,5304,9,227.88
31020,26155,2466,3,119.49
31021,18321,10965,10,57.81
31022,22997,34166,1,406.54
31023,14291,18,4,330.59
31024,32313,3987,7,323.82
31025,14971,18495,8,481.1
31026,27420,30982,5,361.25
31027,10053,16884,2,211.27
31028,4753,7655,8,189.72
31029,28382,3002,1,368.33
31030,28196,1619,3,210.47
31031,1722,25875,4,313.04
31032,6102,32663,2,412.22
31033,11619,32606,6,314.44
31034,3778,1529,5,106.18
31035,5499,28740,10,218.08
31036,27125,27852,10,372.76
31037,15960,34681,9,336.95
31038,22275,27695,7,381.95
31039,27960,20862,3,210.82
31040,16038,31541,4,400.56
31041,19188,10101,7,498.93
31042,11288,27790,2,455.75
31043,8923,34995,4,305.4
31044,6587,27586,10,186.33
31045,22060,20446,5,385.1
31046,15850,13937,2,376.57
31047,13438,31753,7,211.03
31048,30850,31887,7,7.25
31049,28496,25411,2,245.86
31050,25137,2816,2,249.7
31051,17232,11226,9,421.57
31052,7915,19620,6,491.09
31053,29376,10010,2,5.45
31054,28340,3466,7,334.0
31055,3362,15687,7,485.41
31056,3484,14074,8,234.34
31057,28903,20622,9,334.89
31058,22533,22697,10,356.46
31059,26126,28527,8,192.64
31060,20716,283,1,217.43
31061,23990,3573,7,126.29
31062,11494,20083,8,376.95
31063,30641,14670,9,203.87
31064,32505,10408,3,291.93
31065,20953,12927,2,402.48
31066,22583,33945,7,131.68
31067,11569,19895,1,454.15
31068,32319,12320,6,396.12
31069,27000,30532,7,417.87
31070,19793,28993,3,453.59
31071,19256,24876,3,395.44
31072,32232,33444,9,350.76
31073,18921,19204,6,186.07
31074,24965,6003,5,383.27
31075,10544,27256,6,13.31
31076,4453,21985,5,391.37
31077,1361,17245,7,179.34
31078,10654,22944,4,432.76
31079,7274,29024,4,207.88
31080,31510,7557,4,369.3
31081,24518,16493,4,398.35
31082,13358,6808,7,96.3
31083,2900,2886,10,125.44
31084,26912,33296,7,254.56
31085,28509,33108,3,364.34
31086,7241,14850,3,180.36
31087,11974,15214,8,459.97
31088,24036,16882,8,399.36
31089,12159,21585,4,412.55
31090,9699,33230,2,487.5
31091,22589,19767,1,92.05
31092,5124,20139,3,347.38
31093,5949,8498,7,298.47
31094,5256,18646,8,202.91
31095,9235,34480,4,450.0
31096,25947,14639,4,364.37
31097,18805,5257,2,239.85
31098,26141,25465,10,440.19
31099,32580,20670,5,207.92
31100,11559,7130,8,325.54
31101,33798,9503,3,280.61
31102,29345,3126,4,418.32
31103,24350,9192,6,200.01
31104,1189,34853,6,456.06
31105,20231,28406,2,311.09
31106,22480,16073,7,268.3
31107,21445,32473,5,116.81
31108,17122,33572,10,297.85
31109,17129,9366,8,308.55
31110,1082,34719,7,288.01
31111,8937,32498,8,183.31
31112,27611,31940,3,393.55
31113,12993,31890,2,173.65
31114,54,14457,10,195.18
31115,11132,17027,1,465.61
31116,29394,15699,3,497.35
31117,682,25519,4,39.64
31118,4712,18055,4,213.59
31119,30043,11643,10,100.7
31120,4088,16953,1,224.4
31121,28405,25881,6,235.72
31122,34624,31956,2,30.25
31123,12202,10025,4,133.25
31124,5813,4958,9,289.12
31125,4663,12393,3,184.01
31126,25120,8230,1,250.93
31127,14237,25411,10,417.93
31128,18456,14147,5,30.06
31129,21167,13038,3,165.58
31130,32041,30487,9,495.0
31131,32401,34033,9,315.74
31132,9764,13812,3,385.27
31133,13396,2322,6,191.65
31134,868,804,1,344.5
31135,23947,34142,8,190.04
31136,3571,23100,6,472.81
31137,21834,666,6,193.42
31138,16744,1330,6,403.25
31139,14491,28311,5,252.37
31140,25244,20473,5,321.71
31141,11477,28775,9,107.59
31142,19273,33432,1,230.86
31143,10751,1205,10,226.0
31144,2985,32906,10,54.86
31145,28852,11090,1,54.43
31146,5004,20989,9,347.33
31147,29191,22804,5,488.42
31148,31976,10609,7,443.07
31149,11496,14971,7,100.65
31150,7020,19860,8,30.12
31151,20683,19986,5,79.23
31152,32602,29510,8,154.74
31153,27658,32867,9,21.47
31154,6265,7966,6,326.98
31155,30803,28612,2,128.44
31156,13902,14426,10,85.29
31157,23289,25966,7,18.54
31158,14479,14661,8,432.44
31159,32477,15745,5,247.2
31160,1435,22632,9,407.18
31161,5231,24859,4,145.43
31162,22666,265,6,96.39
31163,29661,22869,2,378.08
31164,16663,5773,9,248.19
31165,18831,7710,8,142.37
31166,15218,25410,2,73.68
31167,27062,23267,7,85.69
31168,4733,26081,1,152.1
31169,17118,28590,7,366.61
31170,31329,7988,10,267.06
31171,12875,578,3,102.14
31172,21306,27661,5,366.37
31173,30531,6894,5,155.93
31174,16930,18884,10,409.61
31175,26686,27291,4,366.54
31176,34308,31103,5,347.08
31177,14855,11607,1,36.71
31178,15528,5228,3,234.81
31179,840,21444,3,65.61
31180,14959,29994,3,497.71
31181,20772,13219,1,269.1
31182,8826,22752,4,195.4
31183,14266,11892,9,440.69
31184,8359,22236,7,323.0
31185,19313,20037,3,422.88
31186,29055,2982,3,355.65
31187,2929,11772,5,51.5
31188,10530,18277,8,35.3
31189,9311,33175,1,483.66
31190,29358,28028,9,348.36
31191,15169,32634,8,330.11
31192,30628,28687,10,181.75
31193,3516,12424,9,24.53
31194,19662,12711,7,323.91
31195,6110,5056,4,493.12
31196,31930,4866,10,198.04
31197,3438,34083,6,497.74
31198,16859,12677,7,254.19
31199,21306,20762,9,434.39
31200,7803,9322,9,394.75
31201,1071,10986,9,451.96
31202,7241,12254,6,471.2
31203,2334,10369,1,119.93
31204,1239,23844,7,379.27
31205,7184,6807,5,373.41
31206,21162,20777,2,96.96
31207,1413,16393,9,25.09
31208,6739,26003,7,466.2
31209,21584,7880,8,413.96
31210,18866,32868,9,170.35
31211,17328,892,6,421.71
31212,4359,10345,8,348.57
31213,2829,171,9,390.43
31214,2069,14113,8,203.21
31215,11001,27025,6,170.94
31216,2482,21179,7,307.39
31217,10933,32209,10,245.43
31218,33584,13289,3,384.44
31219,31699,5035,5,281.58
31220,6754,6270,2,340.32
31221,8832,6863,1,438.03
31222,8036,31854,6,273.01
31223,10608,30122,8,354.3
31224,22642,6057,7,58.28
31225,3468,427,5,23.39
31226,14595,20986,1,75.58
31227,2635,5375,8,39.64
31228,11789,5833,5,122.66
31229,20786,4279,8,444.35
31230,18876,26025,2,321.05
31231,1285,25202,4,461.24
31232,25481,3138,8,430.14
31233,21181,16998,4,125.63
31234,1744,231,5,406.54
31235,32623,22170,9,38.87
31236,4922,7049,1,251.36
31237,33692,7527,1,32.22
31238,30200,4550,2,293.11
31239,8083,14023,9,30.75
31240,16762,24149,1,440.69
31241,19519,109,6,49.79
31242,3688,31935,7,488.33
31243,1727,20470,7,324.72
31244,24703,9281,8,356.77
31245,27999,1350,9,365.8
31246,4874,30490,6,298.58
31247,7517,19413,6,148.98
31248,10594,10020,6,403.56
31249,27496,33326,9,222.4
31250,29417,27181,1,242.26
31251,9495,6127,6,422.69
31252,7798,18097,5,114.46
31253,1938,24197,2,332.2
31254,5380,12905,7,34.28
31255,28323,6206,5,191.54
31256,13733,27157,3,268.34
31257,27021,17936,1,267.15
31258,941,23326,9,216.13
31259,22543,21477,6,17.05
31260,19402,34414,6,180.37
31261,6793,32567,3,250.52
31262,9173,21742,4,136.38
31263,17189,1908,3,312.63
31264,17246,23528,2,103.42
31265,11318,5686,10,102.08
31266,10069,26291,3,480.88
31267,8698,33866,7,368.99
31268,13578,5895,6,57.33
31269,12964,1500,4,410.62
31270,22327,14746,8,250.74
31271,20895,15489,5,240.19
31272,10458,9398,5,335.6
31273,33239,13675,5,260.0
31274,25699,31997,9,151.69
31275,21929,28347,2,15.86
31276,12742,11099,5,70.61
31277,22183,16290,10,16.6
31278,10113,28598,8,465.64
31279,20707,18190,1,431.01
31280,22945,30057,4,221.55
31281,737,28170,7,133.73
31282,9927,5328,2,326.54
31283,23080,25554,6,75.29
31284,1117,16738,6,250.16
31285,3629,27201,6,480.3
31286,31101,13718,1,273.78
31287,14665,10300,8,445.99
31288,20529,27954,5,331.82
31289,19221,15843,10,348.57
31290,14090,3213,3,351.04
31291,2507,11836,4,155.15
31292,21633,11332,3,41.22
31293,4570,28764,4,198.47
31294,21179,11094,6,247.33
31295,8132,32585,6,424.28
31296,31141,25656,1,212.08
31297,30981,34575,3,272.82
31298,19142,31090,5,176.59
31299,10385,25084,9,367.94
31300,25656,3810,9,330.97
31301,19807,8103,3,18.45
31302,24507,2367,4,386.21
31303,10314,20226,10,88.33
31304,5827,9259,3,60.33
31305,2627,28167,3,490.69
31306,8660,26536,4,178.07
31307,3952,31248,5,467.42
31308,17906,15000,3,109.34
31309,2029,3674,5,156.48
31310,16285,14041,5,57.23
31311,20707,6954,6,204.67
31312,10911,26574,4,394.11
31313,18164,1090,10,48.32
31314,28364,22445,2,368.05
31315,26231,11343,6,354.45
31316,24020,34624,3,209.59
31317,27198,22399,6,22.35
31318,6693,12103,2,145.82
31319,9744,3315,8,206.28
31320,3188,4037,10,298.02
31321,32680,6286,8,67.01
31322,12044,12098,3,97.83
31323,7228,34796,10,58.53
31324,10671,32357,7,44.56
31325,31646,2927,2,67.54
31326,32190,2534,4,73.11
31327,571,11903,9,273.19
31328,6376,29263,4,274.77
31329,15461,29550,5,212.41
31330,34076,13885,4,489.59
31331,20333,24660,2,141.66
31332,20849,34237,6,476.19
31333,6300,5483,8,472.91
31334,17007,28776,10,433.53
31335,10817,2587,9,266.44
31336,2591,3082,9,336.83
31337,31268,5025,2,333.65
31338,26169,34043,1,391.95
31339,4440,10676,2,376.34
31340,8034,2318,8,28.41
31341,9215,15224,1,497.59
31342,8582,10605,1,362.49
31343,4565,16273,8,178.12
31344,30576,32452,3,78.11
31345,6976,13984,2,300.45
31346,13053,34431,5,99.6
31347,27532,21518,6,233.36
31348,19475,30801,9,299.46
31349,8550,29308,7,318.74
31350,30428,13612,4,291.33
31351,18798,34264,6,289.28
31352,25097,34010,3,356.19
31353,19993,31529,7,466.93
31354,31928,6136,5,282.1
31355,28025,19704,6,447.6
31356,10719,28339,8,321.18
31357,26474,12966,10,269.86
31358,29053,1328,4,496.68
31359,26726,6555,9,267.36
31360,7503,9666,10,247.57
31361,10735,5419,10,231.12
31362,28743,11903,4,69.76
31363,19773,28767,3,167.17
31364,7427,18605,2,417.1
31365,14756,22674,10,188.91
31366,34695,23927,9,45.05
31367,21021,25150,9,298.29
31368,24863,20493,2,232.7
31369,29907,32831,1,50.87
31370,27715,25564,1,280.97
31371,13800,16408,4,397.68
31372,34067,17392,5,133.77
31373,24535,11254,9,111.56
31374,33224,3082,6,471.47
31375,15367,14593,6,440.34
31376,26769,15794,4,176.59
31377,23118,27032,4,61.84
31378,13252,4407,6,111.95
31379,27862,31698,8,202.66
31380,34351,3935,4,95.39
31381,9446,12898,3,337.45
31382,21960,27836,8,418.71
31383,22088,20837,6,200.99
31384,11645,11338,6,490.74
31385,34177,22464,2,207.56
31386,28190,6768,7,466.43
31387,31167,33056,10,296.85
31388,7891,23603,7,142.96
31389,27055,7969,3,458.99
31390,27386,24937,6,478.48
31391,20573,29358,7,60.56
31392,30817,12363,7,332.39
31393,18809,339,3,424.85
31394,19110,9407,1,368.57
31395,2603,6413,3,329.47
31396,24175,9711,3,105.6
31397,24397,1555,2,252.58
31398,21135,33384,2,459.28
31399,5081,1819,10,482.25
31400,7978,185,7,95.66
31401,10450,1123,3,260.66
31402,18341,28609,5,18.72
31403,21089,10498,8,476.01
31404,32647,19249,9,226.75
31405,31163,33697,7,179.06
31406,18753,1179,3,178.36
31407,26969,34669,8,24.05
31408,19416,1687,9,72.72
31409,5634,20455,6,264.31
31410,31486,22232,6,383.0
31411,26247,17374,2,35.46
31412,29168,24282,7,44.35
31413,21793,31624,10,469.89
31414,1104,28201,5,392.24
31415,19431,23228,6,147.38
31416,19783,22169,4,279.48
31417,28314,2816,9,126.44
31418,13632,26631,10,360.95
31419,7868,14074,3,281.26
31420,7276,20237,8,187.52
31421,31724,8892,6,98.41
31422,20664,29074,2,412.87
31423,15386,1639,7,351.95
31424,10544,29450,2,183.33
31425,17925,12035,10,223.49
31426,4044,3079,7,168.69
31427,23238,33410,7,55.07
31428,13886,27500,6,262.71
31429,6032,24881,9,277.11
31430,8413,6439,10,382.05
31431,16370,17057,5,98.88
31432,33299,27832,7,170.13
31433,31970,8654,3,16.57
31434,9746,23223,6,268.89
31435,26574,34939,6,213.18
31436,7918,32018,10,249.59
31437,997,25163,7,447.75
31438,12792,4785,10,184.97
31439,6129,20577,3,401.25
31440,9966,23770,3,364.24
31441,19298,23765,6,48.9
31442,29617,21407,1,75.79
31443,25536,33386,2,299.04
31444,18190,22102,9,89.47
31445,18694,14462,3,464.16
31446,7995,29813,4,36.14
31447,32211,2391,1,355.13
31448,3925,1732,10,123.63
31449,29183,8655,10,208.48
31450,27469,15750,7,117.44
31451,3141,651,4,226.44
31452,29581,15451,5,150.27
31453,12743,24112,10,312.53
31454,11178,20965,5,288.32
31455,27650,14098,9,452.48
31456,4251,10304,3,294.93
31457,30680,4883,9,420.9
31458,10029,11908,4,441.61
31459,18950,7564,9,187.91
31460,10649,34269,8,12.98
31461,4368,15070,1,271.2
31462,29715,22199,1,199.19
31463,10320,4040,9,279.47
31464,29080,4086,9,472.23
31465,33594,19152,6,69.3
31466,24549,24132,10,218.68
31467,8769,26416,9,450.62
31468,32072,33205,6,350.14
31469,27194,10854,3,49.22
31470,17121,20112,2,214.33
31471,4318,22203,6,65.89
31472,9244,29032,9,231.75
31473,25198,21586,8,47.02
31474,15565,3570,9,77.29
31475,14631,1931,10,216.22
31476,2686,19939,10,11.61
31477,15055,4784,3,357.46
31478,559,14961,9,253.38
31479,612,19548,8,40.74
31480,31080,30117,7,427.03
31481,8861,23468,7,108.86
31482,10034,3400,8,299.03
31483,4829,14451,7,253.01
31484,18416,34499,10,371.13
31485,10581,28040,8,69.89
31486,11800,25965,7,161.22
31487,30709,14093,2,332.95
31488,23323,25176,1,482.78
31489,31833,24534,10,75.0
31490,15093,27899,6,222.08
31491,29183,10242,2,322.84
31492,9790,27412,10,149.35
31493,33950,5197,6,284.05
31494,27563,27963,4,207.15
31495,26623,24050,10,107.59
31496,12441,26547,7,262.34
31497,26273,18279,3,289.89
31498,12098,26923,9,40.3
31499,34339,27595,9,406.75
31500,17821,8126,10,236.09
31501,31807,31261,3,105.38
31502,31602,8585,6,271.31
31503,24352,22212,1,250.04
31504,20990,9428,7,465.05
31505,18857,15832,2,352.73
31506,261,33152,3,106.23
31507,26154,5854,7,265.8
31508,25185,30111,9,46.08
31509,5145,29601,10,307.21
31510,2860,10405,6,467.05
31511,25863,1110,5,401.96
31512,6247,9427,6,51.22
31513,14656,14705,9,20.13
31514,24486,6761,9,280.72
31515,15419,5158,8,382.8
31516,27831,8724,9,365.5
31517,7037,25004,9,109.2
31518,32071,8998,9,352.84
31519,8764,24003,5,22.54
31520,10155,15759,1,308.3
31521,29442,9150,4,39.29
31522,32005,23516,8,413.94
31523,26298,12722,10,45.76
31524,28710,30588,10,479.67
31525,13175,10578,10,381.57
31526,24970,10845,8,480.44
31527,32755,12630,6,484.56
31528,8337,14903,6,440.77
31529,2209,27994,10,86.4
31530,13895,17539,5,351.24
31531,20567,3031,4,235.56
31532,13096,23233,6,416.23
31533,6786,136,1,186.53
31534,16524,33112,8,436.03
31535,1926,26560,4,489.78
31536,19281,28128,1,230.06
31537,16659,32844,1,437.09
31538,12693,10787,8,83.04
31539,2420,25548,6,90.37
31540,30439,15129,2,262.09
31541,468,19433,3,322.85
31542,27413,863,2,95.65
31543,12976,24664,6,478.85
31544,32375,22252,1,274.9
31545,29112,10367,3,361.27
31546,2283,24676,10,475.79
31547,24691,15059,2,499.76
31548,31767,28563,10,173.17
31549,8314,32185,1,389.74
31550,31560,14767,5,60.67
31551,27639,104,10,202.88
31552,6392,3883,4,148.28
31553,17549,24924,9,282.84
31554,9923,15986,9,171.75
31555,19455,16387,4,200.77
31556,33529,22505,5,124.72
31557,30721,29798,6,222.2
31558,9945,13112,10,27.74
31559,16718,4209,10,57.42
31560,23137,22785,1,497.72
31561,31120,2065,7,295.14
31562,25438,26424,10,118.16
31563,1829,23906,1,185.01
31564,11659,2725,1,486.76
31565,28396,9434,9,373.08
31566,23736,23553,8,436.28
31567,19580,17125,5,116.11
31568,21619,1458,2,212.16
31569,18969,22381,2,427.87
31570,13431,25645,5,304.72
31571,8484,19977,1,476.69
31572,18556,6135,9,443.95
31573,3917,34646,10,451.26
31574,10713,14705,1,206.95
31575,6095,5669,8,316.24
31576,2387,16399,7,232.7
31577,19607,22570,8,447.14
31578,22738,2841,7,346.27
31579,5325,29716,1,363.62
31580,25126,24230,5,307.74
31581,15821,33414,2,283.87
31582,1051,7044,2,27.29
31583,3937,9348,5,315.69
31584,28329,4045,2,322.78
31585,15030,13026,3,288.96
31586,31006,11741,8,402.73
31587,560,5867,8,54.94
31588,18422,13256,4,461.96
31589,4765,2706,10,399.11
31590,5497,998,1,430.58
31591,33587,23709,4,318.28
31592,11597,1083,5,329.46
31593,21584,27144,7,80.23
31594,32642,23152,3,430.3
31595,31319,17397,8,292.19
31596,18175,10452,8,196.98
31597,3122,29669,8,309.43
31598,10612,34999,5,291.94
31599,12066,3896,1,71.01
31600,10827,33736,8,460.56
31601,8845,5468,4,38.13
31602,31223,27460,1,377.77
31603,21233,32589,1,134.53
31604,16837,6389,2,364.17
31605,20709,27142,8,391.48
31606,34722,23345,5,203.25
31607,16532,7965,7,336.9
31608,9669,546,10,242.67
31609,21477,15741,8,152.27
31610,17263,15781,2,263.29
31611,14910,15667,8,348.4
31612,33857,10672,7,153.1
31613,22061,6361,5,429.63
31614,32070,33574,1,486.21
31615,18728,27863,2,362.92
31616,16271,18002,5,322.52
31617,16255,19537,2,114.39
31618,6808,23225,2,280.83
31619,1984,8088,7,464.03
31620,3287,1351,2,118.82
31621,12729,33777,2,365.08
31622,24011,23438,8,334.51
31623,26827,1794,6,146.58
31624,33831,21046,9,459.88
31625,12832,10243,4,427.6
31626,8815,3147,5,405.3
31627,33715,13848,6,452.18
31628,33913,3497,4,332.91
31629,29716,19756,5,279.61
31630,4890,20001,5,144.08
31631,27132,30121,3,141.95
31632,29783,27809,7,284.58
31633,20136,21438,1,29.63
31634,32059,22967,8,474.83
31635,7991,27164,4,153.12
31636,11298,25904,8,153.93
31637,10524,26044,3,50.31
31638,24225,13213,2,154.07
31639,30406,15022,1,272.04
31640,943,10092,7,414.49
31641,17949,14793,7,134.54
31642,33313,13397,5,322.57
31643,25142,20134,5,22.08
31644,23257,28719,2,246.37
31645,8428,14235,3,114.84
31646,1013,27789,3,245.68
31647,11533,20447,5,426.67
31648,26957,12533,9,489.03
31649,33096,8909,8,207.19
31650,8739,27596,4,35.43
31651,23440,5193,2,482.19
31652,24901,23189,5,433.56
31653,20448,1,10,423.26
31654,26740,10439,2,155.51
31655,871,19037,8,43.16
31656,8135,18801,1,464.3
31657,3246,19146,7,466.97
31658,7653,28165,5,14.74
31659,24563,8997,4,202.02
31660,27258,18111,1,171.88
31661,23669,20543,6,172.15
31662,11513,11709,5,247.99
31663,6886,25710,7,419.78
31664,8859,27482,3,226.66
31665,6667,16865,6,238.9
31666,32842,7758,1,474.17
31667,17162,24089,7,197.29
31668,12938,5064,7,58.99
31669,33870,4695,8,146.73
31670,9296,27305,5,171.97
31671,10405,29362,3,117.79
31672,28443,17207,8,437.72
31673,22920,34294,1,237.58
31674,34652,7503,6,419.75
31675,30945,14003,3,105.63
31676,17554,21974,2,350.52
31677,21495,4207,9,233.27
31678,2762,24075,10,484.26
31679,10493,22222,4,435.0
31680,34060,15700,5,321.4
31681,26892,22857,2,257.74
31682,18028,24364,10,367.59
31683,12224,29838,5,483.63
31684,13840,31872,2,73.62
31685,29783,25389,7,328.36
31686,25611,32626,1,179.44
31687,5028,7790,3,267.16
31688,30840,27598,5,338.84
31689,17168,26749,4,163.95
31690,1972,3452,5,360.56
31691,11323,29606,5,211.69
31692,22988,22601,4,258.97
31693,33662,1859,9,214.95
31694,19526,25989,3,41.71
31695,20516,21494,1,104.17
31696,5747,16057,6,115.6
31697,14492,1453,6,224.06
31698,113,11311,7,354.47
31699,19385,30557,5,460.42
31700,4818,32423,10,326.2
31701,16494,19789,1,416.37
31702,25126,2250,7,366.99
31703,8989,23337,1,443.52
31704,22134,15160,3,171.44
31705,8058,10216,1,14.08
31706,6936,33608,2,104.92
31707,30960,4436,5,252.76
31708,10949,82,1,427.83
31709,32280,15584,10,462.65
31710,28640,27842,6,432.53
31711,5525,3349,1,246.28
31712,23345,15620,3,102.56
31713,30090,23861,6,334.41
31714,30989,11494,6,15.32
31715,26433,13263,7,271.47
31716,24211,4004,7,224.66
31717,11650,144,9,225.75
31718,26220,11093,6,34.51
31719,29938,34533,8,221.94
31720,15469,25449,1,488.28
31721,32153,3124,8,367.06
31722,10095,32956,5,129.39
31723,11428,11155,4,359.15
31724,6513,15821,4,11.72
31725,17051,30628,9,318.36
31726,8864,10947,7,392.23
31727,3927,18286,2,308.49
31728,24925,17896,8,180.92
31729,6424,3558,2,278.63
31730,4089,3766,10,327.22
31731,9939,27668,10,230.59
31732,17372,23573,7,194.45
31733,15987,23569,2,53.68
31734,12424,9702,9,236.84
31735,25947,27903,4,168.33
31736,14465,8164,6,106.86
31737,10452,2487,10,354.92
31738,6138,10861,10,458.34
31739,17657,32815,4,245.24
31740,33145,32517,4,249.76
31741,12579,21704,9,146.43
31742,15959,33985,10,82.87
31743,20464,26040,2,133.63
31744,32094,5165,7,352.75
31745,6157,10440,10,170.45
31746,29881,20798,8,224.96
31747,7419,6750,6,114.28
31748,17585,1310,4,469.83
31749,11123,23050,2,86.75
31750,18410,16795,4,18.66
31751,3153,9933,8,237.63
31752,33798,6612,8,252.45
31753,19594,6716,7,310.13
31754,24502,11033,7,461.94
31755,33810,6728,8,495.06
31756,11062,11450,4,116.45
31757,26391,28778,2,257.2
31758,1938,24421,4,273.87
31759,8964,22669,3,37.06
31760,33482,25337,9,485.61
31761,7932,21910,9,243.13
31762,20338,21718,2,78.04
31763,22574,26008,2,184.07
31764,2317,10582,3,165.79
31765,14780,17368,1,224.58
31766,33745,715,8,61.93
31767,4782,22099,3,19.74
31768,13008,25899,7,230.08
31769,31608,322,1,430.86
31770,34485,19134,3,414.99
31771,450,13040,10,457.81
31772,21847,255,10,306.85
31773,11,23739,9,246.37
31774,14862,31280,2,363.7
31775,19200,29445,2,12.02
31776,9004,3660,1,103.82
31777,31471,5054,6,474.54
31778,1095,20717,2,108.9
31779,6798,16712,3,489.1
31780,9738,29306,2,141.54
31781,11038,29773,10,196.66
31782,16629,17780,3,18.99
31783,3701,32884,4,135.49
31784,13976,9345,6,82.55
31785,21343,25209,6,203.55
31786,13036,17678,10,219.71
31787,21416,10554,6,132.97
31788,19434,2363,10,322.9
31789,23871,30982,4,67.67
31790,14836,8545,5,442.81
31791,9955,24487,1,489.6
31792,22522,1787,1,482.78
31793,20969,8924,6,230.0
31794,23190,15668,2,204.89
31795,30496,7630,6,437.05
31796,26202,14703,8,440.29
31797,32721,26720,10,293.6
31798,10740,26894,7,423.57
31799,22648,13656,9,189.85
31800,34624,19247,9,277.35
31801,34750,1496,8,456.5
31802,23225,21627,5,164.92
31803,18375,10834,10,384.34
31804,10942,17837,8,269.69
31805,19273,3118,8,476.53
31806,19607,25957,6,367.31
31807,17303,30840,8,116.92
31808,14657,19387,4,71.57
31809,8929,26116,4,142.04
31810,16336,22372,6,117.8
31811,23090,33186,4,156.25
31812,17450,34807,6,352.17
31813,26760,11721,3,177.13
31814,24557,23503,9,296.72
31815,15555,3726,2,289.38
31816,20427,27685,7,94.85
31817,19645,13203,10,329.5
31818,33643,20849,7,269.21
31819,22492,14098,2,150.75
31820,16117,28159,4,214.4
31821,6921,7896,3,471.85
31822,9408,10183,2,117.86
31823,9572,6997,6,242.32
31824,15947,20411,6,479.04
31825,21799,7605,9,100.37
31826,2071,4881,10,50.63
31827,15794,5791,3,242.93
31828,19241,23021,9,136.3
31829,32196,32459,6,262.39
31830,19793,13230,3,179.33
31831,22111,11669,5,65.41
31832,24574,29162,3,223.57
31833,16179,1257,5,141.6
31834,17755,22875,2,244.06
31835,13425,13255,10,393.71
31836,11730,11250,4,368.34
31837,23522,21411,6,116.21
31838,14645,13668,6,261.63
31839,5481,2420,2,138.27
31840,24406,12055,10,157.48
31841,18672,26413,10,487.43
31842,10633,8641,8,273.79
31843,34256,33941,4,322.59
31844,6525,14846,7,12.88
31845,12205,19368,7,262.11
31846,27582,11460,4,436.82
31847,8782,5815,8,476.44
31848,32390,18497,1,210.5
31849,33223,9600,10,214.16
31850,30629,15790,8,430.65
31851,8792,10532,10,262.68
31852,10762,30675,10,401.37
31853,8387,17150,2,48.8
31854,13078,32158,1,314.61
31855,30247,18318,8,156.7
31856,16587,32805,4,377.25
31857,10057,7225,2,63.99
31858,6073,32136,7,122.78
31859,17512,23863,7,458.43
31860,3241,23810,5,453.84
31861,12389,4096,5,174.64
31862,17962,17580,5,153.51
31863,14303,5697,5,429.13
31864,23983,31989,2,116.26
31865,33642,26618,2,320.7
31866,5832,20585,7,330.87
31867,3831,18746,7,345.81
31868,14186,4434,2,199.9
