product_id,product_name,category,price
26233,Product 26233,Wearables,279.0
26234,Product 26234,Wearables,509.83
26235,Product 26235,Home Decor,403.63
26236,Product 26236,Electronics,147.03
26237,Product 26237,Wearables,563.26
26238,Product 26238,Sports,922.57
26239,Product 26239,Kitchen,691.94
26240,Product 26240,Sports,428.1
26241,Product 26241,Electronics,579.19
26242,Product 26242,Sports,444.26
26243,Product 26243,Electronics,377.74
26244,Product 26244,Kitchen,211.69
26245,Product 26245,Electronics,44.58
26246,Product 26246,Electronics,13.58
26247,Product 26247,Electronics,132.28
26248,Product 26248,Kitchen,590.73
26249,Product 26249,Home Decor,112.05
26250,Product 26250,Wearables,307.2
26251,Product 26251,Home Decor,477.5
26252,Product 26252,Sports,591.75
26253,Product 26253,Sports,61.09
26254,Product 26254,Kitchen,10.98
26255,Product 26255,Wearables,811.17
26256,Product 26256,Electronics,601.37
26257,Product 26257,Kitchen,876.35
26258,Product 26258,Wearables,394.99
26259,Product 26259,Sports,698.44
26260,Product 26260,Home Decor,810.38
26261,Product 26261,Wearables,191.33
26262,Product 26262,Sports,36.32
26263,Product 26263,Sports,544.33
26264,Product 26264,Wearables,333.42
26265,Product 26265,Kitchen,743.68
26266,Product 26266,Kitchen,267.02
26267,Product 26267,Sports,128.54
26268,Product 26268,Home Decor,87.17
26269,Product 26269,Kitchen,495.4
26270,Product 26270,Wearables,614.85
26271,Product 26271,Electronics,369.83
26272,Product 26272,Sports,431.03
26273,Product 26273,Home Decor,296.88
26274,Product 26274,Kitchen,482.93
26275,Product 26275,Home Decor,485.06
26276,Product 26276,Wearables,378.72
26277,Product 26277,Kitchen,569.71
26278,Product 26278,Kitchen,392.72
26279,Product 26279,Kitchen,738.16
26280,Product 26280,Kitchen,852.45
26281,Product 26281,Electronics,536.15
26282,Product 26282,Home Decor,887.1
26283,Product 26283,Electronics,162.94
26284,Product 26284,Home Decor,787.96
26285,Product 26285,Kitchen,942.35
26286,Product 26286,Electronics,392.24
26287,Product 26287,Home Decor,585.58
26288,Product 26288,Kitchen,690.93
26289,Product 26289,Wearables,280.45
26290,Product 26290,Electronics,552.5
26291,Product 26291,Kitchen,740.28
26292,Product 26292,Sports,766.54
26293,Product 26293,Sports,719.5
26294,Product 26294,Wearables,618.36
26295,Product 26295,Wearables,637.51
26296,Product 26296,Wearables,416.48
26297,Product 26297,Sports,528.2
26298,Product 26298,Sports,805.46
26299,Product 26299,Wearables,50.7
26300,Product 26300,Sports,824.33
26301,Product 26301,Kitchen,360.94
26302,Product 26302,Wearables,815.75
26303,Product 26303,Electronics,563.95
26304,Product 26304,Kitchen,337.52
26305,Product 26305,Kitchen,963.36
26306,Product 26306,Sports,518.97
26307,Product 26307,Electronics,110.89
26308,Product 26308,Sports,393.37
26309,Product 26309,Kitchen,713.25
26310,Product 26310,Home Decor,429.87
26311,Product 26311,Sports,555.91
26312,Product 26312,Home Decor,754.51
26313,Product 26313,Wearables,214.91
26314,Product 26314,Sports,737.11
26315,Product 26315,Wearables,531.9
26316,Product 26316,Home Decor,556.39
26317,Product 26317,Wearables,259.93
26318,Product 26318,Electronics,731.55
26319,Product 26319,Sports,587.49
26320,Product 26320,Sports,172.45
26321,Product 26321,Wearables,293.9
26322,Product 26322,Electronics,338.98
26323,Product 26323,Wearables,483.54
26324,Product 26324,Wearables,638.8
26325,Product 26325,Wearables,72.63
26326,Product 26326,Electronics,721.87
26327,Product 26327,Kitchen,48.48
26328,Product 26328,Electronics,71.31
26329,Product 26329,Wearables,893.21
26330,Product 26330,Home Decor,922.11
26331,Product 26331,Home Decor,270.85
26332,Product 26332,Kitchen,215.85
26333,Product 26333,Electronics,532.16
26334,Product 26334,Wearables,46.01
26335,Product 26335,Kitchen,462.15
26336,Product 26336,Home Decor,462.57
26337,Product 26337,Kitchen,167.74
26338,Product 26338,Sports,270.8
26339,Product 26339,Electronics,58.73
26340,Product 26340,Home Decor,814.94
26341,Product 26341,Sports,846.41
26342,Product 26342,Electronics,978.36
26343,Product 26343,Wearables,128.47
26344,Product 26344,Wearables,220.65
26345,Product 26345,Kitchen,106.23
26346,Product 26346,Sports,375.95
26347,Product 26347,Kitchen,911.08
26348,Product 26348,Wearables,710.99
26349,Product 26349,Electronics,142.11
26350,Product 26350,Kitchen,631.44
26351,Product 26351,Electronics,823.33
26352,Product 26352,Electronics,433.94
26353,Product 26353,Home Decor,496.82
26354,Product 26354,Home Decor,444.78
26355,Product 26355,Electronics,104.64
26356,Product 26356,Home Decor,37.48
26357,Product 26357,Home Decor,420.97
26358,Product 26358,Home Decor,303.01
26359,Product 26359,Electronics,534.96
26360,Product 26360,Electronics,5.82
26361,Product 26361,Kitchen,450.95
26362,Product 26362,Home Decor,678.0
26363,Product 26363,Electronics,225.37
26364,Product 26364,Wearables,997.79
26365,Product 26365,Kitchen,269.65
26366,Product 26366,Wearables,680.26
26367,Product 26367,Home Decor,771.93
26368,Product 26368,Wearables,425.5
26369,Product 26369,Wearables,171.96
26370,Product 26370,Home Decor,328.71
26371,Product 26371,Electronics,341.38
26372,Product 26372,Wearables,936.05
26373,Product 26373,Wearables,553.83
26374,Product 26374,Kitchen,256.71
26375,Product 26375,Wearables,224.54
26376,Product 26376,Sports,680.37
26377,Product 26377,Kitchen,801.73
26378,Product 26378,Sports,205.24
26379,Product 26379,Wearables,911.37
26380,Product 26380,Electronics,96.33
26381,Product 26381,Kitchen,733.61
26382,Product 26382,Electronics,736.95
26383,Product 26383,Wearables,940.3
26384,Product 26384,Home Decor,784.25
26385,Product 26385,Home Decor,417.61
26386,Product 26386,Electronics,497.71
26387,Product 26387,Home Decor,704.89
26388,Product 26388,Home Decor,133.54
26389,Product 26389,Home Decor,313.67
26390,Product 26390,Wearables,77.51
26391,Product 26391,Electronics,209.86
26392,Product 26392,Home Decor,918.14
26393,Product 26393,Wearables,344.8
26394,Product 26394,Electronics,781.76
26395,Product 26395,Wearables,141.25
26396,Product 26396,Kitchen,690.54
26397,Product 26397,Home Decor,131.45
26398,Product 26398,Sports,969.64
26399,Product 26399,Wearables,529.56
26400,Product 26400,Wearables,179.0
26401,Product 26401,Home Decor,564.16
26402,Product 26402,Kitchen,990.6
26403,Product 26403,Home Decor,9.62
26404,Product 26404,Electronics,622.7
26405,Product 26405,Electronics,472.54
26406,Product 26406,Sports,244.77
26407,Product 26407,Home Decor,886.67
26408,Product 26408,Sports,74.44
26409,Product 26409,Electronics,561.86
26410,Product 26410,Electronics,975.53
26411,Product 26411,Wearables,57.79
26412,Product 26412,Electronics,964.41
26413,Product 26413,Electronics,803.72
26414,Product 26414,Kitchen,708.58
26415,Product 26415,Sports,21.7
26416,Product 26416,Electronics,325.35
26417,Product 26417,Wearables,156.93
26418,Product 26418,Electronics,739.47
26419,Product 26419,Sports,685.23
26420,Product 26420,Wearables,790.25
26421,Product 26421,Electronics,815.79
26422,Product 26422,Sports,743.2
26423,Product 26423,Wearables,909.81
26424,Product 26424,Electronics,782.36
26425,Product 26425,Sports,783.45
26426,Product 26426,Home Decor,998.19
26427,Product 26427,Home Decor,685.5
26428,Product 26428,Electronics,900.11
26429,Product 26429,Electronics,212.92
26430,Product 26430,Kitchen,527.87
26431,Product 26431,Wearables,407.79
26432,Product 26432,Sports,119.1
26433,Product 26433,Home Decor,332.4
26434,Product 26434,Wearables,530.07
26435,Product 26435,Wearables,566.49
26436,Product 26436,Home Decor,364.23
26437,Product 26437,Electronics,211.88
26438,Product 26438,Home Decor,15.69
26439,Product 26439,Wearables,154.08
26440,Product 26440,Sports,901.8
26441,Product 26441,Sports,322.06
26442,Product 26442,Kitchen,406.89
26443,Product 26443,Kitchen,257.2
26444,Product 26444,Wearables,871.92
26445,Product 26445,Electronics,255.6
26446,Product 26446,Electronics,477.17
26447,Product 26447,Kitchen,678.2
26448,Product 26448,Electronics,192.92
26449,Product 26449,Electronics,112.15
26450,Product 26450,Electronics,734.4
26451,Product 26451,Sports,236.4
26452,Product 26452,Home Decor,782.75
26453,Product 26453,Kitchen,991.02
26454,Product 26454,Kitchen,7.62
26455,Product 26455,Electronics,863.96
26456,Product 26456,Home Decor,658.36
26457,Product 26457,Kitchen,15.08
26458,Product 26458,Electronics,225.51
26459,Product 26459,Kitchen,753.17
26460,Product 26460,Sports,453.26
26461,Product 26461,Home Decor,244.92
26462,Product 26462,Home Decor,362.76
26463,Product 26463,Sports,631.17
26464,Product 26464,Wearables,30.81
26465,Product 26465,Sports,996.53
26466,Product 26466,Sports,178.87
26467,Product 26467,Kitchen,624.99
26468,Product 26468,Kitchen,639.55
26469,Product 26469,Wearables,252.63
26470,Product 26470,Kitchen,155.18
26471,Product 26471,Sports,87.58
26472,Product 26472,Wearables,716.07
26473,Product 26473,Kitchen,200.33
26474,Product 26474,Home Decor,251.57
26475,Product 26475,Kitchen,271.37
26476,Product 26476,Sports,273.31
26477,Product 26477,Wearables,726.85
26478,Product 26478,Home Decor,871.03
26479,Product 26479,Electronics,363.25
26480,Product 26480,Kitchen,549.94
26481,Product 26481,Electronics,306.58
26482,Product 26482,Sports,704.29
26483,Product 26483,Home Decor,174.34
26484,Product 26484,Sports,220.71
26485,Product 26485,Electronics,669.24
26486,Product 26486,Home Decor,832.41
26487,Product 26487,Wearables,759.5
26488,Product 26488,Electronics,107.78
26489,Product 26489,Electronics,263.22
26490,Product 26490,Sports,375.36
26491,Product 26491,Wearables,968.54
26492,Product 26492,Electronics,468.07
26493,Product 26493,Electronics,92.88
26494,Product 26494,Kitchen,967.92
26495,Product 26495,Wearables,669.06
26496,Product 26496,Wearables,977.44
26497,Product 26497,Home Decor,355.38
26498,Product 26498,Kitchen,190.42
26499,Product 26499,Wearables,172.0
26500,Product 26500,Wearables,800.62
26501,Product 26501,Wearables,316.64
26502,Product 26502,Electronics,818.02
26503,Product 26503,Home Decor,722.51
26504,Product 26504,Kitchen,142.96
26505,Product 26505,Kitchen,446.18
26506,Product 26506,Wearables,244.89
26507,Product 26507,Electronics,421.73
26508,Product 26508,Sports,172.31
26509,Product 26509,Sports,470.28
26510,Product 26510,Kitchen,567.4
26511,Product 26511,Home Decor,52.71
26512,Product 26512,Wearables,25.09
26513,Product 26513,Kitchen,625.8
26514,Product 26514,Kitchen,153.27
26515,Product 26515,Kitchen,203.61
26516,Product 26516,Wearables,102.29
26517,Product 26517,Kitchen,736.37
26518,Product 26518,Home Decor,577.63
26519,Product 26519,Home Decor,850.73
26520,Product 26520,Sports,686.11
26521,Product 26521,Wearables,415.4
26522,Product 26522,Sports,895.72
26523,Product 26523,Wearables,983.73
26524,Product 26524,Electronics,842.52
26525,Product 26525,Wearables,117.92
26526,Product 26526,Kitchen,770.21
26527,Product 26527,Home Decor,342.68
26528,Product 26528,Sports,208.13
26529,Product 26529,Kitchen,733.51
26530,Product 26530,Sports,923.64
26531,Product 26531,Kitchen,224.64
26532,Product 26532,Electronics,155.94
26533,Product 26533,Kitchen,206.62
26534,Product 26534,Wearables,80.09
26535,Product 26535,Electronics,603.13
26536,Product 26536,Home Decor,162.54
26537,Product 26537,Wearables,688.35
26538,Product 26538,Electronics,971.23
26539,Product 26539,Sports,386.08
26540,Product 26540,Electronics,111.93
26541,Product 26541,Home Decor,615.46
26542,Product 26542,Electronics,238.74
26543,Product 26543,Electronics,554.68
26544,Product 26544,Electronics,194.86
26545,Product 26545,Electronics,713.32
26546,Product 26546,Home Decor,739.02
26547,Product 26547,Sports,36.43
26548,Product 26548,Wearables,153.1
26549,Product 26549,Sports,455.46
26550,Product 26550,Kitchen,861.5
26551,Product 26551,Electronics,15.46
26552,Product 26552,Sports,529.7
26553,Product 26553,Electronics,332.0
26554,Product 26554,Electronics,605.97
26555,Product 26555,Home Decor,405.79
26556,Product 26556,Sports,110.88
26557,Product 26557,Sports,765.15
26558,Product 26558,Home Decor,116.3
26559,Product 26559,Wearables,131.99
26560,Product 26560,Kitchen,777.95
26561,Product 26561,Sports,671.76
26562,Product 26562,Wearables,216.4
26563,Product 26563,Electronics,701.14
26564,Product 26564,Home Decor,325.33
26565,Product 26565,Home Decor,603.06
26566,Product 26566,Electronics,925.43
26567,Product 26567,Wearables,100.2
26568,Product 26568,Home Decor,384.27
26569,Product 26569,Home Decor,347.84
26570,Product 26570,Sports,384.48
26571,Product 26571,Wearables,476.67
26572,Product 26572,Wearables,283.03
26573,Product 26573,Kitchen,538.43
26574,Product 26574,Sports,787.23
26575,Product 26575,Sports,65.63
26576,Product 26576,Wearables,348.71
26577,Product 26577,Home Decor,674.19
26578,Product 26578,Electronics,885.03
26579,Product 26579,Sports,588.99
26580,Product 26580,Electronics,831.56
26581,Product 26581,Wearables,420.72
26582,Product 26582,Sports,340.3
26583,Product 26583,Electronics,757.36
26584,Product 26584,Home Decor,921.58
26585,Product 26585,Sports,216.98
26586,Product 26586,Sports,800.05
26587,Product 26587,Home Decor,304.48
26588,Product 26588,Kitchen,956.82
26589,Product 26589,Home Decor,451.76
26590,Product 26590,Electronics,876.76
26591,Product 26591,Kitchen,99.55
26592,Product 26592,Wearables,565.54
26593,Product 26593,Sports,750.28
26594,Product 26594,Electronics,138.57
26595,Product 26595,Electronics,358.29
26596,Product 26596,Electronics,172.07
26597,Product 26597,Kitchen,8.46
26598,Product 26598,Wearables,448.28
26599,Product 26599,Electronics,103.58
26600,Product 26600,Electronics,354.85
26601,Product 26601,Kitchen,930.4
26602,Product 26602,Wearables,642.59
26603,Product 26603,Sports,583.51
26604,Product 26604,Wearables,315.22
26605,Product 26605,Sports,906.29
26606,Product 26606,Wearables,850.84
26607,Product 26607,Kitchen,73.76
26608,Product 26608,Kitchen,360.29
26609,Product 26609,Sports,90.49
26610,Product 26610,Kitchen,689.01
26611,Product 26611,Wearables,515.28
26612,Product 26612,Kitchen,548.85
26613,Product 26613,Sports,116.46
26614,Product 26614,Home Decor,953.97
26615,Product 26615,Sports,482.46
26616,Product 26616,Electronics,939.2
26617,Product 26617,Kitchen,496.38
26618,Product 26618,Sports,602.51
26619,Product 26619,Wearables,415.59
26620,Product 26620,Electronics,190.98
26621,Product 26621,Electronics,633.71
26622,Product 26622,Wearables,120.28
26623,Product 26623,Wearables,716.35
26624,Product 26624,Home Decor,204.93
26625,Product 26625,Kitchen,867.81
26626,Product 26626,Wearables,310.25
26627,Product 26627,Wearables,270.0
26628,Product 26628,Home Decor,163.16
26629,Product 26629,Home Decor,196.37
26630,Product 26630,Wearables,215.05
26631,Product 26631,Electronics,491.73
26632,Product 26632,Wearables,900.47
26633,Product 26633,Electronics,291.1
26634,Product 26634,Wearables,412.91
26635,Product 26635,Sports,204.5
26636,Product 26636,Sports,829.49
26637,Product 26637,Kitchen,401.56
26638,Product 26638,Kitchen,499.07
26639,Product 26639,Electronics,829.2
26640,Product 26640,Kitchen,921.07
26641,Product 26641,Wearables,559.88
26642,Product 26642,Electronics,993.04
26643,Product 26643,Electronics,411.9
26644,Product 26644,Sports,504.06
26645,Product 26645,Kitchen,117.23
26646,Product 26646,Home Decor,387.71
26647,Product 26647,Kitchen,487.83
26648,Product 26648,Kitchen,928.88
26649,Product 26649,Kitchen,586.01
26650,Product 26650,Electronics,280.41
26651,Product 26651,Home Decor,683.79
26652,Product 26652,Home Decor,249.59
26653,Product 26653,Home Decor,137.74
26654,Product 26654,Sports,42.49
26655,Product 26655,Wearables,721.95
26656,Product 26656,Home Decor,713.58
26657,Product 26657,Electronics,909.02
26658,Product 26658,Home Decor,569.22
26659,Product 26659,Wearables,681.41
26660,Product 26660,Wearables,944.36
26661,Product 26661,Sports,418.18
26662,Product 26662,Wearables,971.9
26663,Product 26663,Sports,869.68
26664,Product 26664,Wearables,819.61
26665,Product 26665,Kitchen,377.5
26666,Product 26666,Electronics,363.14
26667,Product 26667,Wearables,492.76
26668,Product 26668,Electronics,994.19
26669,Product 26669,Sports,676.89
26670,Product 26670,Wearables,715.1
26671,Product 26671,Sports,988.49
26672,Product 26672,Sports,624.15
26673,Product 26673,Wearables,419.36
26674,Product 26674,Electronics,927.13
26675,Product 26675,Kitchen,850.78
26676,Product 26676,Electronics,86.51
26677,Product 26677,Electronics,383.64
26678,Product 26678,Kitchen,17.36
26679,Product 26679,Sports,285.31
26680,Product 26680,Sports,145.01
26681,Product 26681,Kitchen,409.74
26682,Product 26682,Wearables,352.08
26683,Product 26683,Wearables,554.18
26684,Product 26684,Kitchen,326.71
26685,Product 26685,Sports,354.45
26686,Product 26686,Electronics,844.47
26687,Product 26687,Sports,81.18
26688,Product 26688,Kitchen,981.99
26689,Product 26689,Electronics,392.99
26690,Product 26690,Sports,249.8
26691,Product 26691,Electronics,196.83
26692,Product 26692,Electronics,568.54
26693,Product 26693,Kitchen,980.07
26694,Product 26694,Wearables,453.83
26695,Product 26695,Wearables,354.53
26696,Product 26696,Home Decor,538.43
26697,Product 26697,Electronics,725.5
26698,Product 26698,Home Decor,319.52
26699,Product 26699,Sports,150.84
26700,Product 26700,Sports,924.91
26701,Product 26701,Home Decor,322.49
26702,Product 26702,Wearables,265.14
26703,Product 26703,Kitchen,354.76
26704,Product 26704,Sports,261.99
26705,Product 26705,Electronics,687.03
26706,Product 26706,Kitchen,805.04
26707,Product 26707,Sports,575.06
26708,Product 26708,Sports,763.87
26709,Product 26709,Electronics,34.44
26710,Product 26710,Wearables,175.6
26711,Product 26711,Electronics,658.23
26712,Product 26712,Electronics,840.91
26713,Product 26713,Sports,327.87
26714,Product 26714,Wearables,603.28
26715,Product 26715,Kitchen,973.66
26716,Product 26716,Electronics,657.41
26717,Product 26717,Electronics,280.05
26718,Product 26718,Wearables,852.0
26719,Product 26719,Wearables,193.04
26720,Product 26720,Electronics,372.63
26721,Product 26721,Kitchen,601.25
26722,Product 26722,Electronics,110.56
26723,Product 26723,Wearables,765.5
26724,Product 26724,Electronics,610.12
26725,Product 26725,Wearables,271.29
26726,Product 26726,Home Decor,780.79
26727,Product 26727,Electronics,438.58
26728,Product 26728,Wearables,366.86
26729,Product 26729,Sports,829.36
26730,Product 26730,Sports,21.66
26731,Product 26731,Home Decor,702.85
26732,Product 26732,Sports,947.53
26733,Product 26733,Electronics,998.71
26734,Product 26734,Home Decor,912.34
26735,Product 26735,Wearables,326.99
26736,Product 26736,Kitchen,232.43
26737,Product 26737,Home Decor,422.94
26738,Product 26738,Wearables,627.07
26739,Product 26739,Wearables,177.76
26740,Product 26740,Electronics,910.76
26741,Product 26741,Electronics,735.13
26742,Product 26742,Wearables,507.61
26743,Product 26743,Electronics,762.73
26744,Product 26744,Kitchen,964.97
26745,Product 26745,Wearables,738.34
26746,Product 26746,Wearables,381.37
26747,Product 26747,Sports,40.05
26748,Product 26748,Home Decor,664.61
26749,Product 26749,Kitchen,320.02
26750,Product 26750,Home Decor,581.06
26751,Product 26751,Kitchen,7.68
26752,Product 26752,Kitchen,262.71
26753,Product 26753,Sports,327.91
26754,Product 26754,Sports,943.29
26755,Product 26755,Home Decor,437.33
26756,Product 26756,Home Decor,331.41
26757,Product 26757,Home Decor,107.62
26758,Product 26758,Kitchen,308.01
26759,Product 26759,Kitchen,884.99
26760,Product 26760,Kitchen,83.39
26761,Product 26761,Sports,234.41
26762,Product 26762,Home Decor,684.38
26763,Product 26763,Home Decor,733.26
26764,Product 26764,Sports,762.97
26765,Product 26765,Kitchen,102.08
26766,Product 26766,Electronics,455.77
26767,Product 26767,Home Decor,254.15
26768,Product 26768,Kitchen,292.11
26769,Product 26769,Home Decor,446.5
26770,Product 26770,Sports,160.58
26771,Product 26771,Electronics,515.14
26772,Product 26772,Electronics,821.7
26773,Product 26773,Wearables,274.11
26774,Product 26774,Wearables,137.99
26775,Product 26775,Wearables,250.38
26776,Product 26776,Sports,145.31
26777,Product 26777,Sports,893.45
26778,Product 26778,Home Decor,294.93
26779,Product 26779,Wearables,226.45
26780,Product 26780,Sports,342.3
26781,Product 26781,Kitchen,110.23
26782,Product 26782,Wearables,800.02
26783,Product 26783,Electronics,576.26
26784,Product 26784,Sports,758.41
26785,Product 26785,Kitchen,245.85
26786,Product 26786,Electronics,829.61
26787,Product 26787,Electronics,9.75
26788,Product 26788,Home Decor,572.7
26789,Product 26789,Home Decor,114.6
26790,Product 26790,Wearables,517.15
26791,Product 26791,Electronics,820.19
26792,Product 26792,Sports,404.25
26793,Product 26793,Electronics,602.52
26794,Product 26794,Wearables,721.75
26795,Product 26795,Home Decor,229.96
26796,Product 26796,Wearables,537.92
26797,Product 26797,Sports,751.49
26798,Product 26798,Electronics,303.22
26799,Product 26799,Home Decor,249.53
26800,Product 26800,Kitchen,422.75
26801,Product 26801,Electronics,705.68
26802,Product 26802,Home Decor,908.67
26803,Product 26803,Wearables,99.32
26804,Product 26804,Electronics,378.01
26805,Product 26805,Wearables,277.57
26806,Product 26806,Electronics,299.7
26807,Product 26807,Wearables,332.38
26808,Product 26808,Wearables,612.36
26809,Product 26809,Electronics,841.13
26810,Product 26810,Wearables,96.53
26811,Product 26811,Electronics,80.54
26812,Product 26812,Home Decor,447.66
26813,Product 26813,Electronics,68.42
26814,Product 26814,Sports,807.9
26815,Product 26815,Sports,572.88
26816,Product 26816,Kitchen,178.28
26817,Product 26817,Electronics,237.39
26818,Product 26818,Kitchen,926.87
26819,Product 26819,Wearables,939.95
26820,Product 26820,Kitchen,222.23
26821,Product 26821,Home Decor,239.02
26822,Product 26822,Sports,212.5
26823,Product 26823,Home Decor,75.44
26824,Product 26824,Wearables,486.22
26825,Product 26825,Sports,813.92
26826,Product 26826,Wearables,234.1
26827,Product 26827,Home Decor,496.32
26828,Product 26828,Kitchen,585.6
26829,Product 26829,Kitchen,150.99
26830,Product 26830,Kitchen,474.81
26831,Product 26831,Wearables,290.93
26832,Product 26832,Home Decor,410.6
26833,Product 26833,Home Decor,987.74
26834,Product 26834,Wearables,162.66
26835,Product 26835,Sports,399.46
26836,Product 26836,Wearables,874.71
26837,Product 26837,Sports,810.75
26838,Product 26838,Wearables,672.15
26839,Product 26839,Sports,500.54
26840,Product 26840,Sports,109.71
26841,Product 26841,Sports,427.23
26842,Product 26842,Wearables,245.85
26843,Product 26843,Home Decor,43.2
26844,Product 26844,Sports,140.25
26845,Product 26845,Wearables,661.98
26846,Product 26846,Kitchen,385.4
26847,Product 26847,Wearables,905.95
26848,Product 26848,Electronics,478.86
26849,Product 26849,Sports,630.58
26850,Product 26850,Sports,38.22
26851,Product 26851,Sports,758.08
26852,Product 26852,Sports,526.15
26853,Product 26853,Wearables,690.67
26854,Product 26854,Home Decor,289.15
26855,Product 26855,Kitchen,930.31
26856,Product 26856,Kitchen,457.15
26857,Product 26857,Wearables,989.37
26858,Product 26858,Electronics,363.75
26859,Product 26859,Home Decor,634.97
26860,Product 26860,Wearables,328.89
26861,Product 26861,Electronics,382.75
26862,Product 26862,Kitchen,924.42
26863,Product 26863,Home Decor,368.16
26864,Product 26864,Electronics,722.17
26865,Product 26865,Kitchen,217.18
26866,Product 26866,Home Decor,177.37
26867,Product 26867,Kitchen,364.66
26868,Product 26868,Electronics,66.79
26869,Product 26869,Sports,489.64
26870,Product 26870,Kitchen,987.47
26871,Product 26871,Wearables,503.19
26872,Product 26872,Wearables,673.73
26873,Product 26873,Kitchen,140.79
26874,Product 26874,Home Decor,969.71
26875,Product 26875,Home Decor,646.59
26876,Product 26876,Kitchen,852.72
26877,Product 26877,Electronics,722.13
26878,Product 26878,Sports,33.42
26879,Product 26879,Wearables,334.62
26880,Product 26880,Home Decor,39.24
26881,Product 26881,Kitchen,113.19
26882,Product 26882,Sports,27.57
26883,Product 26883,Sports,102.11
26884,Product 26884,Kitchen,304.95
26885,Product 26885,Wearables,416.87
26886,Product 26886,Kitchen,553.82
26887,Product 26887,Electronics,806.48
26888,Product 26888,Kitchen,960.2
26889,Product 26889,Home Decor,423.9
26890,Product 26890,Home Decor,389.62
26891,Product 26891,Sports,525.05
26892,Product 26892,Electronics,234.24
26893,Product 26893,Wearables,748.71
26894,Product 26894,Kitchen,822.87
26895,Product 26895,Electronics,396.1
26896,Product 26896,Home Decor,248.43
26897,Product 26897,Home Decor,200.81
26898,Product 26898,Sports,888.69
26899,Product 26899,Sports,475.56
26900,Product 26900,Kitchen,238.7
26901,Product 26901,Home Decor,139.66
26902,Product 26902,Kitchen,883.98
26903,Product 26903,Kitchen,162.07
26904,Product 26904,Wearables,242.95
26905,Product 26905,Sports,693.33
26906,Product 26906,Kitchen,299.11
26907,Product 26907,Wearables,281.25
26908,Product 26908,Home Decor,754.83
26909,Product 26909,Home Decor,703.14
26910,Product 26910,Electronics,620.58
26911,Product 26911,Electronics,473.87
26912,Product 26912,Electronics,869.05
26913,Product 26913,Wearables,222.77
26914,Product 26914,Wearables,894.6
26915,Product 26915,Electronics,144.32
26916,Product 26916,Home Decor,542.06
26917,Product 26917,Sports,820.12
26918,Product 26918,Wearables,562.25
26919,Product 26919,Kitchen,69.08
26920,Product 26920,Electronics,390.93
26921,Product 26921,Home Decor,461.53
26922,Product 26922,Sports,911.11
26923,Product 26923,Sports,858.42
26924,Product 26924,Electronics,945.82
26925,Product 26925,Sports,59.74
26926,Product 26926,Wearables,75.03
26927,Product 26927,Electronics,471.13
26928,Product 26928,Wearables,314.3
26929,Product 26929,Home Decor,277.29
26930,Product 26930,Electronics,660.94
26931,Product 26931,Sports,25.9
26932,Product 26932,Kitchen,22.25
26933,Product 26933,Home Decor,494.78
26934,Product 26934,Sports,563.58
26935,Product 26935,Home Decor,595.56
26936,Product 26936,Wearables,507.3
26937,Product 26937,Wearables,774.83
26938,Product 26938,Home Decor,159.78
26939,Product 26939,Sports,367.03
26940,Product 26940,Wearables,610.14
26941,Product 26941,Sports,688.41
26942,Product 26942,Sports,706.18
26943,Product 26943,Kitchen,18.42
26944,Product 26944,Wearables,740.91
26945,Product 26945,Kitchen,247.42
26946,Product 26946,Electronics,715.59
26947,Product 26947,Home Decor,66.77
26948,Product 26948,Kitchen,531.87
26949,Product 26949,Home Decor,82.56
26950,Product 26950,Home Decor,922.02
26951,Product 26951,Wearables,342.33
26952,Product 26952,Sports,273.43
26953,Product 26953,Electronics,15.59
26954,Product 26954,Kitchen,539.87
26955,Product 26955,Wearables,342.89
26956,Product 26956,Wearables,952.56
26957,Product 26957,Electronics,731.2
26958,Product 26958,Wearables,985.15
26959,Product 26959,Home Decor,641.07
26960,Product 26960,Wearables,70.45
26961,Product 26961,Wearables,404.35
26962,Product 26962,Electronics,362.05
26963,Product 26963,Home Decor,955.05
26964,Product 26964,Sports,871.95
26965,Product 26965,Kitchen,790.68
26966,Product 26966,Kitchen,466.32
26967,Product 26967,Wearables,223.52
26968,Product 26968,Electronics,956.59
26969,Product 26969,Wearables,79.2
26970,Product 26970,Electronics,896.44
26971,Product 26971,Electronics,38.85
26972,Product 26972,Electronics,720.18
26973,Product 26973,Wearables,719.97
26974,Product 26974,Sports,919.33
26975,Product 26975,Home Decor,209.85
26976,Product 26976,Sports,567.53
26977,Product 26977,Kitchen,616.98
26978,Product 26978,Kitchen,125.09
26979,Product 26979,Wearables,595.58
26980,Product 26980,Home Decor,935.3
26981,Product 26981,Sports,926.14
26982,Product 26982,Wearables,270.62
26983,Product 26983,Kitchen,162.38
26984,Product 26984,Sports,214.12
26985,Product 26985,Wearables,821.74
26986,Product 26986,Wearables,48.78
26987,Product 26987,Sports,67.29
26988,Product 26988,Home Decor,303.14
26989,Product 26989,Wearables,231.65
26990,Product 26990,Home Decor,759.99
26991,Product 26991,Sports,410.81
26992,Product 26992,Home Decor,16.84
26993,Product 26993,Electronics,862.57
26994,Product 26994,Home Decor,953.95
26995,Product 26995,Home Decor,275.26
26996,Product 26996,Electronics,835.77
26997,Product 26997,Wearables,438.29
26998,Product 26998,Sports,582.31
26999,Product 26999,Kitchen,304.91
27000,Product 27000,Sports,933.19
27001,Product 27001,Sports,381.54
